arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
211,1,1.5,3.0,10.0,4.5
214,1,1.5,3.5,6.5,3.5
215,1,4.5,5.5,10.5,5.5
215,7911,4.5,8.5,10.5,7.0
216,1,1.5,4.0,9.0,6.5
217,1,1.5,3.5,11.5,3.5
218,1,2.0,3.5,6.0,9.0
219,1,4.0,4.0,9.0,5.5
220,1,1.5,4.5,11.5,4.5
222,1,2.5,6.0,9.0,3.5
223,1,1.5,4.5,11.0,4.5
224,217,2.0,7.0,12.0,5.0
225,1,2.0,3.5,11.5,3.5
227,1,1.5,4.0,11.0,4.0
227,7986,2.0,4.0,11.5,4.0
229,1,1.5,3.5,9.0,7.5
229,7911,2.0,6.5,9.5,9.5
234,1,1.5,4.0,6.5,8.0
235,1,1.5,7.0,9.5,4.0
236,1,11.5,6.0,5.0,6.0
237,1,1.5,3.5,11.5,3.5
238,1,1.5,4.0,8.0,4.0
239,1,1.5,8.0,7.0,4.5
240,1,1.5,5.5,11.0,5.5
240,7911,2.0,6.5,11.5,7.5
241,1,1.5,3.5,6.5,3.5
242,1,1.5,3.5,6.5,3.5
243,1,1.5,3.0,11.5,3.0
243,7987,2.0,7.0,11.5,7.0
244,1,1.5,3.0,11.5,3.0
245,1,2.0,4.0,7.5,5.5
245,7911,2.5,7.0,7.5,9.0
247,1,1.5,3.5,7.5,3.5
248,1,1.5,3.5,10.0,3.5
249,1,1.5,6.5,11.0,4.0
250,1,4.0,4.0,11.5,4.0
252,1,1.5,3.5,6.0,3.5
252,7987,2.0,8.0,7.5,8.0
253,1,1.5,4.5,11.5,7.0
254,1,1.5,3.5,7.0,7.0
256,1,1.5,4.0,11.0,4.0
256,7909,2.0,4.0,11.0,4.0
256,7987,2.0,7.5,11.0,7.5
257,1,1.5,4.0,7.0,4.0
258,1,1.5,5.0,11.0,3.5
259,1,1.5,4.0,11.0,4.0
259,217,2.0,3.5,12.0,3.5
260,1,1.5,6.0,11.0,6.0
260,7909,2.0,6.0,11.5,6.0
260,7911,2.0,7.5,12.0,7.0
261,1,1.5,11.0,7.0,2.5
262,1,1.5,3.5,6.5,3.5
263,1,3.5,5.0,8.5,5.0
264,1,1.5,6.0,7.0,3.0
265,1,1.5,2.5,6.5,8.0
267,1,1.5,3.5,5.5,3.5
268,1,4.0,5.0,10.5,2.5
268,7911,4.0,8.5,11.5,6.0
269,1,4.0,4.0,8.0,7.0
270,25,2.0,4.5,6.5,3.0
272,1,1.5,5.0,7.5,3.0
272,25,2.0,5.0,7.5,3.0
273,1,1.5,3.0,6.5,6.0
274,1,1.5,9.0,7.0,4.0
275,1,1.5,4.0,11.0,4.0
275,7911,2.0,6.5,11.5,7.5
276,217,2.0,3.5,11.5,3.5
276,7987,2.0,8.5,9.5,8.5
277,1,1.5,7.5,10.0,6.0
277,7911,2.0,9.5,11.0,7.0
279,217,2.0,7.0,12.5,8.0
280,1,1.5,5.0,11.0,5.0
280,7986,2.0,4.0,11.0,4.5
281,1,1.5,3.5,7.0,3.5
284,1,1.5,4.5,11.0,4.5
285,1,1.5,3.0,12.0,3.0
286,1,4.0,4.0,12.0,4.0
289,1,1.5,3.5,11.5,3.5
290,1,1.5,5.5,9.0,5.5
290,7909,2.0,5.0,9.5,5.0
290,7911,2.0,7.5,9.5,8.0
291,1,2.0,2.0,6.0,9.0
292,7,2.0,3.0,7.0,5.0
293,1,2.0,6.0,11.0,6.0
294,1,1.5,3.5,8.0,3.5
295,1,1.5,2.5,9.0,4.5
295,7987,2.0,5.0,10.0,9.5
296,1,2.0,6.5,11.5,6.5
297,1,1.5,3.5,10.5,3.5
298,1,4.5,5.5,11.0,3.5
298,7911,5.0,9.0,12.0,7.0
299,1,1.5,3.5,11.0,3.5
301,1,1.5,3.0,11.0,3.0
302,1,1.5,4.0,7.0,8.0
303,1,1.5,3.5,6.5,8.5
304,1,4.0,5.5,11.5,5.5
305,1,1.5,3.0,9.0,6.0
307,1,1.5,4.5,7.5,4.5
308,1,1.5,3.0,11.5,3.0
309,1,1.5,5.5,7.0,3.0
310,1,1.5,3.5,6.0,8.0
312,1,4.0,5.5,11.5,5.5
313,1,2.5,8.5,4.0,3.0
314,1,1.5,3.0,6.0,9.5
315,1,1.5,3.0,11.5,3.0
316,1,1.5,4.5,11.5,4.5
317,1,2.0,4.5,7.5,4.5
318,1,1.5,4.0,6.5,5.5
320,217,2.0,4.5,12.5,6.5
321,1,2.0,3.5,11.5,3.5
322,1,3.0,5.0,11.5,5.0
323,1,1.5,3.0,11.5,5.0
325,1,3.0,11.5,4.0,4.0
327,1,1.5,7.5,7.5,3.5
328,1,1.5,3.5,7.5,3.5
329,1,3.5,1.5,5.0,7.5
330,1,4.0,7.0,10.0,4.0
330,7911,4.5,8.5,10.5,7.0
332,1,2.0,2.0,5.0,8.5
334,1,1.5,6.0,6.0,6.0
335,1,1.5,4.0,11.0,5.5
335,217,2.0,8.0,13.0,8.5
336,1,1.5,8.0,6.5,4.0
337,1,1.5,3.0,11.5,3.0
338,1,2.0,4.0,7.0,4.0
338,7911,2.0,7.5,7.0,7.0
339,1,1.5,3.0,11.5,3.0
340,1,1.5,3.5,11.0,3.5
342,1,1.5,5.0,9.5,8.0
342,7911,2.0,7.5,10.0,10.5
343,1,1.5,3.5,11.0,3.5
343,217,2.0,4.5,12.5,4.0
343,7986,2.0,4.0,11.5,4.0
344,1,1.5,3.0,9.5,4.5
345,1,1.5,3.5,11.5,3.5
346,1,1.5,4.0,11.0,8.0
346,7911,2.0,6.5,12.0,9.0
347,1,1.5,4.0,12.5,4.0
348,1,2.5,12.0,5.5,1.5
349,217,2.0,6.0,12.0,7.0
350,1,1.5,6.5,11.5,3.5
351,1,1.5,4.0,9.0,4.0
352,1,1.5,3.5,11.5,3.5
352,7909,2.0,3.5,11.0,3.5
353,1,1.5,4.5,11.5,4.5
354,1,1.5,3.5,6.5,3.5
355,1,3.0,4.0,7.0,4.0
356,1,1.5,3.0,10.0,5.0
356,217,2.0,6.5,12.0,7.5
357,1,2.0,9.5,6.0,2.5
360,1,1.5,6.5,7.0,5.0
361,1,1.5,3.5,10.0,3.5
363,1,1.5,2.5,7.0,9.0
364,1,1.5,5.5,11.5,5.5
365,1,4.5,3.5,11.0,7.0
365,7911,5.5,6.0,11.5,11.0
366,1,1.5,5.5,7.5,3.5
367,1,1.5,4.0,7.0,7.0
369,1,1.5,5.0,10.0,3.5
370,1,2.0,3.5,8.5,3.5
371,1,3.5,4.0,12.0,4.0
372,1,4.0,4.0,11.0,4.0
374,1,1.5,6.0,6.5,2.5
375,1,1.5,3.5,7.5,7.0
376,1,1.5,4.0,7.5,4.0
378,1,1.5,4.0,10.5,9.0
378,7911,2.0,7.0,10.5,11.0
379,1,1.5,3.0,11.5,3.0
380,1,1.5,3.5,7.0,3.5
381,1,1.5,3.5,11.5,3.5
382,1,1.5,5.0,10.5,5.0
383,1,1.5,3.0,11.5,3.0
384,1,4.0,5.0,11.0,5.0
385,1,1.5,4.0,11.5,4.0
386,1,1.5,3.5,11.0,3.5
386,7909,2.0,4.0,11.0,4.0
386,7987,2.0,6.5,11.5,7.0
387,1,1.5,3.0,11.0,3.0
388,1,1.5,7.5,7.0,4.0
389,1,3.0,4.5,10.0,4.5
390,1,1.5,4.5,12.5,4.5
391,1,1.5,3.0,11.0,3.0
392,1,1.5,4.0,7.5,6.0
392,7911,2.0,6.5,8.0,9.5
393,1,1.5,7.0,9.5,7.0
393,7911,2.0,7.5,9.5,9.5
393,7913,2.0,4.0,10.0,7.0
394,1,8.0,5.0,3.5,5.0
395,1,1.5,7.0,6.0,7.0
396,1,1.5,3.5,9.0,3.5
397,1,2.0,4.5,9.0,4.5
398,1,1.5,4.0,6.0,4.0
399,1,1.5,3.0,11.5,3.0
400,1,2.0,3.0,10.5,6.5
401,1,1.5,3.0,6.5,5.0
403,1,1.5,7.5,7.0,3.5
404,1,2.0,3.5,11.5,3.5
405,1,1.5,4.0,9.5,6.5
405,7911,2.0,6.5,10.0,11.0
408,1,1.5,3.5,11.0,3.5
408,7909,2.0,3.5,11.0,3.5
409,1,1.5,3.5,8.5,3.5
410,1,2.5,4.5,11.5,4.5
410,7909,2.0,4.0,12.0,4.0
411,1,1.5,4.5,11.5,4.5
412,1,1.5,4.0,11.5,4.0
413,1,3.5,3.5,11.5,3.5
414,1,5.5,8.0,4.5,2.0
416,1,1.5,6.0,7.0,3.0
417,1,2.0,3.5,11.5,3.5
419,1,2.0,4.0,11.5,4.0
420,1,2.0,6.5,11.5,6.5
421,1,1.5,6.0,4.5,3.5
422,1,1.5,5.0,11.5,2.5
424,1,1.5,3.5,11.5,3.5
425,1,4.0,4.5,8.0,4.5
426,1,2.0,9.0,7.5,2.5
427,1,1.5,3.0,9.0,5.0
429,1,1.5,6.0,10.0,3.5
429,7911,2.0,9.5,9.0,6.5
430,1,3.5,3.5,11.5,5.0
431,1,1.5,4.0,11.5,4.0
434,217,2.0,3.5,11.5,3.5
436,1,1.5,5.5,10.5,5.5
437,1,1.5,8.5,9.5,4.0
437,7911,2.0,10.5,9.5,6.5
438,1,1.5,3.5,11.0,3.5
440,1,1.5,4.0,10.5,7.0
441,1,1.5,3.0,11.5,3.0
442,1,1.5,3.5,7.0,3.5
443,1,1.5,3.0,11.0,3.0
444,1,1.5,4.0,8.5,4.0
445,1,1.5,8.0,9.5,5.0
445,7911,2.0,10.0,9.5,7.0
446,1,3.0,2.5,3.5,6.0
447,1,2.0,3.5,11.5,3.5
448,1,1.5,3.5,5.0,3.5
449,1,1.5,7.0,11.5,5.0
449,7911,2.0,8.5,10.5,7.0
450,1,2.0,7.5,7.0,4.0
452,1,3.0,3.0,4.0,9.0
454,1,4.0,3.0,11.0,4.5
455,1,4.0,6.5,10.5,4.5
457,1,1.5,5.0,10.5,5.0
457,7986,2.0,5.5,10.5,5.5
458,1,1.5,3.5,11.5,6.0
459,1,1.5,3.5,11.5,3.5
460,1,1.5,3.0,11.5,3.0
462,1,1.5,4.0,11.0,4.0
464,1,1.5,3.5,11.0,3.5
465,1,1.5,4.5,5.5,4.5
468,1,1.5,4.5,9.5,2.5
468,7987,2.0,9.0,9.0,5.0
469,1,2.0,6.0,9.0,6.0
470,1,2.0,5.0,10.0,5.0
471,1,1.5,3.0,11.0,3.0
471,7911,2.0,7.0,11.5,7.0
472,1,1.5,6.5,10.5,6.5
472,7911,2.0,7.5,11.0,9.5
473,1,3.0,4.5,11.5,4.5
473,7909,3.0,4.0,11.5,4.0
474,1,1.5,4.5,10.5,4.5
475,1,1.5,5.0,7.5,3.0
476,217,2.0,8.5,12.5,6.5
478,1,4.5,7.0,7.5,7.0
481,1,3.0,3.0,11.0,8.0
482,1,4.0,7.5,4.5,1.5
483,1,4.0,1.5,5.5,12.0
485,1,5.5,3.0,6.5,11.5
486,1,1.5,5.0,11.5,3.5
487,1,1.5,4.0,9.0,4.0
489,1,1.5,7.5,10.5,4.0
490,1,1.5,3.5,9.0,6.5
492,1,2.0,4.0,9.0,4.0
497,1,1.5,3.5,7.5,6.5
498,1,1.5,5.0,11.5,3.0
499,1,3.5,6.0,5.0,6.0
500,1,3.0,6.0,4.0,2.5
502,1,1.5,3.0,11.5,3.0
503,1,1.5,3.5,11.0,3.5
503,232,2.0,6.0,11.5,8.0
504,1,1.5,6.5,9.0,3.0
505,1,1.5,4.0,11.0,4.0
507,1,1.5,4.5,5.5,4.5
508,1,1.5,3.5,11.5,3.5
509,1,3.5,4.0,11.5,4.0
510,1,2.0,3.5,11.5,3.5
511,1,4.0,7.5,7.0,7.5
512,1,1.5,3.5,7.0,5.0
514,1,1.5,3.5,12.0,3.5
515,1,4.0,5.0,9.5,6.5
515,7911,4.0,7.5,10.5,8.5
516,1,1.5,3.5,8.5,3.5
516,217,2.0,3.5,11.5,3.0
516,7987,2.0,8.0,9.0,8.0
518,1,4.0,6.5,7.0,6.5
519,1,1.5,5.5,11.0,4.0
520,1,1.5,3.5,6.0,3.5
520,7911,2.0,7.0,7.0,7.5
522,1,1.5,3.0,7.0,6.5
523,1,1.5,5.5,11.5,5.5
524,1,1.5,6.5,9.5,3.5
525,1,1.5,3.5,6.5,7.5
526,1,1.5,3.0,7.0,3.0
527,1,1.5,3.0,11.5,3.0
529,1,1.5,3.5,6.0,3.5
531,1,4.5,2.0,6.5,9.5
532,1,3.0,4.5,4.0,4.5
533,1,1.5,3.5,11.5,3.5
534,1,4.0,5.0,10.5,5.0
535,1,1.5,4.5,6.5,3.0
536,1,1.5,3.5,11.0,3.5
537,1,1.5,3.5,11.0,3.5
537,7909,2.0,3.5,11.0,3.5
541,1,3.0,4.5,12.0,4.5
544,1,1.5,9.0,6.5,2.5
545,1,2.5,2.0,3.5,5.5
547,1,4.0,5.0,11.5,5.0
548,1,1.5,7.5,6.0,3.0
550,1,5.5,8.0,10.5,4.0
550,7911,6.0,11.5,10.5,5.0
551,1,1.5,3.0,11.0,3.0
551,7909,2.0,3.5,11.0,3.5
552,1,1.5,4.0,11.5,4.0
554,1,4.5,5.0,10.0,5.0
555,1,1.5,4.5,10.5,2.5
556,1,1.5,3.5,7.0,3.5
557,217,2.0,8.0,12.0,6.5
559,1,2.0,3.5,11.5,3.5
560,1,3.0,4.0,11.0,4.0
561,1,1.5,3.5,11.5,3.5
563,1,1.5,3.0,8.0,5.0
563,7,2.0,4.5,8.5,4.5
564,1,1.5,6.0,7.0,3.5
565,1,1.5,3.5,11.0,3.5
567,1,1.5,5.0,11.5,7.0
568,1,3.5,4.0,11.5,4.0
568,7911,3.5,7.0,12.0,8.0
569,1,2.0,8.0,7.5,3.5
570,1,5.5,5.0,4.0,5.0
571,1,2.0,3.0,8.0,9.0
573,1,1.5,3.0,7.0,3.0
574,1,1.5,3.5,10.0,3.5
576,1,2.0,5.5,11.0,5.5
577,1,1.5,3.5,11.5,3.5
578,1,1.5,6.0,7.0,3.0
579,1,1.5,3.5,11.0,6.0
580,1,1.5,4.5,12.0,4.5
580,217,2.0,7.0,12.5,7.0
582,1,1.5,3.0,11.0,3.0
585,1,1.5,3.5,6.5,3.5
585,7911,2.0,7.0,7.0,7.5
586,1,3.5,5.0,11.0,7.5
587,1,1.5,2.5,6.5,6.5
588,1,1.5,4.5,9.0,2.5
589,1,1.5,6.0,11.5,4.5
591,1,3.5,5.5,8.5,4.0
592,1,10.5,4.5,3.5,4.5
593,1,5.0,6.5,10.0,4.5
594,1,2.0,3.5,7.5,6.5
595,1,3.5,9.0,6.0,2.0
596,1,1.5,2.5,6.5,6.0
597,1,1.5,6.5,11.5,5.0
598,1,1.5,5.5,7.0,5.5
599,1,1.5,2.5,11.5,4.5
600,1,4.0,10.0,4.0,3.5
602,1,1.5,3.5,11.5,3.5
603,1,6.0,9.5,6.0,2.5
605,1,1.5,3.5,8.5,3.5
606,1,1.5,5.5,10.5,5.5
606,7911,2.0,7.0,11.5,9.0
607,1,4.0,4.5,11.5,4.5
610,1,1.5,4.5,8.0,4.5
611,1,1.5,4.0,9.0,4.0
611,7911,2.0,6.5,10.0,8.0
612,1,1.5,5.0,6.0,6.5
613,1,2.5,3.5,11.5,3.5
615,1,2.0,3.5,6.5,3.5
615,7911,2.5,7.5,7.0,6.5
617,1,1.5,4.5,6.0,4.5
617,7987,2.0,7.5,7.0,7.5
618,1,2.0,3.5,7.0,8.5
619,1,1.5,5.5,7.0,3.0
621,1,1.5,4.0,11.5,4.0
624,1,1.5,6.0,9.0,6.0
624,7911,2.0,8.0,9.5,7.5
625,1,2.0,4.0,5.5,10.5
626,1,5.5,3.5,6.0,9.5
627,217,2.0,6.5,11.0,5.0
628,1,1.5,3.5,11.0,3.5
629,1,3.5,9.5,4.0,2.5
630,1,1.5,4.0,11.0,4.0
630,7911,2.0,7.5,11.5,7.0
631,1,1.5,4.5,5.5,4.5
633,1,1.5,3.5,11.0,3.5
635,1,4.0,7.0,7.0,5.0
636,1,1.5,8.0,8.0,2.0
637,1,2.0,5.5,10.0,3.0
639,1,2.0,4.5,11.5,6.0
639,7911,2.0,7.0,11.5,7.0
640,1,1.5,3.5,11.5,3.5
641,1,1.5,3.5,8.5,3.5
642,1,2.0,4.0,11.5,4.0
642,7909,2.0,4.0,11.0,4.0
643,1,1.5,5.5,9.0,5.5
643,447,2.0,6.0,11.0,6.0
644,1,1.5,3.0,11.0,3.0
645,1,1.5,5.5,9.5,5.5
646,1,1.5,3.0,11.0,3.0
648,1,1.5,4.5,12.5,7.0
649,1,1.5,3.0,7.0,5.0
649,7,2.0,3.0,7.5,5.5
651,1,1.5,3.5,11.5,3.5
652,1,1.5,6.0,7.0,4.0
653,1,1.5,3.0,11.0,3.0
654,1,1.5,3.5,9.0,3.5
655,1,3.5,4.0,11.5,4.0
657,1,4.0,4.0,11.0,2.5
657,7911,4.0,7.5,12.0,7.0
658,1,1.5,3.0,11.0,3.0
660,1,1.5,4.0,11.5,4.0
661,1,4.5,5.5,11.0,5.5
661,7911,4.5,7.5,11.0,8.5
663,1,1.5,3.5,7.0,3.5
664,1,4.0,5.5,11.5,4.0
665,1,2.5,9.5,5.5,3.0
666,1,1.5,5.5,11.5,5.5
669,1,4.0,4.5,10.0,4.5
669,7987,5.5,8.0,8.0,8.0
671,1,1.5,3.0,9.0,5.5
672,1,1.5,6.5,5.0,6.5
675,1,1.5,7.0,6.5,7.0
676,1,2.0,3.5,12.0,3.5
678,1,1.5,3.5,11.0,3.5
680,1,1.5,3.0,12.0,3.0
681,1,4.0,3.5,3.5,10.5
683,1,1.5,10.5,5.5,2.5
684,1,2.0,9.5,5.0,3.0
685,1,1.5,4.5,10.5,4.5
686,1,1.5,2.5,6.0,9.0
687,1,1.5,3.5,11.0,3.5
689,1,1.5,3.5,12.0,6.0
691,1,1.5,3.5,10.5,3.5
692,1,1.5,3.0,9.5,3.0
694,1,2.0,5.0,11.0,5.0
695,1,1.5,5.5,12.0,5.5
696,1,1.5,3.5,4.0,3.5
697,1,1.5,4.0,11.0,4.0
697,7986,2.0,4.0,11.5,4.0
698,1,1.5,5.5,9.5,3.5
699,1,1.5,5.5,6.5,3.0
701,1,1.5,8.5,7.0,3.0
702,1,1.5,7.0,9.0,3.0
702,7911,2.0,9.0,9.5,6.0
703,1,1.5,4.0,8.5,4.0
704,1,1.5,4.0,8.0,4.0
705,1,1.5,4.0,8.5,4.0
706,1,2.5,5.5,11.5,5.5
706,7909,2.0,5.5,11.0,5.5
707,1,1.5,3.0,11.5,3.0
708,1,1.5,3.0,11.0,3.0
709,1,1.5,3.5,6.0,3.5
710,1,4.5,4.5,10.5,4.5
712,1,2.0,8.0,8.0,3.5
713,1,1.5,4.5,9.5,4.5
713,7911,2.0,9.0,11.0,6.5
714,1,2.0,4.0,10.5,4.0
715,1,1.5,4.0,9.0,4.0
715,7911,2.0,8.0,10.0,6.5
716,1,4.0,6.5,11.0,6.5
716,7911,3.5,8.5,12.0,7.0
717,1,1.5,4.0,11.5,4.0
718,1,1.5,3.5,11.0,3.5
718,7909,2.0,3.0,11.0,3.0
719,1,2.5,4.0,11.5,4.0
720,1,1.5,3.5,7.0,3.5
721,1,1.5,5.5,10.5,5.5
724,1,1.5,5.0,11.0,3.0
725,1,1.5,3.5,11.0,3.5
726,1,1.5,4.0,12.5,7.5
727,1,1.5,4.5,11.5,4.5
727,217,2.0,7.0,11.5,6.0
728,1,1.5,3.5,8.0,3.5
729,1,1.5,3.5,6.5,3.5
730,1,1.5,5.0,6.0,5.0
731,1,1.5,3.0,11.5,3.0
731,7911,2.0,7.5,12.0,7.5
732,1,1.5,4.0,11.5,5.5
733,7987,2.5,3.5,11.0,8.0
734,1,1.5,3.0,11.0,3.0
735,1,1.5,8.0,7.0,8.0
736,1,1.5,3.5,6.5,3.5
737,1,1.5,3.5,11.0,3.5
739,1,4.0,5.0,7.0,5.0
742,7987,2.5,7.5,8.5,7.5
743,1,1.5,4.0,9.0,4.0
743,7911,2.0,9.5,10.0,8.0
744,1,1.5,2.5,5.5,11.0
745,1,2.0,7.5,5.5,2.0
746,1,1.5,3.0,9.0,3.0
746,634,2.0,7.0,10.0,7.0
749,1,1.5,3.5,11.5,3.5
752,1,1.5,4.0,7.5,4.0
753,1,1.5,3.5,7.0,7.0
755,1,3.0,3.5,10.0,7.0
756,1,1.5,3.5,10.0,3.5
757,1,1.5,3.5,6.0,3.5
758,1,1.5,6.0,12.0,4.5
759,1,1.5,4.0,11.5,4.0
760,1,1.5,6.0,11.5,4.0
761,1,4.0,2.5,11.0,6.0
763,1,2.0,4.0,11.5,4.0
764,1,4.0,5.5,11.5,5.5
765,1,1.5,6.5,10.5,6.5
766,1,1.5,3.0,11.5,3.0
