0,1,0,0,0,0,1,1,1,0,0,18,1,2,0,0,11,0,1,5,3,1,0,0,11,0,1,6,1,0,0,4,0,16,0,0,0,0,0,6,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,18,0,5,0,1,0,0,0,0,0,0,0,6,0,7,0,24,3,0,1,0,0,38,0,2,0,2,0,0,2,9,2,0,0,3,0,1,3,0,3,0,0,0,0,1,2,0,1,0,4,3,0,0,0,2,1,0,0,0,0,0,0,1,1,1
9,37,19,3,522,30,10,162,78,0,0,50,0,10,7,8,14,0,11,2,0,10,1,113,0,2,10,1,14,95,7,0,0,1,2,2,0,7,1,0,39,7,124,0,2,0,0,0,1,6,2,16,7,3,179,12,55,153,37,65,0,0,0,0,95,551,0,0,0,21,2,1,0,0,6,1,40,6,0,5,9,11,0,0,4,42,0,10,225,37,130,0,47,0,17,0,4,16,0,80,0,1,2,14,0,11,1,0,0,31,2,27,34,98,39,2,13,19,1,463,106,0,1,5,14,1092,25,0
0,0,0,0,0,0,0,0,0,2,27,2,3,1,1,1,1,0,0,3,3,13,0,0,0,0,2,2,0,0,3,2,3,0,0,0,0,0,0,2,0,8,0,1,94,12,21,5,0,3,5,0,0,1,0,0,0,1,0,0,4,0,0,1,0,1,2,16,0,0,2,0,1,1,0,3,0,0,0,0,38,0,20,0,0,14,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,1,11,3,0,0,0,0,0,11,0,0,1,3,0,1,2,1,0,0,3,0,0
2,0,0,0,2,1,6,24,12,2,3,0,0,1,1,0,38,0,0,7,0,8,0,16,2,0,21,3,14,5,0,22,1,0,7,0,0,0,1,2,4,0,0,0,2,14,5,3,0,0,1,0,0,1,0,3,4,1,3,79,2,1,2,0,0,9,2,9,0,12,0,0,0,0,3,1,0,145,1,61,6,0,3,0,0,6,5,5,35,1,5,0,5,4,108,0,0,1,0,6,0,0,0,1,0,0,1,5,0,1,14,0,8,0,75,3,1,0,7,4,0,0,1,0,0,13,0,0
0,15,13,22,0,0,0,0,0,4,1,1,2,0,0,0,0,2,0,5,2,1,0,4,12,3,94,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,2,0,2,0,26,45,0,6,20,0,9,0,18,1,0,1,3,0,0,0,19,7,0,4,0,0,1,4,0,0,0,1,14,0,0,0,0,0,4,0,0,21,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,4,17,10,45,21,4,2,0,0,7,0,0,3,0,0,88,17,0,15,3,0,0,221,72,0,0
0,0,0,0,0,0,0,0,0,73,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,16,0,6,12,0,0,0,0,0,2,0,0,0,80,37,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,0,0,9,0,0,0
39,0,1,0,1,20,15,0,3,13,8,1,0,0,115,5,0,0,2,0,0,3,71,1,1,6,3,0,25,0,1,0,12,0,34,13,5,210,125,0,1,5,0,46,2,0,11,0,5,0,9,0,1,49,0,5,0,0,0,2,2,0,0,0,0,7,16,0,18,1,0,2,133,23,26,0,2,9,17,1,2,31,1,39,21,1,1,2,16,7,0,28,10,0,1,0,44,0,17,0,0,1,0,0,0,0,1,1,1,20,1,14,1,0,0,393,51,0,0,0,0,0,43,0,0,0,0,2
0,64,5,6,1,1,11,3,1,0,7,10,0,3,0,8,0,0,0,0,1,1,0,52,1,2,9,0,0,0,4,0,0,0,0,0,0,0,0,0,4,100,6,0,12,0,6,0,1,65,0,44,2,0,130,1,32,81,3,13,0,0,0,0,42,1,1,1,0,1,0,1,0,0,0,0,41,0,0,0,3,1,11,0,1,17,0,4,0,1,45,0,0,0,0,0,0,1,0,0,0,0,3,10,0,62,3,15,0,0,1,3,0,16,0,0,0,14,1,6,31,0,1,0,13,20,2,1
0,38,33,13,56,2,7,5,2,1,8,42,1,19,1,7,0,1,0,3,0,29,0,84,4,0,20,0,3,5,5,0,0,0,7,0,0,0,0,0,3,35,32,0,8,0,4,6,6,27,0,13,18,0,170,3,24,148,0,20,0,0,0,0,155,61,0,3,0,17,1,1,0,1,0,0,69,0,0,0,6,1,13,0,0,124,0,0,3,40,119,0,3,0,1,0,0,0,0,0,0,5,3,16,0,143,4,34,0,1,3,66,2,18,19,0,0,51,7,27,184,0,0,0,41,469,0,0
43,6,7,8,3,21,65,2,5,1,0,15,3,7,7,0,0,4,10,1,0,2,16,1,0,3,1,0,1,3,1162,0,0,0,5,0,1,0,1,1,5,5,4,4,0,0,1,0,1,1,0,13,10,3,0,0,0,2,2,2,0,0,0,0,0,1,0,0,325,0,2,5,35,2,7,0,3,0,1,2,8,33,24,11,157,6,0,9,0,0,0,0,1,1,0,0,53,45,2,0,4,55,2,23,0,0,4,0,0,203,1,0,6,20,0,7,19,3,8,1,0,0,3,0,0,0,68,1
0,2,0,0,9,0,0,17,25,2,0,73,4,34,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,6,0,260,0,17,0,0,0,0,0,18,6,0,24,0,0,0,5,1,0,0,3,5,0,0,9,0,1,4,8,6,3,0,254,8,1,1,0,0,0,2,0,0,0,1,0,40,0,5,0,12,2,0,0,0,0,13,0,27,0,0,2,0,0,9,1,5,0,36,0,7,3,0,0,0,2,4,0,0,0,0,0,0,21,3,1,0,0,0,0,3,1,0,0,0,0,0,15,0
9,0,10,31,0,19,3,0,0,0,0,41,72,9,19,1,8,22,9,19,68,8,3,0,9,348,0,50,7,0,9,5,0,19,0,3,2,6,2,9,0,0,3,0,1,0,1,0,251,0,0,0,44,12,1,9,0,0,3,0,0,0,3,8,0,67,0,1,0,0,5,160,3,1,10,15,98,4,1,40,4,5,1,1,1,34,0,3,4,52,0,2,26,14,1,0,11,11,0,1,19,0,64,10,0,0,79,10,161,21,1,51,17,3,0,1,27,60,8,0,0,0,1,0,0,2,3,199
