arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
111,1,2.0,10.5,5.0,1.5
111,232,2.0,12.5,6.5,4.5
112,1,1.5,2.5,4.0,2.5
113,1,1.5,3.5,7.0,3.5
114,1,1.5,3.0,4.0,3.0
114,7,2.0,3.5,5.0,3.5
115,1,2.0,2.0,4.5,9.0
115,232,2.0,5.5,6.0,12.5
116,1,1.5,4.0,6.0,4.0
116,217,2.0,6.5,11.5,5.0
117,1,1.5,3.0,4.0,3.0
118,1,1.5,3.0,4.5,3.0
119,1,1.5,2.5,5.0,2.5
119,7,2.0,2.5,5.0,2.5
120,1,1.5,2.0,1.5,2.0
121,1,1.5,3.5,6.5,3.5
121,118,2.0,4.0,8.0,4.0
122,1,1.5,3.0,10.5,3.0
122,397,2.0,3.5,11.0,3.5
122,604,2.0,3.0,6.0,3.0
123,1,1.5,2.5,5.5,2.5
123,217,2.0,6.5,11.0,7.0
124,1,1.5,3.0,5.0,3.0
125,1,1.5,3.5,3.5,3.5
126,1,1.5,2.5,10.0,2.5
127,1,1.5,3.0,5.5,3.0
128,1,1.5,3.5,5.0,3.5
129,1,1.5,3.0,4.5,3.0
130,1,1.5,2.5,4.5,2.5
131,1,1.5,3.5,5.0,3.5
132,1,2.0,3.0,6.0,3.0
133,1,1.5,2.5,5.0,2.5
133,7,2.0,2.5,5.5,2.5
133,355,2.0,2.5,5.5,3.0
134,1,1.5,4.0,5.5,4.0
134,310,2.0,6.5,8.5,7.0
135,1,2.0,3.0,5.5,3.0
135,116,2.0,6.0,9.0,7.0
136,1,1.5,3.0,10.5,3.0
137,1,1.5,3.0,5.0,3.0
138,1,1.5,3.0,4.0,3.0
139,1,1.5,3.5,8.5,3.5
139,217,2.0,7.0,12.5,8.0
140,1,1.5,3.5,5.5,3.5
140,7,2.0,4.0,5.5,4.0
140,355,2.0,3.5,6.0,4.0
140,807,2.0,3.5,6.0,4.5
141,1,1.5,3.0,4.5,1.5
142,1,1.5,2.5,4.0,2.5
143,1,1.5,3.0,5.0,3.0
144,1,1.5,3.5,3.0,3.5
145,1,1.5,3.5,5.0,3.5
146,1,1.5,2.5,5.0,2.5
147,1,1.5,2.0,2.0,2.0
148,1,1.5,3.5,4.5,3.5
149,1,1.5,3.5,4.0,3.5
149,7,2.0,3.5,5.5,3.5
149,118,2.0,4.0,6.0,4.0
149,355,2.0,4.5,6.0,4.5
150,1,1.5,2.5,6.5,2.5
150,25,2.0,3.0,5.5,3.0
151,1,1.5,2.5,4.0,2.5
151,7,2.0,3.0,5.5,3.0
151,118,2.0,3.5,6.0,3.5
152,1,1.5,2.0,5.0,3.5
153,1,1.5,3.0,10.0,3.0
153,310,2.0,5.0,10.5,5.0
154,1,1.5,3.0,5.0,3.0
154,7,2.0,3.5,5.0,3.5
155,1,1.5,2.5,5.0,2.5
156,1,1.5,2.5,5.0,2.5
156,765,2.0,3.0,5.5,3.0
156,1145,2.0,3.0,5.5,3.0
157,1,2.0,3.5,5.0,3.5
158,1,1.5,3.0,4.0,3.0
159,1,1.5,2.5,2.5,2.5
159,15,2.0,2.5,4.0,2.5
159,217,2.0,4.5,11.5,4.0
160,1,1.5,4.5,6.0,2.5
160,310,2.0,5.5,8.0,2.5
161,1,1.5,3.5,5.0,3.5
162,1,1.5,3.0,4.0,3.0
163,1,1.5,2.5,4.5,2.5
164,1,1.5,3.0,5.0,3.0
164,627,2.0,3.5,5.0,3.0
165,1,3.0,4.0,9.5,4.0
165,310,4.0,4.5,8.5,6.0
166,1,1.5,3.0,10.5,3.0
166,116,2.5,3.5,11.0,5.5
166,217,2.0,5.5,12.0,6.0
166,232,2.5,6.0,10.5,8.0
166,310,2.0,5.0,10.5,5.0
166,397,2.0,3.5,11.0,3.5
166,807,2.0,3.5,11.5,3.5
167,1,1.5,2.5,5.0,2.5
167,7,2.0,3.0,5.5,3.0
168,1,1.5,2.5,6.0,2.5
168,232,2.0,8.0,7.5,7.5
168,355,2.0,3.5,9.0,3.5
169,1,1.5,3.0,6.0,3.0
169,116,2.0,3.5,8.0,5.5
169,217,2.0,3.5,11.5,3.5
169,232,2.0,6.5,7.5,6.0
169,310,2.0,4.0,7.0,3.5
169,355,2.0,3.0,7.0,3.5
169,807,2.0,3.5,7.0,3.5
170,1,1.5,2.5,3.0,2.5
171,1,1.5,3.5,9.5,3.5
172,1,1.5,2.5,4.5,2.5
173,1,1.5,3.0,4.5,3.0
174,1,1.5,3.0,4.5,3.0
174,28,2.5,5.0,4.5,5.0
174,310,2.0,3.5,4.5,3.5
175,1,1.5,4.5,6.0,4.5
176,1,1.5,3.5,5.0,3.5
177,1,1.5,3.0,4.0,3.0
178,1,2.0,9.0,5.0,2.0
179,1,1.5,3.0,5.5,3.0
180,1,2.0,3.5,5.0,3.5
181,1,1.5,3.0,5.0,3.0
181,206,2.0,3.0,5.0,3.0
182,1,2.0,3.5,2.5,3.5
183,1,1.5,2.5,11.0,2.5
184,1,1.5,2.5,5.0,2.5
185,1,1.5,3.0,5.0,3.0
186,1,1.5,3.0,6.5,3.0
187,1,3.5,4.0,9.5,4.0
188,1,1.5,3.5,6.5,3.5
188,217,2.0,8.0,11.5,6.5
189,1,1.5,2.5,5.5,4.0
190,1,1.5,4.5,6.0,4.5
191,1,1.5,3.5,5.5,3.5
192,1,1.5,3.5,5.0,2.0
193,1,1.5,5.0,5.5,3.0
193,25,2.5,5.0,6.0,3.0
194,1,1.5,3.0,5.0,3.0
194,217,2.0,5.5,11.5,4.5
194,397,2.0,4.0,6.0,4.0
194,794,2.0,5.5,11.0,4.5
195,1,1.5,2.5,3.5,2.5
196,1,1.5,3.0,10.0,3.0
196,7,2.0,3.0,5.5,3.0
197,1,1.5,2.5,5.0,2.5
198,1,1.5,3.0,10.0,3.0
199,1,1.5,3.0,6.5,3.0
200,1,1.5,3.5,3.0,3.5
200,232,2.0,5.5,4.0,5.5
200,310,2.0,4.0,4.0,4.0
201,1,1.5,3.0,4.5,3.0
202,1,1.5,2.5,2.5,2.5
202,15,2.0,2.5,4.0,2.5
203,1,1.5,2.5,5.0,2.5
204,1,1.5,4.5,10.5,4.5
205,1,1.5,3.5,5.5,3.5
205,25,2.0,4.0,6.0,4.0
205,310,2.0,4.0,7.0,4.5
205,604,2.0,3.5,5.5,3.5
205,627,2.0,4.0,6.0,4.0
206,1,1.5,2.0,4.0,5.5
207,1,1.5,2.5,4.0,2.5
207,7,2.0,3.0,5.0,3.0
207,16,2.0,2.5,4.5,2.5
207,118,2.0,3.0,5.0,3.0
208,1,1.5,4.0,5.5,4.0
208,217,2.0,5.0,11.5,4.5
209,1,1.5,2.5,3.5,2.5
210,1,1.5,3.0,4.0,3.0
211,1,1.5,3.5,4.5,3.5
212,1,2.5,3.5,5.5,3.5
213,1,3.0,2.0,1.5,2.0
214,1,3.0,3.5,3.5,10.0
215,1,1.5,2.5,2.0,2.5
216,1,1.5,2.5,4.5,2.5
216,7,2.0,3.0,5.5,3.0
217,1,2.0,3.0,6.0,3.0
218,1,1.5,3.0,4.5,3.0
219,1,1.5,4.0,8.0,4.0
219,310,2.5,7.5,8.0,4.5
220,1,1.5,3.0,4.5,3.0
221,1,1.5,2.5,4.5,2.5
221,310,2.0,3.0,4.5,3.0
222,1,1.5,4.0,6.0,4.0
222,217,2.0,4.0,10.5,4.0
222,232,2.0,7.5,7.5,7.5
222,310,2.0,6.0,6.5,6.5
223,1,1.5,3.0,4.0,3.0
224,1,1.5,6.5,7.5,2.5
225,1,1.5,2.5,4.5,2.5
226,1,1.5,4.0,8.5,4.0
227,1,1.5,2.5,3.5,2.5
227,7,2.0,2.5,3.5,2.5
228,1,1.5,4.0,10.0,5.5
229,1,3.0,3.5,5.5,3.5
229,310,4.0,3.5,8.5,3.5
229,355,4.5,3.5,9.5,3.5
230,1,1.5,3.5,5.0,3.5
230,397,2.0,5.5,10.0,4.5
231,1,1.5,4.0,5.5,2.5
232,1,1.5,3.0,5.0,3.0
232,15,2.0,3.0,5.0,3.0
233,1,3.5,10.0,3.0,3.5
234,1,1.5,3.0,6.0,3.0
234,232,2.0,6.0,7.0,6.5
234,310,2.0,4.0,9.0,4.0
235,1,1.5,3.0,4.5,3.0
235,25,2.0,3.0,5.0,3.0
236,1,2.0,5.0,8.0,1.5
236,310,2.0,7.5,8.5,2.5
236,627,2.0,7.5,9.0,2.0
237,1,1.5,3.0,6.5,3.0
237,217,2.0,4.0,11.0,4.0
237,232,2.0,6.5,7.0,6.0
238,1,1.5,2.5,3.5,2.5
239,1,1.5,2.5,3.5,2.5
240,1,1.5,3.0,5.0,3.0
241,1,1.5,3.0,4.5,3.0
242,1,1.5,3.0,4.0,3.0
243,1,1.5,2.5,4.5,2.5
244,1,1.5,2.5,6.0,8.0
245,1,1.5,2.5,5.0,2.5
246,1,1.5,4.0,6.0,4.0
246,217,2.0,5.0,12.0,5.5
247,1,1.5,3.0,4.0,3.0
248,1,1.5,2.5,6.5,5.5
248,217,2.0,7.0,13.0,9.0
249,1,1.5,2.5,5.0,2.5
250,1,1.5,2.5,4.5,2.5
251,1,1.5,4.5,5.5,2.0
251,232,2.0,7.0,6.0,4.5
251,310,2.0,7.5,7.0,4.5
252,1,1.5,3.0,5.0,3.0
252,28,2.5,5.0,5.0,5.0
252,310,2.0,3.5,5.0,3.5
253,1,1.5,3.5,5.5,3.5
253,7,2.0,4.0,6.0,4.0
253,118,2.0,4.0,6.0,4.0
253,310,2.0,4.5,9.0,4.0
253,355,2.0,4.0,6.0,4.0
254,1,1.5,3.0,3.5,3.0
255,1,2.5,5.5,7.5,5.5
256,1,1.5,2.0,2.0,2.0
257,1,1.5,3.5,5.0,3.5
257,7,2.0,4.0,5.5,4.0
257,310,2.0,2.5,5.5,5.0
258,1,1.5,3.5,6.5,3.5
259,1,1.5,2.5,3.5,2.5
260,1,2.0,3.0,5.5,3.0
261,1,1.5,3.0,4.5,3.0
262,1,1.5,2.5,4.0,2.5
263,1,1.5,3.5,4.5,3.5
264,1,1.5,2.5,6.0,2.5
265,1,1.5,2.5,5.0,2.5
266,1,1.5,3.5,5.0,3.5
267,1,2.0,5.0,3.0,1.5
268,1,1.5,2.5,6.0,4.5
268,310,2.0,2.5,8.0,5.5
269,1,1.5,2.0,5.0,3.5
270,1,1.5,2.5,5.0,2.5
271,1,1.5,6.0,10.5,6.0
271,310,2.0,6.0,9.5,6.0
272,1,1.5,3.0,4.5,3.0
273,1,1.5,2.5,5.0,2.5
274,1,1.5,2.0,2.0,2.0
275,1,2.0,1.5,4.0,7.5
275,232,2.0,4.5,6.0,9.5
276,1,1.5,2.5,4.0,2.5
276,310,2.0,3.0,4.5,3.0
277,1,1.5,2.5,5.0,2.5
278,1,1.5,2.0,4.5,3.5
279,1,1.5,3.5,6.0,3.5
280,1,1.5,3.0,5.5,3.0
280,7,2.0,3.0,5.5,3.0
281,1,2.0,2.0,4.0,5.0
282,1,1.5,4.5,10.0,4.5
282,310,2.0,6.0,7.0,5.5
283,1,1.5,3.0,3.5,3.0
284,1,1.5,3.0,6.0,3.0
284,217,2.0,6.5,11.5,6.5
285,1,1.5,3.0,5.0,3.0
285,15,2.0,3.5,5.0,3.5
285,310,2.0,3.5,5.0,3.5
286,1,2.0,3.5,5.0,3.5
287,1,1.5,5.5,6.5,3.0
288,1,1.5,3.0,4.5,3.0
289,1,1.5,1.5,3.0,3.0
289,310,2.0,3.5,9.5,7.0
290,1,1.5,3.0,4.5,3.0
290,206,2.0,2.5,4.5,2.5
291,1,1.5,2.5,6.5,2.5
292,1,1.5,2.0,2.5,2.0
293,1,1.5,3.5,5.0,3.5
294,1,1.5,3.5,5.0,3.5
295,1,1.5,2.5,4.5,2.5
296,1,1.5,3.0,6.0,3.0
296,232,2.0,6.0,7.5,6.0
296,310,2.0,3.5,8.5,3.5
297,1,1.5,3.0,4.0,3.0
298,1,1.5,3.5,5.0,3.5
298,25,2.0,3.5,5.5,3.5
298,604,2.0,4.0,6.5,4.0
299,1,1.5,3.0,5.0,3.0
299,28,2.5,5.0,5.0,5.5
299,310,2.0,3.0,5.0,3.0
300,1,1.5,3.0,5.5,3.0
300,310,2.0,3.5,7.5,3.5
301,1,1.5,3.5,6.0,3.5
302,1,1.5,3.5,4.5,3.5
303,1,1.5,2.0,2.5,2.0
304,1,4.5,3.0,2.5,3.0
305,1,1.5,2.5,5.0,2.5
305,310,2.0,2.5,5.0,3.0
306,1,1.5,3.5,5.0,3.5
306,25,2.5,4.0,5.5,4.0
307,1,1.5,2.5,6.0,2.5
307,25,2.0,2.5,6.0,2.5
308,1,1.5,2.5,11.0,2.5
308,7,2.0,4.0,8.0,4.0
309,1,1.5,4.0,7.0,4.0
309,217,2.0,6.0,12.0,4.0
310,1,1.5,2.5,2.5,2.5
310,15,2.0,3.0,7.5,3.0
311,1,1.5,2.5,4.5,2.5
312,1,1.5,3.5,5.5,3.5
313,1,1.5,2.5,2.5,2.5
314,1,1.5,3.5,4.5,3.5
315,1,3.0,2.5,1.5,2.5
316,1,1.5,3.5,4.5,3.5
317,1,1.5,3.0,11.0,3.0
318,1,1.5,7.5,4.0,1.5
318,232,2.0,9.0,6.0,5.0
319,1,1.5,2.5,4.0,2.5
320,1,1.5,3.5,5.5,3.5
320,217,2.0,4.5,11.0,4.0
321,1,1.5,4.0,4.5,2.0
322,1,1.5,3.0,7.5,3.0
322,7,2.0,3.0,5.5,3.0
323,1,1.5,3.0,4.0,3.0
324,1,1.5,2.5,7.0,2.5
325,1,1.5,3.0,3.5,3.0
326,1,1.5,3.5,7.0,3.5
326,217,2.0,5.5,11.0,5.5
326,232,2.0,7.5,7.5,7.0
326,807,2.0,4.0,8.5,4.5
327,1,1.5,2.0,5.0,4.5
328,1,1.5,3.0,5.0,3.0
328,217,2.0,3.5,10.0,3.5
328,232,2.0,6.0,6.5,5.5
328,310,2.0,7.5,7.0,7.5
329,1,1.5,3.0,4.5,3.0
329,206,2.0,2.5,4.5,2.5
329,1145,2.0,3.5,5.0,3.5
330,1,1.5,3.0,5.0,3.0
330,310,2.0,5.0,7.5,6.0
331,1,1.5,3.0,4.0,3.0
332,1,1.5,3.5,11.0,3.5
332,281,2.0,7.5,8.0,7.0
333,1,1.5,2.0,5.0,3.5
334,1,1.5,2.5,5.0,2.5
335,1,1.5,2.5,5.0,2.5
335,7,2.0,3.0,5.5,3.0
335,118,2.0,3.0,5.5,3.0
335,355,2.0,3.0,5.5,3.0
336,1,1.5,3.0,10.0,3.0
336,604,2.0,3.0,6.0,3.0
337,1,1.5,3.5,4.5,3.5
337,310,2.0,4.0,5.0,4.0
338,1,1.5,2.5,3.5,2.5
339,1,1.5,2.5,2.5,2.5
339,217,2.0,4.5,10.5,5.5
340,1,1.5,3.0,8.0,3.0
340,118,2.0,3.0,5.5,3.0
341,1,1.5,2.5,3.5,2.5
342,1,1.5,5.5,8.0,1.5
343,1,1.5,3.5,2.0,3.5
344,1,2.0,4.0,5.0,4.0
344,310,2.0,4.0,5.0,4.0
345,1,2.0,4.5,5.5,4.5
345,310,2.5,5.0,6.0,4.5
346,1,1.5,3.0,5.0,3.0
347,1,1.5,3.0,11.0,3.0
348,1,1.5,2.5,4.5,2.5
349,1,1.5,2.5,3.5,2.5
350,1,1.5,3.5,6.5,3.5
350,604,2.0,4.5,8.5,4.5
351,1,1.5,4.0,7.0,4.0
352,1,1.5,2.5,3.5,2.5
353,1,2.0,3.5,3.0,3.5
354,1,1.5,3.0,5.0,3.0
355,1,3.0,3.5,10.0,3.5
355,627,4.5,3.5,10.5,3.5
355,807,3.5,3.5,8.5,3.5
356,1,1.5,4.0,5.5,4.0
356,217,2.0,4.5,10.5,5.0
357,1,1.5,3.5,4.5,3.5
358,1,1.5,3.5,3.5,3.5
359,1,1.5,2.5,5.0,2.5
360,1,1.5,2.5,9.5,2.5
360,232,2.0,8.0,11.0,8.5
360,355,2.0,3.5,11.0,7.0
361,1,1.5,4.5,4.0,2.5
362,1,1.5,3.5,5.5,3.5
363,1,1.5,2.5,4.5,2.5
363,7,2.0,3.0,5.0,3.0
364,1,1.5,5.5,10.0,5.5
364,281,2.0,8.0,11.0,7.5
364,310,2.0,6.0,8.5,6.0
365,1,1.5,3.0,4.5,3.0
366,1,3.0,5.0,9.5,5.0
367,1,1.5,3.0,6.0,3.0
368,1,1.5,3.0,6.0,3.0
369,1,1.5,3.0,10.5,3.0
370,1,1.5,2.5,7.0,6.0
371,1,1.5,3.5,5.0,3.5
371,103,2.0,4.0,11.5,4.0
371,217,2.0,3.5,11.0,4.0
372,1,1.5,3.0,4.5,3.0
373,1,1.5,3.5,4.5,3.5
374,1,2.0,1.5,3.0,5.0
375,1,1.5,3.0,9.5,3.0
375,116,2.0,3.5,10.0,5.0
375,209,2.0,3.5,8.5,4.5
375,217,2.0,4.0,11.0,4.0
375,232,2.0,7.0,8.0,7.0
375,288,2.0,3.5,10.5,3.5
375,310,2.0,4.5,7.5,5.0
375,397,2.0,4.0,9.5,4.0
375,807,2.0,3.5,6.5,3.5
376,1,1.5,3.0,5.0,3.0
377,1,2.0,3.5,5.5,3.5
378,1,1.5,3.5,5.5,3.5
378,604,2.0,4.0,7.0,4.0
379,1,1.5,3.0,7.5,3.0
379,330,2.0,6.5,16.0,6.5
380,1,1.5,4.0,8.0,4.0
380,103,2.0,4.0,11.0,5.0
380,217,2.0,4.0,11.5,5.5
380,794,2.0,4.0,11.0,6.0
380,807,2.0,4.0,10.0,4.0
381,1,1.5,2.5,5.0,2.5
382,1,1.5,4.0,8.5,4.0
382,794,2.0,4.5,11.5,6.5
382,807,2.0,4.0,6.0,4.5
383,1,1.5,3.0,6.0,3.0
383,232,2.0,7.0,7.5,7.0
383,310,2.0,8.5,8.5,5.5
384,1,1.5,3.0,5.5,3.0
384,7,2.0,3.0,5.5,3.0
385,1,1.5,3.5,5.0,3.5
386,1,1.5,3.5,9.0,3.5
387,1,3.5,2.5,9.5,4.5
387,117,4.0,7.0,8.0,10.5
388,1,1.5,4.5,5.5,2.5
388,355,2.0,5.0,5.5,4.0
389,1,1.5,3.0,4.5,3.0
390,1,1.5,3.5,5.0,3.5
390,118,2.5,4.5,8.5,4.5
391,1,1.5,3.0,4.0,3.0
392,1,1.5,3.0,8.5,3.0
393,1,1.5,2.0,5.0,3.5
394,1,1.5,3.0,5.5,3.0
395,1,1.5,3.0,5.0,3.0
396,1,1.5,3.0,5.0,3.0
396,7,2.0,3.0,5.0,3.0
397,1,1.5,3.5,6.5,3.5
398,1,1.5,3.5,4.0,3.5
399,1,1.5,2.5,5.0,2.5
400,1,1.5,5.5,8.5,5.5
401,1,1.5,2.5,8.0,2.5
401,15,2.0,3.0,6.0,3.0
401,116,2.0,3.0,8.0,6.0
401,209,2.0,3.0,8.5,3.5
401,310,2.0,4.5,7.0,4.5
401,355,2.0,3.0,8.0,3.5
402,1,1.5,3.0,5.0,4.5
403,1,1.5,4.0,6.0,4.0
404,1,1.5,3.5,6.5,8.0
404,232,2.0,7.0,8.0,10.0
405,1,1.5,2.5,4.0,2.5
406,1,2.0,3.5,5.5,8.5
407,1,5.5,3.5,3.0,3.5
408,1,1.5,5.5,8.5,5.5
409,1,1.5,4.5,6.0,2.0
410,1,1.5,3.5,5.5,3.5
410,310,2.0,4.5,5.0,4.5
411,1,2.0,3.5,5.5,3.5
411,281,3.0,7.5,11.0,7.5
411,310,3.5,3.0,6.0,3.0
411,1145,4.0,3.5,9.0,3.5
412,1,1.5,3.5,6.5,3.5
413,1,1.5,3.5,6.0,3.5
414,1,1.5,3.5,4.5,3.5
415,1,1.5,3.5,7.0,3.5
416,1,1.5,3.0,5.0,3.0
416,7,2.0,3.5,5.5,3.5
416,118,2.0,3.5,6.0,3.5
417,1,1.5,2.5,6.0,2.5
418,1,1.5,3.0,6.0,3.0
418,25,2.0,3.5,6.5,3.5
419,1,1.5,2.5,4.5,2.5
420,1,1.5,3.0,4.5,3.0
421,1,1.5,4.0,6.0,4.0
422,1,1.5,3.5,4.5,3.5
423,1,1.5,3.0,4.0,3.0
424,1,1.5,4.0,7.5,4.0
424,217,2.0,4.0,12.0,5.0
425,1,1.5,3.0,5.5,3.0
426,1,1.5,3.0,5.5,3.0
427,1,1.5,3.5,5.0,3.5
427,310,2.0,3.5,5.0,3.5
428,1,1.5,2.5,5.5,4.0
428,310,2.0,4.5,6.0,6.5
429,1,1.5,3.0,4.5,3.0
430,1,1.5,4.0,4.0,4.0
431,1,1.5,3.0,4.5,3.0
431,25,2.0,3.0,5.0,3.0
