arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
42,1,1.5471237934029027,2.5,3.4528762065970975,2.5
42,15,1.5403157865560075,2.5,3.4596842134439925,2.5
42,34,1.75,3.5816869194106897,3.75,3.7516464139226433
42,58,1.518169959614992,2.25,3.231830040385008,2.5
42,113,1.5110323089046491,2.5,3.4889676910953504,2.5
42,1685,1.75,3.4042925672695197,3.75,3.4707074327304803
43,1,1.75,3.4270047176791625,3.75,2.9896619489875045
43,15,1.482608695652174,2.25,2.767391304347826,2.0
43,34,2.0,4.044688661694194,4.0,3.9553113383058056
44,1,1.75,3.3299219378002527,4.0,3.3784113955330812
44,11,2.0,3.6848656135359734,4.0,3.8151343864640266
44,15,1.75,3.473794398733999,4.0,3.2345389345993345
44,34,2.0,3.793150341231073,4.25,4.0193496587689275
44,113,1.75,3.174859348297778,4.25,3.825140651702222
44,1685,1.5,2.812237906798181,3.25,2.729428759868486
45,1,1.4348866056443046,3.0,4.065113394355695,2.5
45,11,1.75,3.9477492037741375,4.0,3.2397507962258625
45,15,1.3820855510916048,2.75,3.867914448908395,2.5
45,28,1.5,3.693632520684393,4.25,3.4938674793156075
45,34,1.75,4.144144654289346,4.0,3.52252201237732
45,58,1.75,3.6090612522200938,4.25,3.3909387477799062
45,113,1.515381250404339,3.25,4.484618749595661,2.75
45,181,1.75,3.716209441581952,4.25,3.2837905584180476
46,1,1.6293461219864245,3.25,5.9539872113469094,3.25
46,15,1.5017337127700725,2.75,5.373266287229928,2.75
46,113,1.765293714487851,3.25,6.901372952178814,3.25
47,1,1.5,2.9169686311212057,3.5,3.74969803554546
47,7,1.5,2.922784987455584,3.5,3.743881679211082
47,25,1.5,2.8178220070037137,3.5,3.848844659662952
47,29,1.5,3.0331182331711912,3.75,3.9668817668288088
47,113,1.5,2.9084168499959255,3.5,3.758249816670741
47,734,1.5,3.397547538652923,4.0,3.93578579468041
47,1660,1.5,3.921105273098782,4.25,3.745561393567884
47,1685,1.25,3.1997982354148147,3.25,3.5502017645851853
47,2341,1.5,3.473377703826954,3.5,4.026622296173046
48,1,1.75,3.014949251638511,3.25,3.235050748361489
48,11,1.75,3.3961580905011752,3.25,4.103841909498825
48,15,1.5,2.574647267187456,3.25,2.967019399479211
48,29,1.75,3.186641484715769,3.5,3.813358515284231
48,34,1.75,3.7341830754484846,3.75,4.515816924551515
48,58,1.5,2.677400729601344,2.75,2.9892659370653223
49,1,2.0,3.2972952600299332,3.75,3.890204739970067
50,1,2.0,3.28797599404267,4.5,4.295357339290664
50,7,1.75,3.5540956979601965,4.75,4.029237635373137
50,15,2.0,3.12977210524679,4.25,4.161894561419877
50,113,2.140445444852505,3.5,5.359554555147495,4.0
51,1,1.553765737513716,2.5,4.446234262486284,3.5
51,11,1.75,3.0509768110763336,4.75,4.532356522257
51,15,1.51860216973416,2.5,4.4813978302658395,3.5
