arms_cluster_id,object_signature_cluster_id,mult_top,mult_right,mult_bottom,mult_left
569,1,2.0,8.0,7.0,3.5
569,9080,2.0,9.5,7.5,5.5
570,1,5.5,5.5,4.0,4.0
571,1,2.0,3.0,8.0,9.0
573,1,1.5,3.0,7.0,3.0
574,1,1.5,3.5,10.0,3.5
576,1,2.0,5.5,11.0,5.5
577,1,1.5,3.5,11.5,3.5
578,1,1.5,6.0,6.5,3.0
579,1,1.5,3.0,11.0,6.0
580,1,1.5,4.0,11.5,4.0
580,217,2.0,7.0,12.5,7.0
581,1,1.5,2.5,3.0,2.5
582,1,1.5,3.0,11.0,3.0
585,1,4.0,5.0,8.0,5.0
585,9080,2.0,7.0,7.0,7.5
586,1,3.5,5.0,10.5,8.0
587,1,1.5,2.5,6.5,6.5
588,1,1.5,4.5,8.5,2.5
589,1,1.5,6.0,11.5,4.5
591,1,3.5,5.5,8.5,4.0
592,1,11.0,4.5,3.0,4.5
593,1,1.5,4.0,6.0,4.0
594,1,1.5,3.5,7.5,6.5
595,1,3.5,9.0,5.5,2.0
596,1,1.5,2.5,6.5,6.0
597,1,1.5,6.5,11.5,5.0
598,1,1.5,5.5,6.5,5.5
598,9080,2.0,7.5,7.0,7.5
599,1,1.5,2.5,11.5,4.5
600,1,3.5,10.5,4.0,3.5
600,9080,3.5,11.5,5.5,5.0
602,1,1.5,3.5,11.0,3.5
602,9073,2.0,8.5,12.0,6.0
603,1,6.0,9.5,6.0,2.5
603,9080,5.5,11.5,6.5,4.5
605,1,1.5,3.5,8.5,3.5
606,1,1.5,5.0,10.0,5.0
606,9080,2.0,6.5,11.5,9.0
607,1,4.0,4.5,11.5,4.5
610,1,1.5,4.5,8.0,4.5
611,1,1.5,4.0,9.0,4.0
611,9080,2.0,6.5,10.5,8.5
612,1,1.5,5.0,6.0,6.5
612,9080,2.0,6.5,6.0,8.5
613,1,2.5,3.5,11.5,3.5
615,1,4.0,4.0,7.0,4.0
615,9080,2.5,7.5,7.0,6.5
617,1,1.5,5.0,6.0,5.0
617,9073,2.0,7.5,7.0,8.0
617,9080,2.0,7.0,7.0,7.5
618,1,2.0,3.0,7.0,8.5
619,1,1.5,5.5,6.0,5.5
621,1,1.5,4.0,12.0,4.0
624,1,1.5,5.5,9.0,5.5
624,9080,2.0,8.0,9.5,7.5
625,1,2.0,4.0,5.5,10.5
625,9080,2.0,4.5,6.5,11.5
626,1,5.0,3.0,6.0,10.0
626,9080,6.0,5.0,6.5,12.0
627,217,2.0,6.5,11.0,5.0
628,1,1.5,3.5,11.0,3.5
629,1,3.5,9.5,4.0,2.5
630,1,1.5,4.0,11.0,4.0
630,9080,2.0,7.5,11.5,7.0
631,1,1.5,4.5,5.5,4.5
631,9080,2.0,7.0,6.5,7.0
633,1,1.5,3.5,11.0,3.5
633,9102,2.0,3.5,12.0,3.5
634,9080,3.0,5.0,8.5,13.5
635,1,1.5,2.5,6.0,8.0
636,1,1.5,8.0,8.0,2.0
637,1,2.0,5.5,10.0,3.0
639,1,2.0,4.0,11.5,6.0
639,9080,2.0,7.0,11.5,7.0
640,1,1.5,3.5,12.0,3.5
641,1,1.5,3.5,8.5,3.5
641,9080,2.0,6.5,9.5,8.0
642,1,2.0,4.0,11.5,4.0
642,9069,2.0,4.0,11.0,4.0
643,1,1.5,2.0,5.5,4.5
644,1,1.5,3.0,11.0,3.0
645,1,1.5,5.5,9.5,5.5
646,1,1.5,3.0,11.0,3.0
647,1,1.5,3.0,7.5,3.0
648,1,3.5,4.0,6.5,4.0
649,1,1.5,3.5,5.0,3.5
649,7,2.0,3.0,7.5,6.0
651,1,1.5,3.5,11.5,3.5
652,1,1.5,6.5,7.0,4.0
653,1,1.5,3.0,11.0,3.0
654,1,1.5,3.5,9.0,3.5
654,217,2.0,4.0,11.5,4.0
655,1,3.5,4.0,11.5,4.0
657,1,4.0,4.0,11.0,2.5
657,9080,4.0,7.5,12.0,7.0
658,1,1.5,3.0,11.0,3.0
660,1,1.5,4.0,12.0,4.0
661,1,4.5,4.5,10.5,6.0
661,9080,4.5,7.0,11.0,8.5
663,1,1.5,3.5,6.5,3.5
663,9080,2.0,7.0,7.0,7.0
664,1,4.0,5.5,11.5,4.0
665,1,2.5,9.5,5.5,3.0
666,1,1.5,5.5,11.5,5.5
669,1,4.0,4.5,10.0,4.5
669,9073,5.5,8.0,8.5,8.0
670,9080,2.0,7.5,8.0,8.0
671,1,1.5,3.0,9.0,5.5
672,1,1.5,6.5,5.0,6.5
672,9080,2.0,7.5,5.5,7.0
674,1,1.5,3.5,7.5,3.5
675,1,1.5,7.0,6.5,7.0
676,1,2.0,3.5,12.0,3.5
677,1,1.5,3.0,8.0,4.5
678,1,1.5,3.5,11.0,3.5
680,1,1.5,3.0,12.0,3.0
680,217,2.0,7.0,13.0,7.5
681,1,4.0,3.0,3.5,10.0
681,9080,3.5,5.0,5.0,11.0
683,1,1.5,11.0,5.5,2.5
683,9080,3.0,13.0,6.0,5.5
684,1,2.0,9.5,5.0,3.0
684,9080,2.0,10.5,6.0,4.0
685,1,1.5,4.0,10.5,4.0
686,1,1.5,2.5,6.0,9.0
687,1,1.5,3.5,11.0,3.5
689,1,1.5,3.5,12.0,6.0
691,1,1.5,3.5,10.5,3.5
692,1,1.5,3.0,9.5,3.0
694,1,1.5,4.0,6.0,4.0
695,1,1.5,3.5,7.0,6.5
696,1,1.5,3.5,4.0,3.5
697,1,1.5,4.0,11.0,4.0
697,9102,2.0,4.0,11.5,4.0
698,1,1.5,3.5,5.5,3.5
699,1,1.5,5.5,6.5,3.0
700,1,2.5,4.0,7.5,4.0
701,1,1.5,8.5,7.0,3.0
702,1,1.5,7.0,9.0,3.0
702,9080,2.0,9.5,9.5,6.0
703,1,1.5,4.0,8.0,4.0
704,1,1.5,4.0,8.0,4.0
705,1,1.5,4.0,8.5,4.0
706,1,2.5,5.5,11.5,5.5
706,9069,2.5,5.5,11.0,5.5
707,1,2.5,4.0,5.5,4.0
707,310,2.5,4.0,5.5,4.0
708,1,1.5,3.0,10.5,3.0
709,1,1.5,6.0,9.0,6.0
709,9080,2.0,6.5,7.5,7.0
710,1,4.5,4.0,10.0,4.0
710,9080,4.5,7.0,8.0,8.0
712,1,2.0,8.0,8.0,3.5
713,1,1.5,4.5,9.5,4.5
713,9080,2.0,9.0,11.0,6.0
714,1,2.0,4.0,10.0,4.0
715,1,1.5,4.0,8.5,4.0
715,9080,2.0,8.0,10.0,6.5
716,1,3.5,6.5,11.0,6.5
716,9080,3.5,8.5,12.0,6.5
717,1,1.5,4.0,11.5,4.0
718,1,1.5,3.5,11.0,3.5
718,9069,2.0,3.0,11.0,3.0
719,1,2.5,3.5,11.5,3.5
720,1,1.5,3.5,7.0,3.5
721,1,1.5,5.5,11.0,5.5
723,1,1.5,3.5,5.5,3.5
724,1,1.5,5.5,4.5,5.5
725,1,1.5,3.5,10.5,3.5
726,1,1.5,3.5,12.5,7.0
727,1,1.5,4.5,11.0,4.5
727,217,2.0,6.0,11.5,6.0
728,1,1.5,3.5,8.0,3.5
729,1,1.5,3.5,6.5,3.5
730,1,1.5,5.0,6.0,5.0
730,9080,2.0,8.0,7.0,8.5
731,1,2.0,3.5,4.0,3.5
731,9080,2.0,7.0,12.0,7.0
732,1,1.5,4.0,11.5,5.5
733,9073,2.5,3.5,11.0,7.5
734,1,1.5,3.0,11.0,3.0
735,1,1.5,8.0,7.0,8.0
735,9080,2.0,10.0,8.0,7.5
736,1,1.5,3.5,6.5,3.5
737,1,1.5,3.5,11.0,3.5
739,1,4.0,5.0,7.0,5.0
739,9080,4.0,7.5,7.5,7.5
740,1,2.0,8.0,6.0,3.5
742,9073,2.0,7.0,8.5,7.5
743,1,1.5,3.5,9.0,3.5
743,9080,2.0,10.0,10.0,8.0
744,1,1.5,2.5,5.5,11.0
744,9080,3.5,5.0,6.0,12.5
745,1,1.5,7.0,5.0,2.0
745,9080,2.0,8.0,6.0,4.0
746,1,1.5,3.0,9.0,3.0
746,634,2.0,7.0,10.0,7.0
749,1,1.5,3.5,11.5,3.5
752,1,1.5,4.0,7.5,4.0
753,1,1.5,3.5,7.0,7.0
753,9080,2.0,6.0,8.0,9.5
755,1,3.5,3.5,10.0,7.0
756,1,1.5,4.0,10.0,4.0
757,1,1.5,3.5,6.0,3.5
758,1,1.5,6.0,12.0,4.0
759,1,1.5,4.0,11.5,4.0
760,1,1.5,6.0,11.5,4.0
761,1,4.0,2.5,10.5,6.0
763,1,2.0,4.0,11.5,4.0
764,1,4.0,5.5,11.5,5.5
765,1,1.5,6.0,10.0,6.0
766,1,1.5,3.0,11.0,3.0
