cluster_id,class_110_hsv_0,class_110_hsv_1,class_110_hsv_10,class_110_hsv_11,class_110_hsv_12,class_110_hsv_13,class_110_hsv_14,class_110_hsv_15,class_110_hsv_16,class_110_hsv_19,class_110_hsv_2,class_110_hsv_20,class_110_hsv_7,class_110_hsv_8,class_110_hsv_9
102,738,2255,34,22,595,42,4702,96,40,78,8289,63,750,317,25
