ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
20,39.0,172.0,397.0,0.0,1.0,3.0,23.0,1.0,4.0,3.0,4.0,20.0,4.0,1.0,8.0,7.0,15.0,8.0,2.0,23.0,4.0,2.0,0.0,133.0,894.0
21,6.0,91.0,68.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,7.0,8.0,0.0,0.0,15.0,2.0,0.0,1.0,43.0,272.0
22,3.0,11.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,59.0
23,2.0,81.0,83.0,2.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,10.0,5.0,0.0,0.0,38.0,265.0
24,11.0,63.0,66.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,192.0
25,4.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,13.0,164.0
26,29.0,254.0,268.0,3.0,2.0,3.0,5.0,2.0,0.0,2.0,2.0,4.0,8.0,3.0,5.0,7.0,21.0,0.0,1.0,20.0,5.0,1.0,1.0,95.0,767.0
27,14.0,199.0,461.0,1.0,9.0,5.0,22.0,2.0,2.0,5.0,21.0,21.0,7.0,1.0,19.0,41.0,47.0,3.0,6.0,29.0,8.0,12.0,3.0,264.0,1229.0
28,1.0,12.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,9.0,85.0
29,60.0,367.0,976.0,7.0,7.0,15.0,52.0,4.0,16.0,12.0,19.0,82.0,16.0,5.0,34.0,30.0,27.0,19.0,14.0,87.0,26.0,16.0,4.0,492.0,2416.0
30,26.0,151.0,331.0,0.0,3.0,2.0,10.0,8.0,11.0,1.0,6.0,15.0,7.0,0.0,9.0,14.0,5.0,4.0,5.0,26.0,3.0,2.0,0.0,131.0,800.0
31,2.0,47.0,94.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,10.0,2.0,2.0,1.0,34.0,242.0
32,16.0,155.0,71.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,304.0
33,29.0,256.0,358.0,1.0,9.0,2.0,11.0,6.0,19.0,2.0,8.0,24.0,6.0,0.0,14.0,16.0,9.0,5.0,5.0,37.0,3.0,1.0,0.0,178.0,1032.0
34,8.0,99.0,96.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,261.0
35,2.0,67.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,17.0,201.0
36,3.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,72.0
37,24.0,88.0,107.0,0.0,1.0,0.0,3.0,1.0,14.0,0.0,0.0,3.0,5.0,2.0,2.0,3.0,13.0,2.0,0.0,4.0,3.0,3.0,3.0,62.0,380.0
38,2.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,83.0
39,4.0,49.0,136.0,2.0,0.0,2.0,5.0,4.0,2.0,2.0,4.0,12.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,9.0,9.0,1.0,1.0,61.0,350.0
40,18.0,94.0,203.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,12.0,5.0,0.0,18.0,15.0,0.0,2.0,80.0,515.0
41,51.0,540.0,2493.0,17.0,228.0,57.0,280.0,51.0,301.0,133.0,113.0,288.0,99.0,0.0,37.0,101.0,33.0,313.0,96.0,333.0,76.0,79.0,17.0,2652.0,8429.0
42,3.0,24.0,86.0,0.0,1.0,0.0,3.0,1.0,0.0,5.0,5.0,6.0,2.0,0.0,3.0,3.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,44.0,243.0
43,5.0,119.0,208.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,5.0,5.0,2.0,0.0,3.0,5.0,12.0,0.0,3.0,10.0,5.0,0.0,0.0,62.0,499.0
44,33.0,223.0,692.0,5.0,9.0,6.0,32.0,11.0,13.0,6.0,10.0,47.0,5.0,1.0,9.0,16.0,16.0,14.0,13.0,56.0,16.0,10.0,1.0,296.0,1584.0
45,12.0,69.0,136.0,0.0,0.0,1.0,6.0,4.0,4.0,4.0,6.0,9.0,1.0,0.0,6.0,7.0,2.0,2.0,1.0,23.0,2.0,0.0,2.0,80.0,422.0
46,8.0,87.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,205.0
47,14.0,42.0,124.0,1.0,0.0,2.0,9.0,2.0,0.0,3.0,4.0,2.0,5.0,0.0,1.0,4.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,47.0,321.0
48,9.0,100.0,398.0,3.0,0.0,2.0,25.0,10.0,3.0,14.0,6.0,35.0,3.0,1.0,14.0,7.0,13.0,8.0,10.0,41.0,17.0,3.0,0.0,215.0,985.0
49,73.0,277.0,311.0,6.0,4.0,3.0,14.0,3.0,2.0,5.0,3.0,12.0,12.0,3.0,11.0,10.0,23.0,5.0,4.0,23.0,2.0,12.0,0.0,157.0,1024.0
50,0.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,10.0,167.0
51,3.0,72.0,211.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0,3.0,8.0,5.0,0.0,8.0,7.0,3.0,2.0,2.0,14.0,6.0,0.0,0.0,73.0,483.0
52,14.0,174.0,92.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,6.0,1.0,11.0,0.0,0.0,10.0,2.0,0.0,2.0,43.0,418.0
53,5.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,87.0
54,3.0,53.0,94.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,6.0,6.0,0.0,2.0,6.0,5.0,0.0,2.0,8.0,3.0,3.0,1.0,53.0,310.0
55,10.0,51.0,61.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,211.0
56,40.0,260.0,502.0,2.0,8.0,7.0,25.0,10.0,5.0,4.0,10.0,30.0,6.0,7.0,12.0,9.0,16.0,13.0,7.0,21.0,13.0,3.0,2.0,210.0,1278.0
57,23.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,121.0
58,5.0,102.0,65.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,260.0
59,18.0,206.0,433.0,0.0,13.0,5.0,16.0,5.0,8.0,27.0,24.0,29.0,6.0,2.0,13.0,10.0,13.0,18.0,26.0,36.0,7.0,7.0,3.0,268.0,1252.0
60,18.0,72.0,184.0,1.0,0.0,0.0,5.0,1.0,7.0,3.0,3.0,8.0,5.0,1.0,2.0,39.0,16.0,2.0,5.0,14.0,5.0,0.0,0.0,117.0,568.0
61,12.0,97.0,289.0,2.0,6.0,7.0,16.0,2.0,2.0,2.0,10.0,17.0,0.0,1.0,1.0,5.0,14.0,5.0,1.0,42.0,10.0,2.0,1.0,146.0,751.0
62,4.0,48.0,43.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,179.0
63,4.0,133.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,317.0
64,36.0,121.0,204.0,2.0,28.0,5.0,15.0,1.0,10.0,6.0,6.0,4.0,8.0,3.0,4.0,10.0,21.0,3.0,5.0,15.0,2.0,3.0,1.0,152.0,729.0
65,20.0,104.0,379.0,5.0,4.0,5.0,18.0,3.0,5.0,8.0,9.0,24.0,9.0,4.0,4.0,12.0,32.0,5.0,6.0,29.0,4.0,4.0,3.0,193.0,954.0
66,44.0,248.0,225.0,3.0,7.0,2.0,4.0,8.0,5.0,1.0,2.0,3.0,8.0,0.0,8.0,13.0,29.0,4.0,3.0,21.0,1.0,1.0,1.0,124.0,831.0
67,7.0,51.0,86.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,27.0,265.0
68,16.0,105.0,82.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,11.0,1.0,0.0,11.0,3.0,0.0,1.0,49.0,369.0
69,10.0,125.0,92.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,39.0,374.0
70,41.0,285.0,339.0,5.0,3.0,2.0,8.0,2.0,6.0,7.0,5.0,4.0,13.0,3.0,9.0,7.0,17.0,6.0,6.0,18.0,5.0,3.0,1.0,130.0,995.0
71,19.0,131.0,103.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,7.0,0.0,2.0,1.0,0.0,6.0,4.0,0.0,0.0,30.0,384.0
72,2.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,12.0,143.0
73,26.0,359.0,944.0,5.0,24.0,23.0,78.0,23.0,31.0,29.0,63.0,141.0,21.0,0.0,17.0,24.0,17.0,24.0,29.0,94.0,15.0,18.0,5.0,681.0,2764.0
74,5.0,43.0,94.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,10.0,0.0,2.0,7.0,55.0,326.0
75,39.0,198.0,221.0,2.0,2.0,4.0,3.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,5.0,1.0,11.0,2.0,4.0,19.0,3.0,1.0,0.0,70.0,673.0
76,23.0,293.0,1019.0,7.0,42.0,24.0,72.0,22.0,108.0,22.0,31.0,86.0,31.0,6.0,31.0,30.0,36.0,64.0,28.0,126.0,29.0,32.0,7.0,834.0,3079.0
77,55.0,359.0,1079.0,4.0,23.0,10.0,44.0,20.0,19.0,15.0,17.0,50.0,10.0,6.0,35.0,31.0,27.0,32.0,8.0,59.0,11.0,4.0,5.0,430.0,2430.0
78,22.0,130.0,73.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,6.0,0.0,0.0,9.0,1.0,0.0,4.0,34.0,371.0
79,16.0,171.0,120.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,12.0,0.0,1.0,8.0,1.0,0.0,0.0,37.0,460.0
80,18.0,87.0,46.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,23.0,277.0
81,43.0,267.0,590.0,1.0,15.0,3.0,21.0,7.0,17.0,11.0,14.0,40.0,11.0,3.0,15.0,15.0,13.0,50.0,10.0,34.0,13.0,6.0,4.0,303.0,1587.0
82,28.0,163.0,241.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,7.0,3.0,3.0,11.0,7.0,10.0,2.0,2.0,12.0,1.0,0.0,1.0,71.0,656.0
83,1.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,17.0,210.0
84,7.0,34.0,26.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,179.0
85,5.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,122.0
86,20.0,197.0,311.0,0.0,2.0,4.0,7.0,3.0,1.0,6.0,5.0,3.0,8.0,2.0,5.0,11.0,14.0,2.0,0.0,35.0,8.0,1.0,1.0,118.0,850.0
87,22.0,120.0,72.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,9.0,0.0,0.0,9.0,3.0,0.0,0.0,36.0,373.0
88,78.0,402.0,615.0,6.0,26.0,4.0,20.0,8.0,62.0,18.0,6.0,17.0,23.0,3.0,11.0,39.0,15.0,40.0,21.0,40.0,6.0,15.0,7.0,387.0,1957.0
89,20.0,89.0,181.0,0.0,0.0,1.0,7.0,4.0,2.0,5.0,5.0,5.0,2.0,0.0,5.0,21.0,12.0,3.0,3.0,4.0,4.0,5.0,1.0,89.0,557.0
90,46.0,198.0,417.0,2.0,5.0,2.0,12.0,9.0,1.0,9.0,3.0,18.0,5.0,3.0,6.0,6.0,12.0,3.0,6.0,18.0,5.0,6.0,1.0,132.0,1015.0
91,14.0,122.0,455.0,1.0,7.0,6.0,17.0,9.0,22.0,7.0,7.0,23.0,11.0,2.0,11.0,17.0,5.0,9.0,2.0,19.0,12.0,5.0,4.0,196.0,1074.0
92,26.0,92.0,77.0,2.0,2.0,4.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,4.0,2.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,39.0,365.0
93,3.0,81.0,88.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,5.0,29.0,0.0,0.0,53.0,371.0
94,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
95,1.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,13.0,182.0
96,57.0,178.0,265.0,1.0,5.0,2.0,20.0,2.0,3.0,2.0,5.0,6.0,6.0,2.0,10.0,7.0,20.0,4.0,2.0,16.0,2.0,2.0,2.0,119.0,834.0
97,8.0,46.0,52.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,1.0,27.0,257.0
98,6.0,43.0,57.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,29.0,262.0
99,3.0,47.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,18.0,227.0
100,16.0,149.0,254.0,2.0,3.0,3.0,7.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,5.0,4.0,12.0,1.0,0.0,15.0,1.0,3.0,0.0,73.0,665.0
101,33.0,418.0,1000.0,5.0,106.0,32.0,51.0,9.0,172.0,70.0,58.0,55.0,41.0,1.0,24.0,44.0,20.0,84.0,32.0,108.0,9.0,19.0,9.0,949.0,3450.0
102,6.0,145.0,83.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,29.0,394.0
103,2.0,23.0,60.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,16.0,220.0
104,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,148.0
105,24.0,168.0,481.0,2.0,4.0,11.0,26.0,3.0,18.0,11.0,10.0,40.0,12.0,5.0,7.0,12.0,8.0,13.0,10.0,28.0,8.0,8.0,6.0,242.0,1262.0
106,22.0,193.0,245.0,1.0,4.0,1.0,11.0,11.0,14.0,4.0,1.0,17.0,3.0,3.0,3.0,6.0,6.0,12.0,3.0,22.0,12.0,9.0,2.0,145.0,856.0
107,4.0,72.0,255.0,0.0,3.0,0.0,20.0,5.0,13.0,4.0,8.0,10.0,5.0,0.0,3.0,3.0,15.0,4.0,2.0,16.0,10.0,3.0,1.0,125.0,688.0
108,42.0,250.0,624.0,3.0,13.0,4.0,41.0,15.0,31.0,13.0,41.0,57.0,10.0,1.0,15.0,26.0,35.0,19.0,14.0,65.0,7.0,15.0,3.0,428.0,1880.0
109,0.0,27.0,126.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,7.0,4.0,5.0,0.0,8.0,3.0,0.0,0.0,34.0,330.0
110,5.0,49.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,28.0,312.0
111,35.0,463.0,809.0,4.0,38.0,10.0,54.0,22.0,79.0,26.0,23.0,58.0,36.0,3.0,23.0,35.0,17.0,25.0,34.0,70.0,14.0,19.0,2.0,592.0,2602.0
112,46.0,223.0,214.0,6.0,0.0,2.0,5.0,4.0,2.0,1.0,0.0,3.0,8.0,2.0,9.0,5.0,8.0,1.0,0.0,14.0,2.0,0.0,1.0,73.0,741.0
113,36.0,190.0,353.0,4.0,21.0,6.0,15.0,6.0,34.0,7.0,12.0,14.0,17.0,5.0,11.0,12.0,10.0,12.0,18.0,19.0,10.0,7.0,2.0,242.0,1176.0
114,18.0,208.0,281.0,2.0,1.0,0.0,10.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,8.0,6.0,17.0,3.0,2.0,17.0,5.0,0.0,4.0,93.0,807.0
115,83.0,388.0,501.0,5.0,4.0,6.0,14.0,11.0,7.0,5.0,4.0,12.0,19.0,4.0,18.0,15.0,21.0,9.0,6.0,29.0,6.0,0.0,3.0,198.0,1483.0
116,83.0,493.0,1592.0,12.0,119.0,10.0,152.0,36.0,196.0,38.0,80.0,175.0,47.0,9.0,25.0,52.0,34.0,179.0,57.0,188.0,43.0,51.0,8.0,1511.0,5306.0
117,14.0,27.0,75.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,9.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,41.0,315.0
118,12.0,41.0,174.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,3.0,21.0,2.0,0.0,2.0,5.0,9.0,4.0,2.0,12.0,5.0,0.0,1.0,90.0,525.0
119,8.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,176.0
120,7.0,93.0,312.0,0.0,6.0,3.0,15.0,5.0,2.0,3.0,6.0,36.0,9.0,1.0,0.0,5.0,7.0,3.0,2.0,15.0,7.0,1.0,3.0,129.0,790.0
121,27.0,189.0,262.0,1.0,1.0,0.0,12.0,2.0,2.0,0.0,5.0,5.0,8.0,1.0,13.0,8.0,7.0,3.0,3.0,7.0,3.0,2.0,1.0,84.0,767.0
122,4.0,105.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,25.0,350.0
123,10.0,72.0,119.0,0.0,3.0,2.0,7.0,1.0,2.0,7.0,2.0,2.0,2.0,0.0,4.0,10.0,3.0,3.0,1.0,15.0,1.0,0.0,2.0,67.0,458.0
124,2.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,17.0,252.0
125,32.0,248.0,594.0,7.0,5.0,7.0,45.0,20.0,9.0,28.0,36.0,56.0,14.0,1.0,18.0,26.0,37.0,13.0,25.0,70.0,21.0,9.0,3.0,450.0,1899.0
126,82.0,411.0,726.0,4.0,6.0,11.0,29.0,8.0,9.0,10.0,14.0,22.0,13.0,2.0,20.0,10.0,29.0,12.0,9.0,50.0,10.0,0.0,4.0,272.0,1889.0
127,57.0,350.0,352.0,5.0,4.0,2.0,20.0,1.0,3.0,1.0,7.0,5.0,10.0,2.0,16.0,2.0,25.0,2.0,3.0,28.0,2.0,1.0,3.0,142.0,1170.0
128,39.0,352.0,348.0,4.0,23.0,4.0,11.0,3.0,10.0,9.0,5.0,11.0,12.0,4.0,13.0,6.0,16.0,6.0,0.0,27.0,2.0,4.0,0.0,170.0,1207.0
129,2.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,169.0
130,14.0,179.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,1.0,9.0,0.0,0.0,4.0,2.0,0.0,0.0,28.0,479.0
131,5.0,47.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,256.0
132,15.0,141.0,87.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,435.0
