ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
24,1.0,12.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,67.0
25,2.0,63.0,23.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,7.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,4.0,53.0,219.0
26,6.0,27.0,30.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,8.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,36.0,161.0
27,7.0,50.0,86.0,2.0,1.0,0.0,10.0,1.0,4.0,1.0,3.0,4.0,5.0,1.0,6.0,9.0,8.0,3.0,5.0,7.0,2.0,0.0,1.0,73.0,316.0
28,6.0,23.0,42.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,23.0,145.0
29,21.0,93.0,123.0,4.0,9.0,2.0,18.0,4.0,3.0,5.0,4.0,20.0,9.0,2.0,11.0,4.0,10.0,1.0,3.0,14.0,3.0,3.0,1.0,130.0,526.0
30,4.0,37.0,59.0,5.0,0.0,0.0,20.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,5.0,2.0,6.0,2.0,4.0,3.0,0.0,1.0,4.0,62.0,254.0
31,3.0,141.0,236.0,4.0,0.0,0.0,15.0,3.0,3.0,2.0,1.0,1.0,13.0,2.0,45.0,9.0,5.0,3.0,4.0,68.0,14.0,0.0,4.0,196.0,803.0
32,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,58.0
33,2.0,38.0,74.0,1.0,17.0,0.0,6.0,0.0,5.0,2.0,0.0,6.0,4.0,0.0,2.0,3.0,2.0,9.0,1.0,9.0,2.0,1.0,3.0,73.0,293.0
34,0.0,28.0,4.0,8.0,5.0,0.0,17.0,0.0,1.0,3.0,1.0,0.0,5.0,9.0,13.0,8.0,9.0,0.0,0.0,4.0,0.0,2.0,15.0,100.0,266.0
35,2.0,14.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,80.0
36,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
37,5.0,17.0,25.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,118.0
38,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,62.0
39,4.0,16.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,19.0,141.0
40,6.0,54.0,62.0,8.0,0.0,3.0,23.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,9.0,14.0,8.0,0.0,0.0,10.0,2.0,7.0,11.0,108.0,378.0
41,12.0,127.0,594.0,12.0,27.0,4.0,49.0,14.0,39.0,6.0,7.0,42.0,38.0,2.0,26.0,29.0,18.0,114.0,11.0,69.0,9.0,7.0,3.0,526.0,1826.0
42,2.0,30.0,61.0,0.0,1.0,2.0,16.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,11.0,2.0,1.0,0.0,0.0,6.0,5.0,5.0,4.0,62.0,259.0
43,6.0,44.0,51.0,3.0,0.0,2.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,7.0,3.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,43.0,230.0
44,2.0,57.0,105.0,8.0,0.0,2.0,29.0,5.0,4.0,1.0,4.0,8.0,4.0,2.0,6.0,8.0,3.0,3.0,3.0,35.0,7.0,2.0,2.0,136.0,480.0
45,5.0,43.0,91.0,1.0,0.0,4.0,13.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,11.0,0.0,5.0,1.0,0.0,11.0,1.0,4.0,0.0,59.0,302.0
46,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0
47,2.0,25.0,62.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,39.0,214.0
48,2.0,21.0,87.0,1.0,3.0,0.0,6.0,0.0,2.0,0.0,2.0,7.0,2.0,0.0,7.0,7.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,48.0,254.0
49,7.0,57.0,53.0,1.0,7.0,0.0,14.0,4.0,2.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,53.0,272.0
50,3.0,12.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,123.0
51,1.0,12.0,51.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,4.0,0.0,2.0,4.0,2.0,1.0,3.0,32.0,179.0
52,3.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,99.0
53,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,66.0
54,7.0,21.0,49.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,177.0
55,8.0,26.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,25.0,163.0
56,16.0,34.0,127.0,1.0,18.0,1.0,7.0,0.0,5.0,1.0,7.0,3.0,4.0,4.0,6.0,8.0,6.0,7.0,1.0,12.0,3.0,1.0,1.0,96.0,425.0
57,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,73.0
58,1.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85.0
59,8.0,53.0,95.0,6.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,14.0,9.0,2.0,0.0,1.0,9.0,0.0,1.0,0.0,73.0,361.0
60,10.0,42.0,52.0,2.0,1.0,0.0,27.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,8.0,5.0,8.0,0.0,1.0,8.0,2.0,4.0,4.0,87.0,338.0
61,2.0,17.0,47.0,2.0,0.0,0.0,11.0,3.0,2.0,0.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,35.0,197.0
62,1.0,8.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,101.0
63,2.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,104.0
64,6.0,104.0,84.0,2.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,4.0,6.0,2.0,11.0,2.0,4.0,1.0,2.0,6.0,5.0,0.0,0.0,58.0,374.0
65,5.0,17.0,30.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,20.0,157.0
66,3.0,32.0,38.0,2.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,5.0,2.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,43.0,225.0
67,6.0,32.0,41.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,27.0,200.0
68,8.0,21.0,33.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,27.0,184.0
69,0.0,21.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,138.0
70,6.0,44.0,48.0,3.0,11.0,0.0,5.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,39.0,246.0
71,2.0,7.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0
72,2.0,13.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,119.0
73,13.0,60.0,314.0,8.0,2.0,6.0,16.0,4.0,4.0,5.0,9.0,23.0,11.0,0.0,17.0,15.0,10.0,1.0,2.0,10.0,7.0,2.0,6.0,158.0,776.0
74,9.0,46.0,110.0,0.0,0.0,3.0,5.0,4.0,0.0,2.0,3.0,9.0,3.0,1.0,19.0,2.0,3.0,0.0,0.0,10.0,7.0,2.0,2.0,75.0,389.0
75,7.0,37.0,31.0,9.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,6.0,3.0,0.0,0.0,5.0,1.0,2.0,2.0,54.0,258.0
76,3.0,36.0,168.0,1.0,7.0,3.0,18.0,1.0,9.0,2.0,4.0,11.0,9.0,1.0,10.0,2.0,3.0,13.0,7.0,9.0,3.0,1.0,0.0,114.0,511.0
77,10.0,56.0,145.0,2.0,8.0,2.0,19.0,1.0,11.0,3.0,2.0,5.0,4.0,1.0,15.0,5.0,4.0,10.0,2.0,14.0,2.0,0.0,5.0,115.0,518.0
78,2.0,12.0,15.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,131.0
79,3.0,13.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,124.0
80,4.0,21.0,21.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,168.0
81,8.0,32.0,56.0,3.0,3.0,1.0,9.0,0.0,2.0,0.0,2.0,6.0,7.0,1.0,6.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,1.0,58.0,293.0
82,4.0,23.0,40.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,30.0,209.0
83,4.0,15.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,120.0
84,2.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,122.0
85,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0
86,4.0,29.0,51.0,4.0,0.0,0.0,12.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,4.0,5.0,0.0,1.0,5.0,2.0,0.0,3.0,55.0,280.0
87,2.0,14.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,134.0
88,15.0,102.0,478.0,3.0,5.0,1.0,8.0,0.0,5.0,14.0,4.0,16.0,5.0,1.0,9.0,31.0,32.0,41.0,0.0,12.0,0.0,6.0,5.0,198.0,1079.0
89,9.0,63.0,162.0,4.0,3.0,7.0,14.0,4.0,2.0,0.0,0.0,8.0,3.0,2.0,25.0,8.0,3.0,1.0,3.0,12.0,4.0,0.0,0.0,103.0,529.0
90,11.0,43.0,64.0,1.0,6.0,2.0,15.0,0.0,4.0,1.0,2.0,8.0,6.0,5.0,5.0,3.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,73.0,354.0
91,7.0,45.0,100.0,8.0,23.0,1.0,20.0,3.0,15.0,2.0,4.0,10.0,9.0,3.0,9.0,2.0,6.0,5.0,0.0,16.0,3.0,0.0,1.0,140.0,523.0
92,4.0,25.0,16.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,163.0
93,2.0,15.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,140.0
94,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0
95,3.0,12.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,21.0,181.0
96,13.0,45.0,35.0,1.0,5.0,1.0,7.0,0.0,5.0,0.0,2.0,5.0,7.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,2.0,49.0,287.0
97,5.0,42.0,26.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,26.0,222.0
98,5.0,52.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,18.0,214.0
99,2.0,18.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,18.0,173.0
100,3.0,24.0,9.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,28.0,192.0
101,22.0,119.0,239.0,4.0,12.0,1.0,26.0,4.0,12.0,2.0,11.0,8.0,10.0,0.0,36.0,16.0,16.0,11.0,7.0,38.0,2.0,3.0,2.0,221.0,923.0
102,2.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,130.0
103,4.0,14.0,38.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,23.0,205.0
104,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,126.0
105,15.0,72.0,137.0,3.0,6.0,1.0,14.0,0.0,5.0,3.0,8.0,18.0,7.0,0.0,16.0,3.0,9.0,2.0,4.0,12.0,4.0,2.0,2.0,119.0,567.0
106,10.0,31.0,80.0,0.0,4.0,2.0,20.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,10.0,4.0,3.0,2.0,0.0,9.0,1.0,0.0,1.0,67.0,361.0
107,9.0,28.0,48.0,2.0,0.0,2.0,8.0,0.0,1.0,5.0,3.0,7.0,3.0,2.0,7.0,5.0,4.0,1.0,0.0,7.0,0.0,1.0,4.0,62.0,316.0
108,10.0,35.0,81.0,3.0,4.0,2.0,11.0,0.0,3.0,0.0,0.0,4.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,50.0,334.0
109,3.0,12.0,57.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,9.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,34.0,249.0
110,6.0,22.0,56.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,6.0,3.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,32.0,258.0
111,15.0,88.0,213.0,2.0,0.0,1.0,23.0,4.0,3.0,2.0,4.0,12.0,7.0,1.0,20.0,9.0,12.0,3.0,2.0,25.0,14.0,2.0,0.0,146.0,719.0
112,7.0,53.0,27.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,7.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,3.0,39.0,277.0
113,5.0,43.0,89.0,6.0,2.0,2.0,7.0,2.0,0.0,0.0,3.0,4.0,1.0,2.0,11.0,4.0,6.0,0.0,0.0,7.0,3.0,1.0,1.0,62.0,374.0
114,7.0,46.0,57.0,8.0,1.0,2.0,9.0,0.0,1.0,3.0,3.0,6.0,2.0,8.0,8.0,2.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,70.0,364.0
115,18.0,88.0,91.0,8.0,0.0,2.0,22.0,1.0,2.0,0.0,2.0,1.0,4.0,6.0,15.0,4.0,10.0,1.0,6.0,4.0,2.0,0.0,1.0,91.0,494.0
116,24.0,140.0,644.0,21.0,24.0,8.0,21.0,3.0,50.0,4.0,10.0,51.0,25.0,3.0,10.0,41.0,13.0,74.0,19.0,17.0,11.0,5.0,4.0,414.0,1752.0
117,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,187.0
118,5.0,16.0,80.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,7.0,7.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,49.0,317.0
119,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,131.0
120,2.0,59.0,110.0,1.0,0.0,2.0,17.0,4.0,0.0,2.0,4.0,12.0,46.0,1.0,4.0,3.0,6.0,2.0,0.0,14.0,0.0,1.0,0.0,119.0,529.0
121,6.0,49.0,48.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,34.0,292.0
122,2.0,16.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,27.0,201.0
123,3.0,22.0,78.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,8.0,0.0,3.0,0.0,44.0,314.0
124,0.0,13.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,160.0
125,16.0,74.0,528.0,1.0,1.0,1.0,28.0,4.0,2.0,4.0,5.0,20.0,5.0,3.0,17.0,5.0,6.0,4.0,2.0,21.0,6.0,3.0,2.0,140.0,1023.0
126,9.0,71.0,114.0,3.0,13.0,4.0,20.0,1.0,2.0,2.0,2.0,8.0,5.0,1.0,8.0,4.0,3.0,3.0,5.0,5.0,4.0,0.0,5.0,98.0,516.0
127,6.0,47.0,59.0,2.0,12.0,0.0,11.0,0.0,8.0,0.0,1.0,9.0,6.0,3.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,363.0
128,7.0,54.0,90.0,3.0,21.0,0.0,5.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,10.0,2.0,3.0,0.0,0.0,4.0,1.0,3.0,0.0,63.0,405.0
129,3.0,16.0,15.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,191.0
130,4.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,168.0
131,1.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,164.0
132,4.0,21.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,196.0
133,2.0,13.0,52.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,28.0,256.0
