ihp_cluster,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_525
83,20.0,50.0,6.0,3.0,46.0,3.0,4.0,14.0,12.0,9.0,27.0,0.0,11.0,9.0,4.0,0.0,0.0
84,121.0,95.0,36.0,24.0,119.0,16.0,180.0,28.0,27.0,32.0,65.0,12.0,32.0,23.0,15.0,0.0,0.0
85,62.0,65.0,17.0,30.0,78.0,12.0,66.0,20.0,23.0,14.0,47.0,7.0,23.0,27.0,15.0,0.0,0.0
86,2.0,1.0,1.0,2.0,5.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
87,33.0,40.0,8.0,6.0,29.0,2.0,7.0,8.0,20.0,5.0,16.0,0.0,13.0,7.0,2.0,0.0,0.0
88,14.0,5.0,16.0,18.0,8.0,2.0,51.0,1.0,2.0,9.0,7.0,7.0,1.0,13.0,5.0,0.0,0.0
89,21.0,31.0,1.0,2.0,22.0,6.0,9.0,3.0,4.0,4.0,22.0,2.0,7.0,3.0,1.0,0.0,0.0
90,3.0,7.0,0.0,1.0,7.0,0.0,2.0,8.0,3.0,5.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0
91,64.0,64.0,9.0,14.0,65.0,12.0,36.0,13.0,14.0,7.0,43.0,5.0,15.0,22.0,6.0,0.0,0.0
92,31.0,29.0,4.0,5.0,17.0,9.0,25.0,12.0,6.0,5.0,15.0,2.0,15.0,2.0,4.0,0.0,0.0
93,15.0,16.0,4.0,3.0,25.0,6.0,19.0,2.0,5.0,3.0,10.0,0.0,6.0,5.0,2.0,0.0,0.0
94,75.0,119.0,6.0,10.0,74.0,4.0,32.0,15.0,20.0,9.0,60.0,2.0,31.0,16.0,5.0,0.0,0.0
95,73.0,66.0,20.0,7.0,72.0,2.0,52.0,10.0,14.0,11.0,37.0,0.0,22.0,10.0,4.0,0.0,0.0
96,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,78.0,41.0,42.0,61.0,57.0,10.0,130.0,10.0,5.0,34.0,28.0,12.0,12.0,21.0,26.0,0.0,0.0
98,18.0,17.0,2.0,9.0,9.0,3.0,8.0,13.0,6.0,4.0,12.0,2.0,3.0,5.0,2.0,0.0,0.0
99,13.0,16.0,10.0,15.0,18.0,7.0,32.0,5.0,3.0,7.0,13.0,3.0,5.0,10.0,5.0,0.0,0.0
100,0.0,3.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
101,27.0,77.0,2.0,2.0,44.0,16.0,9.0,20.0,11.0,2.0,33.0,2.0,25.0,11.0,1.0,0.0,0.0
102,17.0,26.0,1.0,2.0,26.0,1.0,2.0,12.0,7.0,2.0,20.0,0.0,10.0,8.0,1.0,0.0,0.0
103,114.0,48.0,114.0,177.0,83.0,14.0,138.0,10.0,16.0,90.0,35.0,45.0,14.0,38.0,50.0,0.0,0.0
104,32.0,30.0,5.0,10.0,33.0,4.0,24.0,8.0,7.0,6.0,12.0,2.0,5.0,4.0,4.0,0.0,0.0
105,15.0,30.0,3.0,1.0,31.0,3.0,7.0,11.0,8.0,2.0,16.0,0.0,11.0,9.0,0.0,0.0,0.0
106,86.0,95.0,30.0,28.0,112.0,10.0,132.0,26.0,23.0,27.0,51.0,4.0,22.0,35.0,24.0,0.0,0.0
107,3.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
108,8.0,8.0,1.0,1.0,3.0,0.0,4.0,3.0,2.0,0.0,8.0,0.0,2.0,1.0,3.0,0.0,0.0
109,5.0,3.0,2.0,1.0,10.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
110,34.0,34.0,11.0,3.0,30.0,5.0,25.0,5.0,9.0,9.0,20.0,5.0,15.0,10.0,1.0,0.0,0.0
111,67.0,66.0,18.0,25.0,65.0,8.0,54.0,22.0,18.0,23.0,40.0,7.0,27.0,21.0,10.0,0.0,0.0
112,34.0,25.0,14.0,15.0,16.0,4.0,37.0,9.0,5.0,15.0,21.0,7.0,7.0,13.0,6.0,0.0,0.0
113,8.0,7.0,1.0,0.0,15.0,1.0,8.0,4.0,6.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
114,4.0,6.0,0.0,0.0,5.0,1.0,7.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
115,40.0,76.0,8.0,3.0,97.0,5.0,10.0,33.0,7.0,7.0,44.0,1.0,21.0,22.0,2.0,0.0,0.0
116,82.0,72.0,8.0,9.0,52.0,19.0,47.0,22.0,11.0,15.0,54.0,3.0,26.0,18.0,6.0,0.0,0.0
117,111.0,82.0,44.0,62.0,59.0,17.0,50.0,17.0,29.0,45.0,57.0,27.0,20.0,31.0,15.0,0.0,0.0
118,13.0,15.0,0.0,2.0,24.0,2.0,16.0,4.0,5.0,5.0,10.0,1.0,2.0,7.0,1.0,0.0,0.0
119,107.0,56.0,25.0,28.0,83.0,12.0,150.0,16.0,9.0,30.0,47.0,11.0,18.0,25.0,19.0,0.0,0.0
120,2.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,4.0,8.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
122,8.0,15.0,2.0,0.0,8.0,11.0,2.0,9.0,4.0,2.0,8.0,1.0,10.0,3.0,2.0,0.0,0.0
123,73.0,99.0,15.0,17.0,116.0,24.0,47.0,32.0,35.0,35.0,78.0,20.0,33.0,32.0,12.0,0.0,0.0
124,118.0,146.0,14.0,26.0,155.0,25.0,67.0,48.0,40.0,20.0,89.0,14.0,72.0,37.0,6.0,0.0,0.0
125,9.0,16.0,1.0,3.0,9.0,2.0,3.0,2.0,2.0,5.0,6.0,1.0,2.0,4.0,1.0,0.0,0.0
126,275.0,187.0,122.0,122.0,244.0,21.0,362.0,31.0,44.0,122.0,135.0,48.0,54.0,77.0,87.0,0.0,0.0
127,92.0,171.0,13.0,7.0,129.0,21.0,20.0,35.0,41.0,15.0,85.0,2.0,70.0,35.0,4.0,0.0,0.0
128,25.0,26.0,2.0,3.0,30.0,11.0,14.0,10.0,4.0,6.0,18.0,5.0,9.0,7.0,0.0,0.0,0.0
129,32.0,52.0,7.0,4.0,57.0,8.0,14.0,20.0,10.0,9.0,32.0,2.0,29.0,11.0,2.0,0.0,0.0
130,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
131,7.0,4.0,4.0,4.0,7.0,2.0,7.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
132,52.0,26.0,28.0,36.0,24.0,5.0,40.0,8.0,8.0,24.0,21.0,11.0,9.0,14.0,9.0,0.0,0.0
133,52.0,76.0,8.0,11.0,64.0,12.0,28.0,11.0,13.0,6.0,39.0,4.0,19.0,21.0,2.0,0.0,0.0
134,46.0,73.0,7.0,0.0,52.0,9.0,9.0,17.0,14.0,7.0,27.0,0.0,27.0,13.0,1.0,0.0,0.0
135,4.0,6.0,2.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0
136,71.0,106.0,14.0,15.0,70.0,21.0,28.0,25.0,23.0,20.0,54.0,11.0,36.0,23.0,6.0,0.0,0.0
137,49.0,81.0,3.0,5.0,78.0,4.0,13.0,35.0,17.0,9.0,52.0,2.0,28.0,16.0,2.0,0.0,0.0
138,58.0,51.0,11.0,12.0,55.0,7.0,44.0,16.0,16.0,12.0,43.0,2.0,16.0,12.0,7.0,0.0,0.0
139,79.0,98.0,8.0,9.0,107.0,31.0,42.0,25.0,17.0,19.0,63.0,2.0,50.0,26.0,2.0,0.0,0.0
140,23.0,21.0,6.0,6.0,23.0,5.0,17.0,8.0,9.0,8.0,17.0,3.0,8.0,7.0,2.0,0.0,0.0
141,148.0,115.0,40.0,56.0,179.0,16.0,229.0,34.0,38.0,52.0,85.0,12.0,46.0,57.0,28.0,0.0,0.0
142,6.0,3.0,2.0,0.0,4.0,0.0,5.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
143,14.0,16.0,1.0,3.0,25.0,2.0,8.0,4.0,2.0,0.0,17.0,0.0,5.0,3.0,1.0,0.0,0.0
144,8.0,23.0,1.0,0.0,23.0,7.0,12.0,3.0,6.0,2.0,9.0,0.0,12.0,4.0,1.0,0.0,0.0
145,83.0,76.0,40.0,38.0,67.0,9.0,92.0,22.0,22.0,31.0,50.0,8.0,16.0,42.0,9.0,0.0,0.0
146,53.0,55.0,20.0,29.0,48.0,6.0,44.0,19.0,14.0,20.0,35.0,15.0,18.0,19.0,12.0,0.0,0.0
147,131.0,91.0,39.0,31.0,136.0,18.0,104.0,29.0,28.0,32.0,59.0,13.0,33.0,21.0,24.0,0.0,0.0
148,124.0,116.0,34.0,34.0,153.0,16.0,102.0,28.0,37.0,57.0,79.0,14.0,43.0,42.0,25.0,0.0,0.0
149,66.0,56.0,26.0,16.0,45.0,11.0,60.0,18.0,12.0,15.0,37.0,1.0,14.0,11.0,9.0,0.0,0.0
150,36.0,37.0,24.0,15.0,37.0,5.0,27.0,9.0,7.0,16.0,15.0,6.0,9.0,9.0,13.0,0.0,0.0
151,130.0,182.0,41.0,54.0,163.0,21.0,112.0,34.0,27.0,32.0,105.0,19.0,55.0,39.0,39.0,0.0,0.0
152,83.0,108.0,13.0,11.0,83.0,28.0,49.0,31.0,26.0,39.0,65.0,14.0,43.0,34.0,8.0,0.0,0.0
153,9.0,13.0,2.0,1.0,27.0,2.0,2.0,9.0,4.0,3.0,7.0,1.0,5.0,3.0,2.0,0.0,0.0
154,28.0,34.0,3.0,10.0,16.0,2.0,11.0,8.0,9.0,7.0,13.0,6.0,18.0,11.0,3.0,0.0,0.0
155,6.0,32.0,5.0,1.0,17.0,26.0,1.0,9.0,12.0,2.0,36.0,2.0,19.0,6.0,2.0,0.0,0.0
156,137.0,84.0,34.0,32.0,121.0,14.0,124.0,18.0,39.0,24.0,64.0,8.0,24.0,28.0,16.0,0.0,0.0
157,40.0,63.0,11.0,5.0,43.0,14.0,18.0,22.0,22.0,13.0,40.0,4.0,30.0,13.0,10.0,0.0,0.0
158,41.0,54.0,10.0,10.0,55.0,7.0,32.0,9.0,11.0,5.0,28.0,4.0,8.0,10.0,6.0,0.0,0.0
159,25.0,12.0,17.0,13.0,17.0,8.0,36.0,6.0,6.0,10.0,11.0,3.0,4.0,7.0,11.0,0.0,0.0
160,16.0,54.0,11.0,1.0,41.0,3.0,9.0,19.0,12.0,1.0,20.0,0.0,14.0,9.0,2.0,0.0,0.0
161,40.0,43.0,11.0,9.0,34.0,1.0,33.0,11.0,8.0,9.0,21.0,3.0,15.0,8.0,5.0,0.0,0.0
162,217.0,208.0,75.0,73.0,194.0,35.0,388.0,42.0,54.0,103.0,146.0,19.0,50.0,88.0,47.0,0.0,0.0
163,11.0,10.0,2.0,1.0,9.0,2.0,7.0,3.0,3.0,0.0,8.0,1.0,4.0,5.0,1.0,0.0,0.0
164,17.0,23.0,2.0,1.0,15.0,2.0,3.0,10.0,5.0,5.0,8.0,2.0,11.0,3.0,0.0,0.0,0.0
165,86.0,91.0,10.0,6.0,83.0,11.0,30.0,16.0,18.0,18.0,54.0,2.0,37.0,34.0,1.0,0.0,0.0
166,3.0,13.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
167,88.0,51.0,46.0,48.0,70.0,7.0,115.0,14.0,18.0,32.0,41.0,10.0,19.0,26.0,27.0,0.0,0.0
168,120.0,167.0,8.0,15.0,169.0,27.0,55.0,34.0,43.0,25.0,96.0,4.0,41.0,38.0,14.0,0.0,0.0
169,15.0,14.0,2.0,1.0,9.0,0.0,0.0,5.0,2.0,1.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0
170,42.0,37.0,7.0,6.0,37.0,3.0,25.0,6.0,6.0,8.0,32.0,1.0,7.0,15.0,2.0,0.0,0.0
171,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,11.0,14.0,0.0,0.0,14.0,3.0,1.0,7.0,3.0,2.0,12.0,0.0,5.0,1.0,0.0,0.0,0.0
173,6.0,7.0,1.0,3.0,5.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
174,1.0,7.0,0.0,1.0,9.0,4.0,1.0,4.0,4.0,1.0,5.0,0.0,3.0,4.0,3.0,0.0,0.0
175,144.0,101.0,28.0,33.0,145.0,16.0,100.0,31.0,23.0,39.0,62.0,15.0,26.0,57.0,24.0,0.0,0.0
176,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0
177,25.0,14.0,9.0,10.0,15.0,6.0,24.0,6.0,6.0,12.0,12.0,4.0,7.0,11.0,3.0,0.0,0.0
178,108.0,57.0,36.0,45.0,128.0,8.0,163.0,20.0,33.0,40.0,66.0,7.0,14.0,40.0,21.0,0.0,0.0
179,72.0,47.0,21.0,26.0,55.0,5.0,72.0,15.0,13.0,25.0,23.0,12.0,13.0,18.0,10.0,0.0,0.0
180,15.0,37.0,1.0,1.0,19.0,8.0,1.0,9.0,10.0,5.0,22.0,2.0,13.0,3.0,1.0,0.0,0.0
181,169.0,119.0,64.0,48.0,162.0,19.0,217.0,28.0,26.0,44.0,102.0,20.0,23.0,39.0,22.0,0.0,0.0
182,53.0,46.0,10.0,4.0,44.0,14.0,28.0,12.0,10.0,8.0,52.0,3.0,26.0,12.0,1.0,0.0,0.0
183,21.0,20.0,2.0,1.0,30.0,3.0,8.0,8.0,12.0,4.0,30.0,2.0,9.0,9.0,0.0,0.0,0.0
184,5.0,10.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0
185,8.0,18.0,1.0,1.0,17.0,1.0,3.0,6.0,4.0,2.0,6.0,1.0,7.0,5.0,0.0,0.0,0.0
186,122.0,203.0,11.0,16.0,153.0,32.0,43.0,48.0,46.0,24.0,118.0,4.0,67.0,33.0,11.0,0.0,0.0
187,9.0,16.0,2.0,1.0,10.0,9.0,5.0,8.0,6.0,2.0,8.0,0.0,7.0,6.0,3.0,0.0,0.0
188,11.0,4.0,1.0,1.0,7.0,2.0,8.0,2.0,1.0,2.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0
189,118.0,88.0,24.0,37.0,118.0,13.0,78.0,21.0,22.0,29.0,71.0,6.0,32.0,25.0,15.0,0.0,0.0
190,92.0,76.0,15.0,24.0,83.0,11.0,117.0,18.0,17.0,12.0,49.0,6.0,18.0,37.0,10.0,0.0,0.0
191,14.0,16.0,0.0,1.0,20.0,0.0,9.0,6.0,4.0,2.0,15.0,0.0,6.0,7.0,0.0,0.0,0.0
192,84.0,106.0,20.0,17.0,99.0,8.0,86.0,13.0,16.0,17.0,58.0,4.0,21.0,28.0,10.0,0.0,0.0
193,21.0,19.0,9.0,9.0,23.0,0.0,36.0,1.0,8.0,5.0,10.0,2.0,7.0,9.0,4.0,0.0,0.0
194,40.0,85.0,4.0,3.0,61.0,13.0,9.0,20.0,12.0,6.0,48.0,0.0,35.0,16.0,1.0,0.0,0.0
195,15.0,6.0,1.0,1.0,10.0,1.0,9.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0
