ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
702,91.0,776.0,3057.0,7.0,1.0,3.0,23.0,24.0,7.0,2.0,5.0,29.0,38.0,9.0,48.0,23.0,37.0,2.0,7.0,110.0,65.0,2.0,2.0,444.0,5514.0
703,124.0,1397.0,1958.0,3.0,2.0,5.0,12.0,15.0,7.0,3.0,4.0,10.0,42.0,17.0,99.0,29.0,46.0,3.0,5.0,87.0,35.0,2.0,1.0,427.0,5036.0
704,314.0,1899.0,6108.0,18.0,35.0,22.0,121.0,69.0,40.0,10.0,7.0,112.0,56.0,19.0,97.0,85.0,164.0,12.0,42.0,319.0,194.0,12.0,17.0,1451.0,11927.0
705,455.0,3978.0,6667.0,21.0,10.0,25.0,45.0,67.0,22.0,12.0,13.0,76.0,121.0,51.0,199.0,141.0,332.0,18.0,27.0,342.0,160.0,18.0,7.0,1707.0,15219.0
706,222.0,1448.0,1948.0,14.0,5.0,6.0,23.0,18.0,9.0,7.0,7.0,14.0,24.0,10.0,89.0,22.0,69.0,6.0,4.0,78.0,32.0,0.0,4.0,441.0,5206.0
707,88.0,641.0,1834.0,5.0,6.0,8.0,74.0,14.0,10.0,5.0,9.0,58.0,20.0,5.0,52.0,27.0,52.0,23.0,8.0,129.0,33.0,10.0,3.0,551.0,4372.0
708,178.0,2015.0,3487.0,5.0,7.0,15.0,76.0,41.0,15.0,11.0,8.0,89.0,35.0,26.0,112.0,47.0,79.0,18.0,19.0,255.0,119.0,13.0,4.0,994.0,8376.0
709,39.0,306.0,501.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,11.0,8.0,1.0,25.0,18.0,18.0,2.0,2.0,79.0,30.0,6.0,0.0,215.0,1985.0
710,225.0,1294.0,4794.0,4.0,19.0,14.0,79.0,69.0,16.0,12.0,14.0,138.0,47.0,17.0,104.0,57.0,188.0,46.0,57.0,285.0,123.0,26.0,3.0,1318.0,9659.0
711,76.0,1509.0,1452.0,3.0,2.0,0.0,4.0,14.0,3.0,0.0,1.0,14.0,38.0,10.0,97.0,16.0,42.0,5.0,1.0,91.0,37.0,3.0,1.0,382.0,4512.0
712,301.0,1734.0,2488.0,19.0,8.0,12.0,19.0,31.0,7.0,2.0,3.0,19.0,58.0,23.0,127.0,42.0,87.0,7.0,6.0,154.0,70.0,9.0,1.0,704.0,6643.0
713,180.0,1489.0,1582.0,11.0,2.0,2.0,14.0,15.0,10.0,3.0,0.0,14.0,49.0,17.0,85.0,25.0,69.0,4.0,2.0,48.0,31.0,1.0,0.0,402.0,4768.0
714,43.0,388.0,418.0,4.0,0.0,1.0,6.0,2.0,3.0,1.0,0.0,5.0,11.0,2.0,15.0,12.0,15.0,0.0,1.0,30.0,6.0,1.0,0.0,115.0,1793.0
715,18.0,70.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,5.0,3.0,1.0,0.0,26.0,885.0
716,180.0,1678.0,3468.0,17.0,32.0,19.0,48.0,46.0,34.0,14.0,15.0,106.0,45.0,17.0,108.0,73.0,126.0,6.0,46.0,236.0,129.0,12.0,2.0,1131.0,8304.0
717,122.0,885.0,951.0,5.0,0.0,0.0,9.0,7.0,1.0,2.0,1.0,4.0,21.0,14.0,57.0,10.0,26.0,1.0,1.0,27.0,4.0,4.0,1.0,195.0,3065.0
718,401.0,1364.0,5076.0,17.0,13.0,18.0,66.0,51.0,37.0,16.0,29.0,160.0,60.0,14.0,113.0,118.0,147.0,24.0,41.0,197.0,87.0,26.0,6.0,1240.0,10039.0
719,25.0,428.0,779.0,3.0,4.0,3.0,10.0,8.0,2.0,0.0,3.0,18.0,13.0,5.0,23.0,13.0,13.0,5.0,6.0,44.0,15.0,5.0,1.0,194.0,2339.0
720,187.0,1476.0,2994.0,6.0,10.0,5.0,43.0,36.0,14.0,9.0,5.0,75.0,43.0,12.0,89.0,40.0,84.0,11.0,22.0,185.0,79.0,7.0,3.0,778.0,6933.0
721,66.0,1164.0,856.0,4.0,3.0,1.0,6.0,14.0,2.0,1.0,0.0,5.0,29.0,7.0,70.0,35.0,27.0,0.0,1.0,36.0,10.0,0.0,0.0,251.0,3309.0
722,354.0,1749.0,5706.0,14.0,20.0,24.0,124.0,51.0,29.0,16.0,20.0,126.0,48.0,16.0,100.0,128.0,203.0,19.0,33.0,222.0,99.0,17.0,3.0,1312.0,11155.0
723,379.0,2133.0,2806.0,14.0,8.0,3.0,44.0,25.0,18.0,8.0,4.0,38.0,67.0,30.0,135.0,44.0,131.0,5.0,2.0,152.0,49.0,5.0,1.0,783.0,7607.0
724,40.0,317.0,431.0,1.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,14.0,3.0,18.0,11.0,13.0,9.0,0.0,37.0,16.0,1.0,0.0,138.0,1788.0
725,100.0,905.0,1543.0,5.0,1.0,4.0,15.0,15.0,6.0,1.0,2.0,6.0,27.0,8.0,38.0,6.0,47.0,1.0,1.0,54.0,14.0,0.0,0.0,251.0,3775.0
726,324.0,3107.0,3867.0,12.0,5.0,9.0,35.0,38.0,22.0,3.0,7.0,28.0,83.0,35.0,179.0,53.0,145.0,14.0,17.0,293.0,170.0,6.0,1.0,1155.0,10334.0
727,83.0,1008.0,923.0,5.0,2.0,2.0,13.0,10.0,8.0,0.0,0.0,10.0,21.0,14.0,38.0,17.0,54.0,1.0,6.0,39.0,23.0,3.0,1.0,267.0,3275.0
728,122.0,1047.0,1808.0,3.0,5.0,11.0,36.0,16.0,21.0,7.0,10.0,32.0,27.0,12.0,69.0,51.0,80.0,4.0,9.0,93.0,34.0,7.0,4.0,531.0,4767.0
729,273.0,827.0,6664.0,6.0,10.0,9.0,69.0,53.0,24.0,13.0,34.0,174.0,19.0,3.0,64.0,130.0,228.0,45.0,47.0,215.0,124.0,11.0,2.0,1280.0,11053.0
730,292.0,3390.0,4223.0,15.0,4.0,7.0,26.0,46.0,13.0,12.0,3.0,31.0,96.0,28.0,159.0,38.0,147.0,4.0,15.0,229.0,107.0,9.0,2.0,991.0,10617.0
731,84.0,771.0,1639.0,10.0,8.0,2.0,27.0,19.0,10.0,8.0,9.0,31.0,27.0,0.0,26.0,22.0,48.0,10.0,5.0,85.0,24.0,4.0,0.0,375.0,3975.0
732,69.0,1196.0,1279.0,3.0,4.0,0.0,15.0,14.0,7.0,3.0,0.0,21.0,31.0,13.0,65.0,5.0,42.0,0.0,4.0,71.0,16.0,10.0,2.0,326.0,3928.0
733,101.0,888.0,1125.0,5.0,2.0,0.0,16.0,9.0,4.0,1.0,1.0,3.0,28.0,15.0,40.0,14.0,39.0,0.0,2.0,25.0,24.0,3.0,1.0,232.0,3311.0
734,169.0,1697.0,3802.0,16.0,20.0,8.0,56.0,45.0,19.0,7.0,13.0,90.0,52.0,12.0,110.0,69.0,442.0,16.0,65.0,265.0,135.0,12.0,9.0,1461.0,9324.0
735,38.0,653.0,1016.0,1.0,0.0,0.0,11.0,7.0,4.0,4.0,0.0,5.0,19.0,7.0,28.0,12.0,26.0,0.0,1.0,26.0,9.0,1.0,2.0,163.0,2768.0
736,52.0,439.0,1831.0,4.0,6.0,8.0,26.0,18.0,5.0,5.0,4.0,25.0,13.0,4.0,29.0,13.0,39.0,10.0,22.0,84.0,46.0,3.0,3.0,367.0,3792.0
737,54.0,558.0,1507.0,6.0,12.0,5.0,32.0,16.0,7.0,5.0,13.0,46.0,21.0,6.0,29.0,24.0,36.0,5.0,9.0,88.0,33.0,6.0,1.0,400.0,3656.0
738,154.0,1128.0,3491.0,13.0,14.0,21.0,64.0,45.0,50.0,11.0,14.0,119.0,35.0,5.0,96.0,65.0,70.0,28.0,31.0,224.0,64.0,13.0,8.0,990.0,7491.0
739,90.0,989.0,1809.0,4.0,7.0,6.0,31.0,22.0,19.0,3.0,21.0,70.0,29.0,5.0,63.0,23.0,398.0,11.0,9.0,160.0,24.0,5.0,3.0,913.0,5453.0
740,12.0,136.0,187.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,6.0,9.0,1.0,6.0,0.0,5.0,0.0,0.0,21.0,7.0,1.0,0.0,64.0,1203.0
741,411.0,2708.0,3958.0,21.0,11.0,6.0,40.0,40.0,32.0,7.0,9.0,40.0,73.0,29.0,137.0,43.0,129.0,7.0,14.0,132.0,50.0,6.0,5.0,831.0,9480.0
742,82.0,1369.0,1569.0,2.0,1.0,0.0,13.0,16.0,3.0,2.0,0.0,7.0,27.0,17.0,42.0,14.0,36.0,1.0,0.0,42.0,10.0,1.0,2.0,236.0,4234.0
743,37.0,492.0,731.0,1.0,0.0,1.0,3.0,4.0,5.0,2.0,1.0,6.0,18.0,2.0,27.0,9.0,27.0,3.0,1.0,60.0,17.0,2.0,0.0,189.0,2381.0
744,43.0,606.0,686.0,2.0,0.0,3.0,4.0,6.0,1.0,1.0,0.0,1.0,24.0,3.0,40.0,2.0,21.0,1.0,1.0,57.0,32.0,1.0,1.0,201.0,2481.0
745,38.0,1060.0,1091.0,5.0,2.0,0.0,5.0,11.0,9.0,1.0,0.0,7.0,34.0,6.0,101.0,12.0,35.0,0.0,2.0,113.0,40.0,2.0,1.0,386.0,3706.0
746,49.0,540.0,1404.0,5.0,2.0,7.0,13.0,19.0,5.0,6.0,1.0,16.0,22.0,5.0,38.0,11.0,36.0,3.0,10.0,95.0,20.0,3.0,1.0,318.0,3375.0
747,164.0,1680.0,3180.0,4.0,8.0,7.0,44.0,22.0,17.0,2.0,4.0,55.0,48.0,11.0,108.0,52.0,71.0,12.0,14.0,155.0,81.0,2.0,2.0,719.0,7209.0
748,29.0,401.0,383.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,11.0,3.0,29.0,1.0,15.0,1.0,0.0,17.0,6.0,0.0,0.0,94.0,1749.0
749,150.0,874.0,3805.0,10.0,32.0,23.0,86.0,48.0,22.0,8.0,20.0,152.0,27.0,10.0,48.0,36.0,58.0,37.0,34.0,142.0,48.0,11.0,5.0,857.0,7292.0
750,125.0,1287.0,1407.0,11.0,6.0,4.0,11.0,13.0,9.0,2.0,6.0,12.0,41.0,22.0,73.0,7.0,49.0,1.0,5.0,56.0,36.0,2.0,3.0,369.0,4307.0
751,216.0,1724.0,2251.0,12.0,3.0,3.0,12.0,12.0,6.0,7.0,2.0,21.0,38.0,18.0,82.0,44.0,113.0,5.0,8.0,95.0,41.0,4.0,7.0,533.0,6008.0
752,266.0,1910.0,5114.0,12.0,25.0,33.0,188.0,89.0,58.0,28.0,30.0,236.0,60.0,26.0,107.0,95.0,148.0,37.0,44.0,352.0,130.0,35.0,1.0,1734.0,11510.0
753,72.0,377.0,272.0,5.0,0.0,1.0,4.0,4.0,1.0,0.0,1.0,2.0,5.0,4.0,16.0,25.0,51.0,1.0,1.0,18.0,9.0,0.0,0.0,148.0,1770.0
754,62.0,908.0,1429.0,3.0,3.0,3.0,17.0,12.0,3.0,6.0,1.0,27.0,28.0,12.0,73.0,16.0,46.0,2.0,2.0,75.0,25.0,1.0,1.0,356.0,3865.0
755,39.0,376.0,607.0,4.0,0.0,1.0,19.0,9.0,3.0,1.0,3.0,9.0,16.0,2.0,21.0,4.0,12.0,1.0,3.0,29.0,10.0,1.0,1.0,149.0,2075.0
756,60.0,789.0,2025.0,3.0,5.0,5.0,25.0,33.0,10.0,3.0,7.0,46.0,27.0,6.0,56.0,45.0,43.0,10.0,11.0,275.0,94.0,3.0,1.0,708.0,5046.0
757,55.0,618.0,1994.0,10.0,10.0,16.0,53.0,23.0,20.0,6.0,14.0,73.0,24.0,9.0,44.0,32.0,51.0,14.0,15.0,166.0,51.0,13.0,5.0,649.0,4722.0
758,17.0,248.0,296.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,9.0,2.0,23.0,2.0,10.0,0.0,0.0,18.0,10.0,0.0,1.0,86.0,1491.0
759,20.0,185.0,620.0,2.0,0.0,5.0,11.0,6.0,3.0,4.0,6.0,12.0,5.0,3.0,11.0,12.0,28.0,3.0,1.0,55.0,18.0,3.0,2.0,190.0,1964.0
760,68.0,1054.0,1302.0,2.0,1.0,3.0,6.0,6.0,6.0,0.0,0.0,4.0,19.0,8.0,56.0,7.0,36.0,0.0,4.0,47.0,25.0,0.0,2.0,232.0,3648.0
761,19.0,332.0,267.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,14.0,4.0,22.0,2.0,9.0,0.0,2.0,16.0,9.0,1.0,0.0,89.0,1557.0
762,104.0,1120.0,1011.0,3.0,1.0,1.0,7.0,12.0,3.0,2.0,1.0,3.0,27.0,13.0,47.0,11.0,60.0,0.0,0.0,37.0,20.0,0.0,0.0,248.0,3493.0
763,230.0,1750.0,1828.0,11.0,4.0,0.0,10.0,20.0,10.0,2.0,3.0,2.0,49.0,12.0,91.0,23.0,77.0,1.0,1.0,61.0,32.0,2.0,0.0,411.0,5393.0
764,70.0,628.0,1587.0,6.0,14.0,14.0,57.0,26.0,24.0,7.0,14.0,89.0,30.0,8.0,62.0,41.0,46.0,19.0,119.0,214.0,50.0,20.0,3.0,863.0,4775.0
765,231.0,3295.0,3681.0,6.0,6.0,3.0,24.0,40.0,14.0,8.0,6.0,18.0,99.0,21.0,183.0,33.0,123.0,1.0,8.0,189.0,66.0,2.0,2.0,852.0,9676.0
766,13.0,116.0,228.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,2.0,12.0,3.0,3.0,1.0,3.0,14.0,3.0,2.0,0.0,55.0,1233.0
767,64.0,510.0,535.0,4.0,2.0,1.0,6.0,5.0,4.0,2.0,2.0,3.0,18.0,9.0,16.0,7.0,29.0,4.0,2.0,21.0,7.0,1.0,0.0,143.0,2162.0
