ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
24,29.0,125.0,44.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,2.0,6.0,0.0,1.0,4.0,1.0,0.0,0.0,40.0,302.0
25,128.0,783.0,1107.0,9.0,11.0,11.0,29.0,14.0,14.0,8.0,7.0,47.0,44.0,9.0,109.0,50.0,51.0,6.0,10.0,77.0,30.0,3.0,8.0,547.0,3137.0
26,214.0,1266.0,2622.0,24.0,66.0,30.0,250.0,118.0,93.0,46.0,38.0,431.0,86.0,25.0,168.0,74.0,71.0,55.0,55.0,297.0,94.0,58.0,10.0,2089.0,8306.0
27,53.0,665.0,402.0,3.0,4.0,1.0,9.0,3.0,5.0,4.0,1.0,4.0,33.0,16.0,90.0,6.0,21.0,0.0,2.0,27.0,5.0,0.0,0.0,234.0,1615.0
28,103.0,1156.0,1038.0,10.0,6.0,7.0,31.0,16.0,12.0,10.0,4.0,30.0,47.0,13.0,124.0,19.0,64.0,6.0,4.0,86.0,34.0,4.0,2.0,529.0,3383.0
29,123.0,1019.0,580.0,17.0,4.0,1.0,11.0,13.0,11.0,4.0,3.0,11.0,72.0,23.0,124.0,9.0,31.0,1.0,3.0,35.0,5.0,1.0,2.0,381.0,2513.0
30,114.0,1657.0,1337.0,14.0,4.0,7.0,16.0,15.0,4.0,6.0,4.0,20.0,67.0,22.0,150.0,20.0,60.0,4.0,4.0,96.0,30.0,1.0,4.0,548.0,4234.0
31,237.0,1460.0,1370.0,28.0,8.0,13.0,42.0,32.0,19.0,13.0,10.0,24.0,96.0,39.0,197.0,19.0,69.0,5.0,3.0,81.0,22.0,10.0,11.0,741.0,4580.0
32,107.0,545.0,1842.0,8.0,22.0,10.0,112.0,51.0,43.0,12.0,12.0,170.0,42.0,8.0,81.0,35.0,54.0,34.0,31.0,142.0,52.0,30.0,2.0,951.0,4428.0
33,86.0,521.0,727.0,9.0,1.0,6.0,33.0,12.0,11.0,6.0,3.0,17.0,28.0,6.0,67.0,11.0,23.0,1.0,5.0,69.0,15.0,7.0,0.0,330.0,2027.0
34,47.0,333.0,789.0,3.0,4.0,4.0,25.0,18.0,11.0,2.0,9.0,30.0,28.0,0.0,59.0,18.0,17.0,3.0,8.0,81.0,26.0,6.0,1.0,353.0,1909.0
35,257.0,1708.0,2915.0,20.0,32.0,24.0,131.0,100.0,42.0,27.0,12.0,159.0,107.0,27.0,227.0,59.0,88.0,26.0,49.0,246.0,88.0,27.0,12.0,1503.0,7921.0
36,162.0,1059.0,1175.0,22.0,11.0,4.0,57.0,18.0,15.0,6.0,5.0,34.0,60.0,15.0,102.0,16.0,44.0,6.0,7.0,59.0,24.0,1.0,7.0,513.0,3458.0
37,498.0,1817.0,2457.0,40.0,39.0,25.0,127.0,54.0,56.0,25.0,25.0,139.0,139.0,37.0,274.0,84.0,103.0,25.0,27.0,182.0,89.0,19.0,14.0,1523.0,7855.0
38,34.0,528.0,321.0,8.0,1.0,1.0,15.0,4.0,3.0,1.0,2.0,15.0,22.0,8.0,49.0,14.0,18.0,0.0,1.0,38.0,7.0,1.0,1.0,209.0,1339.0
39,80.0,432.0,659.0,11.0,15.0,9.0,32.0,23.0,13.0,11.0,11.0,87.0,32.0,7.0,67.0,29.0,30.0,15.0,8.0,92.0,34.0,12.0,2.0,540.0,2290.0
40,29.0,169.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,20.0,2.0,7.0,1.0,0.0,9.0,1.0,0.0,1.0,48.0,439.0
41,140.0,832.0,753.0,22.0,6.0,0.0,24.0,14.0,10.0,13.0,0.0,9.0,60.0,14.0,114.0,19.0,45.0,1.0,8.0,72.0,13.0,7.0,5.0,456.0,2678.0
42,322.0,1433.0,4410.0,44.0,66.0,67.0,447.0,166.0,100.0,38.0,43.0,597.0,137.0,34.0,261.0,125.0,121.0,99.0,112.0,432.0,157.0,133.0,23.0,3202.0,12611.0
43,127.0,1105.0,1043.0,15.0,8.0,10.0,25.0,17.0,14.0,4.0,8.0,40.0,62.0,26.0,144.0,25.0,40.0,6.0,4.0,63.0,14.0,2.0,3.0,530.0,3378.0
44,228.0,1665.0,1974.0,13.0,22.0,13.0,109.0,36.0,37.0,21.0,12.0,98.0,110.0,35.0,233.0,39.0,61.0,21.0,18.0,133.0,38.0,20.0,5.0,1074.0,6059.0
45,191.0,1947.0,2656.0,13.0,16.0,4.0,56.0,33.0,23.0,10.0,13.0,105.0,115.0,43.0,254.0,57.0,110.0,18.0,19.0,168.0,56.0,10.0,4.0,1127.0,7093.0
46,729.0,2903.0,5421.0,36.0,25.0,34.0,115.0,142.0,75.0,32.0,8.0,198.0,184.0,57.0,471.0,61.0,147.0,23.0,32.0,308.0,101.0,34.0,11.0,2094.0,13287.0
47,86.0,768.0,2639.0,13.0,82.0,33.0,261.0,133.0,125.0,20.0,22.0,441.0,47.0,3.0,93.0,47.0,53.0,90.0,75.0,310.0,79.0,57.0,6.0,1990.0,7520.0
48,124.0,1063.0,1239.0,10.0,7.0,5.0,21.0,18.0,12.0,4.0,4.0,19.0,41.0,17.0,121.0,17.0,27.0,1.0,8.0,78.0,42.0,1.0,5.0,458.0,3390.0
49,46.0,346.0,251.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,4.0,17.0,5.0,44.0,1.0,19.0,2.0,1.0,7.0,4.0,1.0,0.0,118.0,928.0
50,60.0,659.0,946.0,8.0,6.0,11.0,30.0,19.0,20.0,10.0,4.0,52.0,33.0,13.0,82.0,29.0,26.0,8.0,12.0,53.0,24.0,6.0,3.0,449.0,2613.0
51,133.0,1086.0,1439.0,21.0,12.0,8.0,37.0,26.0,13.0,5.0,1.0,37.0,72.0,14.0,160.0,38.0,64.0,8.0,6.0,81.0,47.0,5.0,4.0,659.0,4027.0
52,184.0,1590.0,1601.0,21.0,7.0,6.0,41.0,26.0,19.0,14.0,5.0,41.0,83.0,30.0,162.0,25.0,68.0,6.0,8.0,97.0,29.0,4.0,8.0,700.0,4827.0
53,59.0,447.0,215.0,5.0,0.0,0.0,8.0,5.0,1.0,4.0,1.0,6.0,22.0,5.0,39.0,11.0,27.0,2.0,5.0,29.0,3.0,0.0,1.0,174.0,1122.0
54,124.0,1280.0,1237.0,6.0,7.0,3.0,27.0,25.0,12.0,9.0,4.0,32.0,56.0,16.0,138.0,21.0,43.0,2.0,8.0,67.0,18.0,5.0,3.0,502.0,3699.0
55,34.0,528.0,407.0,4.0,1.0,1.0,6.0,11.0,7.0,2.0,1.0,2.0,37.0,7.0,85.0,6.0,17.0,1.0,2.0,29.0,3.0,2.0,1.0,225.0,1474.0
56,253.0,1441.0,4883.0,45.0,115.0,86.0,576.0,190.0,92.0,27.0,26.0,733.0,85.0,37.0,229.0,95.0,99.0,146.0,127.0,593.0,167.0,145.0,15.0,3628.0,13889.0
57,275.0,1311.0,4414.0,30.0,66.0,60.0,432.0,215.0,108.0,31.0,42.0,590.0,114.0,26.0,222.0,80.0,99.0,104.0,81.0,501.0,207.0,106.0,17.0,3131.0,12319.0
58,303.0,1359.0,2439.0,23.0,15.0,15.0,82.0,48.0,26.0,15.0,9.0,113.0,61.0,23.0,148.0,38.0,80.0,24.0,21.0,127.0,56.0,18.0,2.0,944.0,6047.0
59,82.0,1313.0,798.0,7.0,1.0,2.0,12.0,8.0,2.0,3.0,1.0,8.0,62.0,18.0,123.0,33.0,45.0,1.0,3.0,52.0,12.0,3.0,0.0,396.0,3044.0
60,137.0,808.0,1226.0,15.0,9.0,4.0,41.0,30.0,15.0,11.0,8.0,58.0,49.0,19.0,141.0,86.0,98.0,4.0,7.0,88.0,38.0,5.0,8.0,734.0,3699.0
61,194.0,800.0,845.0,18.0,8.0,5.0,32.0,20.0,13.0,9.0,9.0,24.0,30.0,17.0,79.0,21.0,28.0,4.0,4.0,34.0,16.0,2.0,6.0,379.0,2658.0
62,43.0,674.0,468.0,3.0,2.0,1.0,7.0,2.0,6.0,0.0,0.0,3.0,46.0,13.0,108.0,3.0,9.0,1.0,0.0,23.0,12.0,0.0,0.0,239.0,1725.0
63,141.0,924.0,1338.0,11.0,15.0,6.0,76.0,32.0,21.0,12.0,5.0,93.0,34.0,19.0,79.0,26.0,46.0,14.0,20.0,75.0,24.0,9.0,2.0,619.0,3704.0
64,115.0,688.0,1335.0,13.0,13.0,5.0,43.0,27.0,19.0,9.0,8.0,65.0,52.0,9.0,207.0,19.0,30.0,8.0,13.0,123.0,40.0,13.0,3.0,719.0,3640.0
65,115.0,984.0,2561.0,10.0,40.0,25.0,203.0,128.0,75.0,15.0,27.0,309.0,49.0,21.0,141.0,48.0,53.0,40.0,41.0,365.0,105.0,67.0,4.0,1766.0,7257.0
66,43.0,394.0,718.0,4.0,5.0,3.0,32.0,16.0,9.0,5.0,12.0,54.0,21.0,9.0,74.0,23.0,14.0,6.0,12.0,70.0,30.0,8.0,1.0,408.0,2037.0
67,155.0,1408.0,819.0,9.0,2.0,2.0,13.0,8.0,15.0,5.0,2.0,5.0,79.0,31.0,135.0,13.0,43.0,2.0,3.0,33.0,9.0,2.0,4.0,415.0,3279.0
68,35.0,503.0,419.0,3.0,4.0,1.0,3.0,9.0,5.0,1.0,3.0,4.0,18.0,7.0,68.0,10.0,16.0,0.0,0.0,38.0,14.0,1.0,1.0,206.0,1437.0
69,78.0,952.0,3016.0,10.0,16.0,18.0,142.0,77.0,37.0,10.0,10.0,241.0,52.0,13.0,141.0,41.0,72.0,32.0,31.0,221.0,110.0,36.0,7.0,1317.0,6749.0
70,137.0,1532.0,1966.0,10.0,12.0,11.0,50.0,28.0,21.0,10.0,7.0,47.0,58.0,22.0,141.0,35.0,66.0,19.0,14.0,117.0,32.0,6.0,6.0,712.0,5129.0
71,48.0,720.0,367.0,2.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,29.0,15.0,136.0,4.0,27.0,0.0,1.0,18.0,4.0,0.0,1.0,250.0,1706.0
72,32.0,225.0,139.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,4.0,24.0,2.0,6.0,0.0,1.0,14.0,4.0,0.0,0.0,71.0,610.0
73,359.0,1632.0,1817.0,62.0,24.0,16.0,85.0,51.0,22.0,29.0,13.0,64.0,122.0,46.0,256.0,76.0,113.0,13.0,19.0,124.0,40.0,14.0,20.0,1209.0,6299.0
74,95.0,1633.0,942.0,7.0,1.0,1.0,20.0,16.0,11.0,6.0,3.0,11.0,88.0,20.0,254.0,13.0,41.0,2.0,4.0,69.0,23.0,35.0,4.0,629.0,4002.0
75,23.0,293.0,183.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,11.0,3.0,31.0,3.0,12.0,1.0,1.0,20.0,2.0,0.0,0.0,95.0,764.0
76,51.0,520.0,853.0,2.0,7.0,2.0,38.0,11.0,11.0,8.0,8.0,46.0,18.0,5.0,71.0,25.0,23.0,7.0,14.0,69.0,24.0,5.0,1.0,395.0,2290.0
77,62.0,919.0,1405.0,9.0,5.0,3.0,28.0,14.0,15.0,7.0,10.0,50.0,51.0,9.0,119.0,32.0,67.0,9.0,16.0,152.0,40.0,15.0,2.0,653.0,3769.0
78,138.0,666.0,1013.0,12.0,10.0,7.0,32.0,19.0,16.0,12.0,9.0,57.0,39.0,13.0,115.0,33.0,38.0,4.0,19.0,91.0,26.0,1.0,2.0,555.0,3005.0
79,77.0,544.0,868.0,5.0,3.0,4.0,16.0,13.0,8.0,4.0,5.0,23.0,44.0,14.0,102.0,8.0,23.0,4.0,4.0,59.0,24.0,2.0,6.0,371.0,2310.0
80,130.0,1289.0,1719.0,9.0,20.0,10.0,36.0,20.0,24.0,12.0,8.0,74.0,55.0,22.0,138.0,27.0,75.0,11.0,11.0,142.0,39.0,7.0,1.0,741.0,4700.0
81,158.0,1216.0,1364.0,10.0,4.0,3.0,28.0,30.0,11.0,3.0,0.0,24.0,70.0,18.0,209.0,31.0,59.0,3.0,7.0,116.0,60.0,7.0,3.0,696.0,4211.0
82,163.0,1274.0,3659.0,10.0,44.0,31.0,256.0,145.0,67.0,16.0,16.0,366.0,75.0,14.0,192.0,60.0,87.0,67.0,65.0,349.0,161.0,50.0,10.0,2081.0,9340.0
83,169.0,1575.0,2630.0,16.0,26.0,19.0,113.0,64.0,29.0,16.0,20.0,160.0,91.0,21.0,272.0,39.0,56.0,19.0,20.0,195.0,63.0,33.0,8.0,1280.0,7017.0
84,112.0,972.0,1701.0,10.0,11.0,26.0,108.0,66.0,28.0,17.0,12.0,146.0,58.0,15.0,108.0,36.0,49.0,16.0,32.0,153.0,40.0,35.0,7.0,973.0,4815.0
85,58.0,851.0,534.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,5.0,37.0,12.0,92.0,2.0,23.0,0.0,2.0,34.0,6.0,2.0,1.0,231.0,1990.0
86,106.0,479.0,1419.0,10.0,10.0,17.0,85.0,30.0,24.0,12.0,14.0,124.0,35.0,4.0,75.0,47.0,45.0,27.0,33.0,151.0,35.0,25.0,8.0,811.0,3712.0
87,58.0,460.0,281.0,11.0,2.0,2.0,14.0,7.0,5.0,1.0,2.0,3.0,15.0,10.0,66.0,7.0,24.0,1.0,0.0,22.0,5.0,2.0,1.0,200.0,1286.0
88,85.0,555.0,400.0,11.0,3.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,18.0,11.0,56.0,11.0,20.0,1.0,5.0,29.0,7.0,0.0,2.0,193.0,1514.0
89,244.0,1022.0,4897.0,29.0,111.0,86.0,467.0,169.0,75.0,20.0,30.0,641.0,85.0,20.0,156.0,115.0,76.0,121.0,134.0,466.0,154.0,91.0,26.0,3072.0,12396.0
90,880.0,2864.0,7946.0,72.0,180.0,108.0,605.0,275.0,141.0,51.0,44.0,915.0,229.0,67.0,430.0,189.0,217.0,146.0,164.0,693.0,200.0,157.0,28.0,4911.0,21602.0
91,133.0,1263.0,1179.0,12.0,1.0,7.0,40.0,21.0,21.0,9.0,3.0,26.0,80.0,26.0,152.0,16.0,56.0,2.0,4.0,60.0,16.0,1.0,5.0,558.0,3782.0
92,704.0,4000.0,5161.0,55.0,103.0,62.0,390.0,285.0,134.0,57.0,28.0,607.0,343.0,90.0,727.0,162.0,220.0,75.0,130.0,578.0,179.0,127.0,27.0,4379.0,18715.0
93,83.0,685.0,783.0,12.0,4.0,4.0,24.0,17.0,13.0,4.0,4.0,23.0,36.0,6.0,89.0,19.0,33.0,3.0,9.0,61.0,15.0,7.0,6.0,389.0,2422.0
94,70.0,801.0,616.0,7.0,3.0,3.0,18.0,12.0,6.0,4.0,3.0,15.0,42.0,21.0,103.0,17.0,36.0,1.0,6.0,47.0,13.0,3.0,2.0,362.0,2305.0
95,102.0,413.0,806.0,11.0,15.0,12.0,51.0,28.0,7.0,7.0,10.0,70.0,36.0,11.0,69.0,20.0,31.0,13.0,10.0,81.0,19.0,9.0,5.0,515.0,2446.0
96,90.0,627.0,548.0,7.0,2.0,0.0,7.0,11.0,5.0,3.0,3.0,7.0,27.0,12.0,59.0,13.0,22.0,4.0,3.0,36.0,20.0,2.0,3.0,246.0,1853.0
97,102.0,679.0,605.0,14.0,2.0,1.0,16.0,7.0,10.0,5.0,3.0,5.0,47.0,19.0,129.0,15.0,18.0,2.0,3.0,39.0,17.0,1.0,3.0,356.0,2195.0
98,61.0,414.0,211.0,8.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,3.0,24.0,12.0,41.0,4.0,27.0,2.0,0.0,14.0,3.0,0.0,2.0,151.0,1086.0
99,20.0,208.0,128.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,4.0,3.0,20.0,1.0,8.0,1.0,0.0,9.0,2.0,0.0,0.0,59.0,573.0
100,181.0,1271.0,2556.0,21.0,30.0,29.0,177.0,90.0,70.0,14.0,24.0,268.0,70.0,22.0,160.0,147.0,153.0,35.0,40.0,283.0,96.0,60.0,7.0,1796.0,7700.0
101,72.0,607.0,1014.0,8.0,4.0,5.0,20.0,18.0,13.0,8.0,1.0,39.0,37.0,15.0,105.0,13.0,19.0,5.0,7.0,74.0,28.0,13.0,2.0,434.0,2662.0
102,110.0,1160.0,713.0,9.0,3.0,1.0,9.0,18.0,15.0,6.0,4.0,12.0,44.0,14.0,109.0,11.0,40.0,0.0,1.0,41.0,10.0,4.0,4.0,355.0,2795.0
103,62.0,676.0,422.0,6.0,1.0,1.0,8.0,6.0,4.0,7.0,3.0,6.0,34.0,19.0,59.0,20.0,29.0,1.0,2.0,32.0,6.0,0.0,2.0,246.0,1755.0
104,206.0,1070.0,4073.0,23.0,52.0,48.0,362.0,166.0,84.0,23.0,25.0,448.0,79.0,25.0,197.0,60.0,76.0,110.0,50.0,426.0,185.0,71.0,12.0,2522.0,10497.0
105,158.0,672.0,2838.0,31.0,57.0,42.0,232.0,105.0,61.0,21.0,37.0,409.0,63.0,17.0,103.0,71.0,59.0,50.0,75.0,266.0,90.0,90.0,17.0,1896.0,7565.0
106,164.0,1107.0,2244.0,16.0,37.0,18.0,171.0,96.0,108.0,22.0,24.0,267.0,79.0,16.0,140.0,45.0,63.0,49.0,64.0,218.0,114.0,40.0,11.0,1598.0,6817.0
107,179.0,799.0,1667.0,18.0,28.0,19.0,71.0,38.0,26.0,21.0,10.0,70.0,36.0,18.0,114.0,46.0,53.0,20.0,18.0,108.0,34.0,7.0,8.0,763.0,4278.0
108,57.0,344.0,506.0,5.0,3.0,5.0,17.0,8.0,5.0,8.0,2.0,14.0,27.0,3.0,63.0,8.0,10.0,4.0,3.0,33.0,19.0,1.0,0.0,238.0,1491.0
109,57.0,401.0,913.0,5.0,6.0,5.0,30.0,15.0,5.0,2.0,5.0,38.0,30.0,9.0,83.0,6.0,11.0,3.0,3.0,57.0,17.0,3.0,2.0,335.0,2150.0
110,180.0,1174.0,1431.0,17.0,2.0,1.0,28.0,22.0,15.0,10.0,2.0,29.0,77.0,19.0,186.0,32.0,58.0,7.0,10.0,109.0,46.0,4.0,2.0,676.0,4247.0
111,20.0,213.0,120.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,2.0,6.0,0.0,0.0,16.0,2.0,0.0,0.0,58.0,580.0
112,199.0,1191.0,2354.0,26.0,28.0,24.0,150.0,51.0,42.0,26.0,16.0,142.0,102.0,25.0,135.0,42.0,55.0,20.0,28.0,141.0,45.0,17.0,16.0,1131.0,6118.0
113,50.0,781.0,484.0,2.0,5.0,2.0,5.0,7.0,4.0,2.0,0.0,5.0,23.0,14.0,124.0,8.0,22.0,1.0,2.0,36.0,11.0,2.0,0.0,275.0,1978.0
114,193.0,1200.0,1576.0,24.0,8.0,10.0,45.0,25.0,21.0,13.0,11.0,37.0,61.0,15.0,130.0,28.0,53.0,4.0,8.0,81.0,25.0,12.0,10.0,621.0,4325.0
115,28.0,321.0,179.0,6.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,9.0,4.0,31.0,3.0,10.0,0.0,0.0,8.0,6.0,1.0,1.0,89.0,821.0
116,42.0,849.0,702.0,2.0,0.0,0.0,28.0,21.0,6.0,0.0,0.0,6.0,32.0,9.0,106.0,9.0,26.0,1.0,8.0,69.0,23.0,4.0,2.0,352.0,2413.0
117,129.0,1532.0,1745.0,4.0,6.0,12.0,37.0,26.0,14.0,8.0,5.0,26.0,37.0,18.0,138.0,20.0,56.0,5.0,6.0,88.0,41.0,4.0,4.0,555.0,4633.0
118,134.0,1007.0,794.0,19.0,3.0,2.0,17.0,11.0,10.0,12.0,3.0,13.0,73.0,29.0,126.0,18.0,51.0,4.0,7.0,58.0,14.0,3.0,6.0,479.0,3011.0
119,120.0,1163.0,2424.0,14.0,14.0,19.0,110.0,66.0,44.0,14.0,15.0,184.0,51.0,14.0,123.0,54.0,58.0,29.0,24.0,218.0,102.0,16.0,4.0,1173.0,6172.0
120,67.0,433.0,744.0,8.0,2.0,5.0,27.0,28.0,10.0,5.0,2.0,30.0,32.0,10.0,54.0,13.0,27.0,6.0,4.0,48.0,18.0,1.0,3.0,333.0,2030.0
121,43.0,441.0,642.0,0.0,3.0,3.0,20.0,9.0,4.0,3.0,6.0,18.0,22.0,6.0,76.0,20.0,26.0,3.0,5.0,60.0,16.0,2.0,2.0,304.0,1855.0
122,144.0,1194.0,1759.0,12.0,15.0,9.0,61.0,35.0,24.0,10.0,13.0,86.0,68.0,15.0,192.0,28.0,74.0,9.0,9.0,120.0,51.0,21.0,5.0,857.0,4933.0
123,71.0,976.0,812.0,13.0,4.0,2.0,16.0,11.0,15.0,6.0,1.0,9.0,50.0,19.0,173.0,16.0,40.0,1.0,1.0,67.0,17.0,0.0,9.0,470.0,2922.0
124,82.0,1011.0,775.0,9.0,3.0,2.0,15.0,12.0,5.0,2.0,1.0,7.0,43.0,11.0,103.0,5.0,23.0,2.0,3.0,42.0,19.0,1.0,0.0,308.0,2608.0
125,55.0,680.0,686.0,5.0,2.0,3.0,14.0,12.0,7.0,4.0,3.0,12.0,40.0,15.0,57.0,13.0,32.0,1.0,6.0,50.0,10.0,0.0,2.0,288.0,2122.0
126,46.0,439.0,1249.0,8.0,4.0,0.0,29.0,18.0,9.0,3.0,1.0,38.0,18.0,8.0,72.0,10.0,22.0,6.0,10.0,51.0,33.0,8.0,4.0,352.0,2564.0
127,72.0,930.0,1009.0,6.0,1.0,3.0,18.0,13.0,9.0,4.0,6.0,25.0,48.0,15.0,142.0,18.0,40.0,3.0,12.0,96.0,22.0,1.0,4.0,486.0,3110.0
128,168.0,990.0,2700.0,24.0,55.0,29.0,237.0,121.0,76.0,27.0,29.0,378.0,69.0,17.0,141.0,78.0,73.0,63.0,58.0,306.0,110.0,65.0,14.0,1970.0,7926.0
129,182.0,1185.0,2397.0,21.0,75.0,37.0,204.0,85.0,70.0,29.0,39.0,346.0,56.0,22.0,134.0,62.0,44.0,73.0,47.0,264.0,69.0,48.0,9.0,1734.0,7361.0
130,249.0,2032.0,1788.0,26.0,10.0,8.0,47.0,41.0,16.0,17.0,10.0,45.0,110.0,46.0,198.0,46.0,92.0,5.0,5.0,119.0,31.0,11.0,7.0,890.0,5979.0
131,62.0,1037.0,919.0,6.0,3.0,2.0,9.0,16.0,10.0,1.0,1.0,24.0,32.0,13.0,88.0,17.0,28.0,4.0,6.0,46.0,23.0,1.0,0.0,330.0,2809.0
132,36.0,339.0,451.0,4.0,3.0,4.0,10.0,6.0,4.0,3.0,0.0,15.0,14.0,5.0,62.0,15.0,11.0,0.0,9.0,41.0,16.0,1.0,1.0,224.0,1406.0
133,218.0,1128.0,3332.0,29.0,34.0,26.0,191.0,88.0,43.0,22.0,25.0,278.0,60.0,18.0,146.0,56.0,83.0,47.0,39.0,215.0,98.0,31.0,9.0,1538.0,7887.0
134,167.0,913.0,1870.0,17.0,45.0,25.0,153.0,59.0,28.0,26.0,33.0,231.0,54.0,25.0,113.0,60.0,86.0,25.0,29.0,210.0,52.0,38.0,9.0,1318.0,5720.0
135,100.0,488.0,687.0,8.0,5.0,4.0,18.0,28.0,15.0,3.0,7.0,29.0,29.0,9.0,86.0,22.0,38.0,7.0,9.0,68.0,28.0,5.0,2.0,420.0,2250.0
136,80.0,751.0,1271.0,6.0,8.0,3.0,57.0,29.0,12.0,13.0,6.0,69.0,58.0,9.0,170.0,23.0,31.0,9.0,12.0,85.0,36.0,10.0,3.0,649.0,3536.0
137,88.0,1262.0,697.0,8.0,3.0,1.0,11.0,11.0,6.0,1.0,2.0,4.0,59.0,29.0,146.0,7.0,42.0,0.0,3.0,41.0,15.0,0.0,1.0,390.0,2964.0
138,272.0,1875.0,2088.0,23.0,19.0,17.0,89.0,42.0,26.0,16.0,14.0,87.0,125.0,40.0,248.0,56.0,101.0,18.0,16.0,121.0,42.0,22.0,11.0,1133.0,6639.0
139,35.0,611.0,425.0,3.0,0.0,0.0,6.0,5.0,5.0,1.0,1.0,5.0,22.0,9.0,122.0,7.0,21.0,0.0,3.0,51.0,19.0,0.0,0.0,280.0,1770.0
140,261.0,1140.0,2376.0,13.0,21.0,17.0,72.0,45.0,70.0,18.0,14.0,200.0,63.0,17.0,135.0,102.0,100.0,31.0,33.0,213.0,91.0,24.0,10.0,1289.0,6495.0
141,100.0,1186.0,787.0,8.0,0.0,3.0,13.0,17.0,6.0,1.0,0.0,13.0,63.0,17.0,122.0,15.0,46.0,2.0,4.0,60.0,19.0,2.0,2.0,413.0,3040.0
142,182.0,961.0,3182.0,22.0,36.0,32.0,191.0,81.0,39.0,13.0,18.0,220.0,55.0,17.0,123.0,41.0,54.0,44.0,40.0,203.0,61.0,39.0,5.0,1334.0,7135.0
143,31.0,331.0,289.0,3.0,3.0,3.0,15.0,5.0,3.0,1.0,1.0,8.0,14.0,3.0,45.0,5.0,26.0,1.0,1.0,22.0,9.0,0.0,1.0,169.0,1132.0
144,57.0,406.0,297.0,10.0,1.0,1.0,11.0,2.0,9.0,7.0,2.0,2.0,25.0,14.0,44.0,19.0,14.0,2.0,7.0,48.0,7.0,0.0,2.0,227.0,1358.0
145,94.0,893.0,748.0,7.0,1.0,0.0,14.0,4.0,3.0,7.0,3.0,9.0,24.0,16.0,55.0,10.0,30.0,1.0,2.0,23.0,3.0,2.0,2.0,216.0,2312.0
146,135.0,1231.0,1804.0,12.0,12.0,7.0,48.0,38.0,22.0,15.0,15.0,104.0,65.0,23.0,163.0,34.0,73.0,19.0,20.0,127.0,42.0,9.0,2.0,850.0,5016.0
147,91.0,535.0,754.0,13.0,4.0,3.0,24.0,23.0,9.0,6.0,4.0,26.0,30.0,13.0,76.0,20.0,19.0,9.0,5.0,52.0,33.0,3.0,2.0,374.0,2275.0
148,51.0,689.0,528.0,2.0,1.0,0.0,6.0,3.0,3.0,0.0,0.0,2.0,30.0,7.0,52.0,3.0,14.0,0.0,1.0,23.0,6.0,1.0,2.0,156.0,1728.0
149,97.0,1016.0,1432.0,8.0,9.0,8.0,31.0,29.0,8.0,3.0,6.0,59.0,60.0,6.0,166.0,34.0,49.0,10.0,12.0,126.0,60.0,5.0,3.0,692.0,4078.0
150,136.0,1684.0,2690.0,18.0,15.0,6.0,64.0,48.0,24.0,16.0,9.0,107.0,92.0,28.0,277.0,52.0,112.0,24.0,27.0,167.0,79.0,17.0,5.0,1187.0,7034.0
151,187.0,1489.0,1995.0,15.0,15.0,18.0,74.0,47.0,17.0,19.0,14.0,65.0,76.0,25.0,173.0,32.0,71.0,7.0,16.0,136.0,38.0,6.0,10.0,874.0,5570.0
152,60.0,585.0,328.0,4.0,3.0,0.0,5.0,3.0,5.0,2.0,1.0,3.0,24.0,10.0,59.0,3.0,24.0,1.0,2.0,28.0,5.0,0.0,1.0,183.0,1491.0
153,166.0,1498.0,2073.0,10.0,30.0,17.0,78.0,42.0,29.0,17.0,9.0,98.0,70.0,22.0,174.0,39.0,62.0,16.0,25.0,154.0,39.0,16.0,1.0,948.0,5786.0
154,134.0,1679.0,1480.0,5.0,3.0,1.0,16.0,19.0,9.0,1.0,2.0,18.0,60.0,17.0,147.0,26.0,55.0,3.0,2.0,80.0,53.0,0.0,1.0,518.0,4483.0
155,187.0,984.0,2246.0,12.0,18.0,5.0,75.0,69.0,24.0,11.0,10.0,125.0,71.0,13.0,145.0,38.0,74.0,25.0,34.0,157.0,80.0,17.0,3.0,1006.0,5584.0
