0,0,0,0,1,0,0,1,0,0,2,2,4,0,0,0,43,0,0,6,11,5,0,0,58,2,1,51,0,0,0,12,0,41,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,6,50,0,2,0,1,0,0,0,0,0,0,0,10,0,1,0,63,2,1,0,1,0,2,0,1,1,0,0,0,0,30,0,0,0,16,0,2,6,0,1,0,0,0,0,1,2,0,0,0,3,0,3,0,0,2,3,0,1,0,1,0,0,1,3,1
8,15,1,5,174,51,7,243,55,0,0,63,0,4,10,4,1,0,19,0,0,17,0,32,1,4,3,0,23,53,11,1,0,0,1,2,1,3,0,0,15,10,53,0,0,0,1,2,0,1,0,2,14,4,136,14,39,368,34,9,0,0,0,0,143,16,0,1,0,0,1,0,2,0,3,0,26,0,0,0,6,3,2,0,0,10,0,30,13,52,101,0,38,0,8,0,1,13,0,7,0,0,5,44,0,8,0,6,1,36,0,18,10,81,17,0,8,1,1,187,69,0,0,17,3,27,24,1
0,2,0,0,0,0,1,0,0,4,9,4,0,0,0,1,2,0,0,0,1,3,0,1,5,0,4,3,0,0,1,16,0,3,0,0,0,0,0,2,1,2,0,0,6,0,4,9,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,2,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,2,0,0
0,0,0,0,3,0,6,69,3,2,9,4,0,2,0,0,178,0,0,9,1,108,0,6,16,0,46,9,12,1,0,34,0,7,5,2,0,0,0,0,0,0,4,0,0,43,3,1,0,1,1,0,0,1,2,29,2,4,2,33,0,1,2,0,0,23,0,19,0,25,1,0,0,0,3,2,0,129,1,61,10,0,1,0,0,26,5,2,168,6,3,0,18,5,276,0,0,0,0,0,0,0,1,0,4,0,0,46,0,1,10,0,2,1,104,1,0,0,5,6,0,0,2,4,0,77,0,0
0,14,6,15,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,18,1,0,14,0,6,0,14,3,0,1,0,0,0,0,5,1,0,0,0,0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,4,104,1,22,3,5,18,0,2,4,1,0,1,0,0,1,2,1,20,0,0,0,171,1,0,5
0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,2,1,0,0,16,1,1,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0
10,0,0,1,0,13,12,13,1,1,0,1,1,0,22,0,12,1,12,0,0,0,18,2,0,8,2,0,18,4,1,2,2,0,6,12,4,10,9,0,1,0,0,5,0,3,2,0,1,0,1,0,0,5,0,5,0,0,2,2,0,0,0,0,0,7,3,0,4,0,0,1,11,1,7,0,1,17,16,3,0,11,0,4,7,0,0,3,16,14,0,0,13,0,6,0,22,4,3,0,0,0,13,0,0,0,0,3,6,5,1,25,1,0,4,22,11,0,0,2,0,0,2,0,0,1,5,5
0,91,4,10,5,7,3,7,1,0,0,31,0,1,0,37,0,1,1,0,0,3,0,47,4,0,6,0,0,3,9,0,0,0,0,0,0,0,0,0,7,241,1,0,1,0,1,1,1,50,0,39,1,0,89,0,18,124,0,17,0,0,0,0,74,0,0,0,1,0,1,1,0,2,0,0,20,0,0,0,0,3,3,0,0,2,0,2,0,20,12,0,0,0,0,0,0,1,0,1,0,1,9,51,0,223,0,14,0,0,0,9,0,8,0,0,0,0,0,3,59,0,0,1,13,14,0,1
0,33,10,15,50,19,8,10,8,0,5,119,0,2,0,0,0,1,2,1,0,49,0,48,0,0,16,1,22,11,7,0,0,0,3,0,0,0,0,0,15,66,3,0,4,0,1,1,2,15,0,8,13,0,92,12,33,1528,9,14,0,0,0,0,231,29,0,2,0,5,2,1,0,0,2,0,73,0,0,0,14,5,2,0,0,87,0,1,1,213,178,0,41,0,0,0,0,0,0,0,0,0,13,173,0,545,1,28,2,7,11,85,2,27,60,0,0,1,0,43,363,0,3,0,28,54,1,4
2,2,2,4,1,5,3,2,1,0,0,1,0,3,5,0,0,2,3,0,0,0,2,0,0,1,0,0,20,9,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,3,0,0,2,10,0,9,0,0,0,2,2,0,11,2,1,15,0,0,10,0,10,0,0,1,0,0,0,9,3,0,0,3,2,0,4,0,0,0,0,2,6,0,0,2,1,1,1,0,0,1,2,1,0,0,0,1,2,4,2
