0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,2,0,0,6,7,2,0,0,7,1,1,5,0,0,0,3,0,16,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,15,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,15,1,0,4,0,0,5,0,0,0,0,0,0,0,12,1,0,0,3,0,1,6,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3,10,1,1,100,24,3,15,19,0,0,19,0,8,1,21,9,0,4,0,0,10,0,46,0,0,6,1,7,46,14,1,0,1,1,0,0,0,0,0,13,7,11,0,0,0,0,0,0,2,0,3,10,0,9,9,42,23,10,4,0,0,0,0,41,3,0,0,2,0,0,0,1,0,0,0,5,3,0,6,8,3,2,0,2,8,0,1,7,8,31,0,5,0,10,0,1,6,0,10,0,1,0,8,0,4,1,0,0,11,1,10,5,65,27,0,0,2,8,84,34,0,0,0,10,20,5,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,11,10,7,3,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,0,0,0,0,0,1,2,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,2,2,0,0,0,0,7,13,0,0,5,1,0,1,0
0,1,0,0,0,0,1,0,0,6,21,0,2,0,0,0,0,0,0,2,0,12,1,0,3,0,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,30,0,24,3,0,1,4,0,0,0,4,0,0,0,0,0,2,1,0,0,0,1,2,9,1,2,0,0,0,0,0,1,0,0,0,1,28,0,12,0,0,9,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1,0,0,0,14,1,0,4,0,1,0,0,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,4,6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,9,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,1,5,3,0,4,1,0,0,0,1,8,0,0,4,6,5,0,8,2,0,20,1,3,2,1,7,1,0,2,0,0,0,0,2,1,0,1,0,3,6,2,0,0,0,4,0,0,0,0,6,3,1,0,7,0,0,0,0,0,4,0,4,0,6,0,0,1,0,6,1,0,11,0,10,3,0,0,0,0,0,0,0,13,0,3,0,0,4,24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13,1,2,2,14,0,0,0,1,0,0,0,2,0,0,21,0,0,0,0,0,1,1,0,2,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,1,0,1,5,0,4,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,1,5,0,7,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,2,0,4,0,0
0,14,3,9,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,0,0,0,3,0,1,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,1,1,12,1,5,9,0,5,1,16,0,0,2,1,0,0,0,14,0,0,0,0,0,9,4,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,1,27,3,26,4,3,3,0,0,3,0,0,0,0,0,8,12,0,20,0,0,0,176,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,17,0,2,1,0,4,0,27,2,0,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,0,0,1,0,0,0,0,0,1,4,0,15,0,0,0,86,1,0,1
0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,22,0,1,11,0,0,0,1,0,1,0,0,0,87,11,2,1,0,0,0,13,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,444,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,119,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,37,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
26,0,2,1,2,23,9,0,2,7,2,1,0,0,44,1,0,0,5,0,1,0,14,0,0,3,2,0,9,1,5,0,4,0,38,6,16,16,19,0,0,0,0,42,7,1,18,0,2,0,18,2,2,17,0,4,0,0,0,0,1,0,0,0,2,8,2,0,21,0,1,0,40,14,6,0,2,5,10,1,1,25,1,55,9,0,4,1,12,3,0,1,23,0,0,0,13,0,2,0,0,0,6,1,0,0,0,0,0,21,8,7,2,0,3,99,19,0,0,0,1,0,38,0,0,1,1,0,0,0,12,0,0,0,1,0,5,0,0,0,1,0,8,3,9,2,4,0,0,0,0,2,0,0,1,0,0,0,9,0,0,1,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,1,0,1,6,0,1,0,2,0,0,1,4,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,17,3,0,0,0,0,0,5,1,0,1,0,0
0,77,2,3,0,0,30,1,0,0,1,5,0,1,0,4,3,1,0,0,0,0,0,21,0,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,1,63,4,0,1,0,7,1,1,33,0,52,1,0,75,4,14,109,0,4,0,0,0,0,34,1,0,1,1,0,1,0,0,2,0,0,61,0,0,0,0,1,11,0,1,2,0,2,0,0,24,0,0,0,0,0,0,1,0,0,1,0,1,10,0,30,3,15,0,1,0,3,1,19,0,0,0,6,0,2,39,0,1,1,18,21,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,0,1,9,0,17,1,0,37,0,4,18,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,1,0,5,1,0,0
0,33,8,8,15,0,6,6,1,0,1,13,1,7,0,2,0,0,0,0,0,2,0,44,0,0,10,0,2,1,2,4,0,0,4,0,0,0,0,1,8,19,1,0,1,0,3,1,4,14,0,7,21,1,31,1,25,46,0,26,0,0,0,0,83,5,0,0,0,0,5,0,0,0,0,0,25,0,0,0,16,2,8,0,0,6,0,4,1,7,44,0,2,0,1,0,0,2,0,0,0,0,1,26,0,80,1,10,0,1,3,14,2,15,3,0,0,1,15,9,71,0,2,0,44,13,1,0,0,3,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,2,0,0,0,0,7,0,4,2,0,13,0,16,28,1,6,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,2,1,0,0,1,9,3,12,0,0,0,1,2,1,67,0,0,0,12,3,0,0
70,5,10,16,0,27,222,1,2,1,0,5,2,6,7,2,0,0,87,0,0,8,3,0,0,1,2,3,4,12,1990,0,1,0,12,0,1,0,0,1,8,8,5,3,0,0,3,0,2,0,0,13,14,0,0,8,0,5,5,1,0,0,0,0,0,5,0,0,360,0,2,0,4,5,2,0,5,1,0,3,12,100,30,5,87,15,0,11,1,2,1,0,6,1,0,0,20,127,1,0,5,73,0,51,0,0,20,1,2,617,0,0,3,29,0,2,21,2,9,0,0,0,17,0,1,0,60,1,0,0,0,0,1,0,0,0,0,0,18,0,0,0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,2,1,0,1,0,2,0,0,0,1,4,0,1,7,0,0,4,0,0,0,0,2,1,0,0,3,3,0,0,0,6,0,2,0,0,0,0,2,6,0,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0
