0,2,0,0,0,0,2,0,0,1,9,0,2,0,0,2,5,0,0,11,4,1,0,0,13,2,4,8,0,2,0,12,0,17,1,0,0,0,0,2,0,0,3,0,1,1,0,4,0,0,1,1,0,0,0,2,1,0,1,0,0,0,7,11,0,0,0,1,0,0,0,0,0,0,0,3,2,6,0,7,2,0,0,0,0,1,1,1,0,0,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,8,0,1,7,0,0,0,2,0,1,0,0,7,0,0,3,1,0
1,14,9,1,285,17,29,92,45,0,2,152,0,25,9,9,0,0,2,0,0,7,1,87,0,0,6,0,18,36,6,1,0,0,24,1,2,1,0,0,19,4,102,0,0,0,0,0,0,9,1,4,5,5,32,11,181,56,24,9,0,0,0,0,191,6,0,1,0,0,0,0,2,0,2,2,6,1,0,6,1,21,1,0,0,0,0,8,2,31,83,0,3,0,14,0,6,5,0,21,0,0,0,6,0,6,5,2,0,17,25,66,22,722,51,5,1,1,0,208,83,0,4,30,20,7,92,0
0,0,1,0,0,0,2,0,0,2,9,1,1,0,0,1,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,3,20,9,8,3,0,1,3,2,0,3,0,0,1,0,0,0,1,3,1,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,23,0,6,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,1,0,0,0,0,4,0,0,1,1,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0
1,0,0,0,2,0,30,21,3,4,28,1,0,5,2,1,136,0,0,0,2,27,0,8,3,0,20,3,29,1,0,22,0,0,12,2,0,0,2,0,6,0,4,0,2,8,2,0,0,1,4,0,0,3,0,52,0,0,1,44,2,0,0,0,0,3,2,4,0,4,0,0,0,0,0,0,0,36,4,37,5,2,1,0,0,7,7,0,62,1,2,0,8,4,60,0,0,0,0,3,0,0,1,1,0,0,0,4,0,1,79,0,8,18,48,4,0,2,0,4,0,1,4,2,0,50,10,0
0,11,12,33,0,0,0,0,0,15,5,0,1,0,0,0,0,4,0,1,1,1,0,6,0,0,73,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,8,11,23,4,2,5,0,5,1,11,1,0,2,4,0,0,0,8,0,0,4,0,0,4,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,6,10,3,18,14,13,2,0,13,2,0,0,2,0,0,11,1,0,15,0,1,0,141,3,0,3
0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,77,10,3,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,3,0,0,0
146,1,0,3,3,77,582,14,1,6,11,0,0,1,478,0,14,1,125,1,0,3,155,5,0,44,16,0,137,3,6,1,24,0,396,64,27,544,670,1,3,2,5,82,1,25,19,1,10,0,17,0,3,363,0,184,7,1,4,6,2,0,0,0,0,16,27,1,103,1,2,3,180,7,41,0,19,82,120,44,6,1344,0,43,37,1,23,1,48,51,0,30,53,0,26,0,384,0,21,0,1,0,20,2,0,0,3,3,9,60,108,62,4,5,17,724,181,1,0,10,1,0,425,2,0,7,6,6
0,27,4,0,2,0,3,4,2,1,1,9,1,2,0,7,0,0,0,0,0,0,0,49,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,1,89,10,0,2,0,2,0,2,33,0,25,1,0,49,0,23,86,0,5,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,1,0,0,31,0,0,0,0,0,0,1,0,1,1,0,1,1,0,19,1,9,1,0,1,3,0,13,0,0,0,2,0,3,17,0,0,1,16,5,1,0
0,24,26,30,21,4,16,0,1,5,24,37,1,3,0,1,0,1,0,1,1,6,0,83,0,7,16,7,7,1,4,10,0,0,6,0,0,0,0,0,1,16,3,0,1,1,6,2,5,9,1,5,7,0,53,27,25,80,1,9,2,0,0,0,124,4,0,0,0,1,3,0,0,0,0,0,35,0,0,0,3,2,1,0,0,10,0,1,0,49,33,0,3,0,2,0,0,1,0,0,0,0,2,12,1,69,10,52,1,3,100,69,2,19,26,3,0,0,5,14,113,0,12,0,26,10,0,0
38,13,4,72,2,18,132,13,6,1,0,5,16,7,15,8,0,6,12,0,1,4,28,2,1,0,1,6,1,30,659,0,0,0,11,0,0,4,0,0,31,5,11,28,1,7,1,3,6,0,1,7,22,3,1,4,8,0,7,4,0,0,0,1,0,0,0,2,274,3,12,18,23,2,0,3,4,8,2,4,8,172,8,23,71,1,0,19,1,1,0,1,0,5,0,1,47,27,8,1,7,54,1,26,10,0,30,0,12,158,2,1,1,25,0,10,16,6,7,1,1,11,67,3,1,0,56,3
