0,2,0,2,2,1,5,1,8,3,13,8,105,2,0,1,119,0,0,85,75,3,0,1,225,15,20,185,3,2,0,28,0,445,26,0,0,0,0,47,3,0,9,0,4,2,7,20,0,0,7,2,2,0,2,6,2,0,16,1,0,0,96,383,1,5,0,1,0,2,2,10,0,2,4,104,7,71,1,89,14,6,18,0,0,12,1,9,5,0,0,0,0,369,17,11,1,23,0,14,85,0,0,2,0,0,2,15,12,0,24,0,1,8,2,0,0,39,25,1,0,0,9,1,0,8,9,32
4,104,4,12,980,43,11,257,527,1,1,232,0,22,7,65,4,0,13,0,0,4,1,196,0,0,24,0,24,470,11,1,0,1,12,6,1,2,0,0,280,76,121,1,7,3,4,0,1,26,0,11,6,10,492,6,678,354,330,45,0,0,0,0,1636,8,0,0,1,2,5,0,1,4,6,0,16,5,1,8,12,22,4,0,1,6,3,177,17,76,395,0,35,0,6,0,4,89,0,279,0,4,0,34,0,65,2,7,0,24,12,21,37,388,29,0,7,2,9,450,540,0,7,148,69,24,172,0
0,11,2,2,0,1,19,0,1,82,257,1,13,0,0,11,20,0,0,41,10,272,2,10,34,2,41,40,2,2,33,34,0,14,0,1,0,0,1,16,0,69,0,5,435,15,281,145,1,21,29,25,1,12,20,2,6,79,0,1,28,2,0,11,6,5,7,101,0,5,8,0,0,3,0,11,0,5,0,24,1347,5,188,2,4,97,9,0,2,22,7,0,4,23,5,42,0,0,0,0,25,1,4,0,0,12,1,377,0,10,39,3,0,1,290,0,0,0,17,2,15,4,25,0,2,56,1,0
0,7,0,3,34,4,21,65,38,56,91,12,8,1,1,5,371,0,1,19,14,93,8,47,12,1,204,16,106,68,1,158,1,23,93,8,0,0,0,1,14,3,6,2,17,103,28,104,0,6,33,0,4,2,5,23,13,6,21,208,12,4,11,5,16,25,3,74,0,48,3,0,0,5,9,19,0,481,11,201,78,10,16,0,0,22,68,12,192,8,18,0,24,62,741,1,13,11,0,17,0,0,2,0,2,1,3,63,1,1,158,0,20,16,331,5,2,3,86,45,6,1,13,29,1,118,8,2
0,194,27,88,7,0,3,2,0,14,14,5,8,0,0,3,0,31,0,16,9,4,2,75,4,3,215,8,1,0,0,2,0,18,9,0,0,0,0,1,2,222,1,0,2,15,11,21,102,373,20,55,101,0,153,0,261,5,0,41,10,0,0,2,263,0,0,5,0,0,23,70,0,2,0,9,16,0,0,0,4,1,3,0,0,0,5,1,0,26,132,0,0,2,0,2,1,0,0,0,5,0,25,120,24,467,45,14,24,0,9,31,0,1,1,0,0,22,20,4,411,5,3,0,2629,7,0,20
0,5,0,0,0,0,0,0,0,662,2,0,17,0,0,0,0,0,0,12,5,0,0,4,0,0,127,5,0,0,0,205,0,12,1,0,0,0,0,18,0,11,0,0,0,10,2,419,0,32,68,11,0,0,8,0,15,1,0,2,975,47,105,6,4,0,0,76,0,7,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,20,0,213,0,0,0,0,3,0,3,0,3824,3,0,0,0,0,1,0,0,0,1,0,0,0,3,0,10,1232,0,0,64,1,0,3
105,0,4,5,3,94,252,6,3,38,31,1,4,2,201,2,14,4,48,3,0,5,315,4,0,14,10,4,121,5,5,4,18,2,264,74,47,188,142,0,4,3,0,145,5,22,37,5,9,0,102,1,9,133,1,63,5,0,13,4,3,2,0,3,0,50,30,1,51,9,3,5,245,55,152,4,8,43,111,7,4,664,1,54,65,3,83,4,38,30,3,20,52,0,21,2,296,7,64,0,4,4,15,5,1,1,1,12,5,72,53,36,7,6,16,574,89,2,0,2,3,0,506,1,0,12,5,2
0,1005,4,89,21,11,52,35,3,0,27,137,4,51,1,122,0,1,2,0,0,1,0,321,0,0,24,2,5,5,10,4,0,1,3,0,0,0,0,0,70,1190,76,0,72,0,87,4,7,370,1,1669,25,1,1656,1,252,2794,1,88,0,0,0,0,625,1,0,0,1,0,4,8,0,18,0,1,55,0,0,3,7,76,71,0,5,5,0,39,0,67,300,0,0,2,0,0,14,37,0,10,3,3,39,67,0,744,19,126,0,1,9,23,2,417,7,0,0,3,4,116,938,0,25,0,144,17,45,3
0,419,8,90,277,19,25,94,14,5,47,262,1,90,0,22,1,4,0,6,2,36,0,500,3,1,112,2,53,35,1,7,0,1,48,4,0,0,0,2,167,589,16,0,15,0,34,14,11,293,5,319,72,0,726,10,550,1202,17,233,0,0,0,0,2060,1,0,8,0,0,9,7,0,8,2,1,68,1,0,0,45,25,43,1,0,33,5,30,1,343,1235,0,26,0,4,0,15,8,0,10,1,1,41,202,0,1341,20,74,4,3,94,119,24,111,39,1,0,2,14,109,3056,0,28,1,381,73,19,5
65,20,46,37,15,102,109,22,32,1,27,14,37,49,20,29,2,19,31,0,11,7,43,1,12,13,1,15,55,57,694,0,0,0,48,0,3,2,0,1,54,12,5,17,0,2,4,0,23,1,0,26,41,6,1,7,22,5,26,16,0,1,1,1,6,1,1,0,311,0,11,26,32,10,97,19,24,7,3,9,5,156,33,24,163,3,0,49,4,5,3,1,12,5,0,4,84,56,4,7,25,107,0,35,1,3,22,1,21,200,6,6,19,29,0,19,20,16,26,4,4,4,38,7,1,1,61,9
0,6,0,0,14,0,3,21,116,43,10,24,108,19,0,16,25,0,0,70,18,1,0,5,13,14,3,1,0,89,0,608,0,315,10,0,0,0,0,148,32,1,39,0,0,2,12,22,0,0,16,38,0,0,22,0,17,6,79,9,18,0,2119,186,8,1,0,8,0,0,0,0,0,3,0,349,0,89,0,30,3,0,7,0,0,3,2,112,1,2,8,0,0,193,44,142,0,92,0,111,45,0,0,0,12,0,1,0,2,0,2,0,20,12,3,0,0,0,12,2,3,23,7,36,1,0,51,1
