ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,6.0,0.0,0.0,13.0,0.0,0.0,37.0,69.0,25.0,2.0,48.0,126.0,17.0,0.0,36.0,20.0,0.0,0.0,28.0,7.0,0.0,0.0,8.0,8.0,9.0,0.0,1.0,0.0,35.0,0.0,382.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,229.0,49.0,2.0,35.0,0.0,0.0,2.0,3.0,6.0,0.0,1.0,11.0,56.0,0.0,0.0,8.0,2.0,2.0,5.0,119.0,7.0,2.0,0.0,2405.0,84.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1037.0,0.0,24.0,0.0,40.0,7.0,0.0,8.0,0.0,0.0,1.0,0.0,171.0,0.0,0.0,4.0,0.0,0.0,172.0,15.0,139.0,0.0,102.0,0.0,62.0,59.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,22.0,2.0,0.0,0.0,0.0,36.0,17.0,3.0,14.0,8.0,15.0,0.0,0.0,77.0,0.0
11,19.0,1.0,23.0,164.0,1.0,26.0,4.0,0.0,0.0,0.0,0.0,2.0,85.0,2.0,13.0,2.0,3.0,175.0,12.0,26.0,29.0,5.0,0.0,0.0,18.0,168.0,4.0,96.0,14.0,0.0,14.0,2.0,0.0,65.0,2.0,5.0,4.0,10.0,4.0,9.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,252.0,0.0,0.0,3.0,194.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,27.0,0.0,9.0,0.0,0.0,1.0,0.0,37.0,205.0,4.0,0.0,6.0,40.0,137.0,4.0,2.0,9.0,0.0,8.0,6.0,11.0,4.0,4.0,0.0,6.0,2.0,15.0,0.0,0.0,14.0,30.0,0.0,3.0,9.0,5.0,0.0,2.0,54.0,2.0,30.0,182.0,0.0,0.0,93.0,5.0,301.0,5.0,2.0,10.0,9.0,1.0,0.0,3.0,11.0,116.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,228.0
12,1.0,2.0,35.0,31.0,2.0,8.0,99.0,1.0,3.0,1.0,20.0,10.0,81.0,4.0,0.0,5.0,101.0,1.0,0.0,589.0,44.0,2.0,0.0,1.0,270.0,6.0,5.0,402.0,1.0,3.0,13.0,29.0,0.0,351.0,1.0,0.0,0.0,0.0,0.0,147.0,3.0,2.0,25.0,2.0,41.0,0.0,58.0,3.0,1.0,0.0,0.0,12.0,13.0,0.0,0.0,9.0,0.0,1.0,22.0,2.0,0.0,0.0,58.0,102.0,1.0,3.0,0.0,2.0,1.0,0.0,46.0,6.0,0.0,11.0,2.0,548.0,3.0,24.0,0.0,238.0,16.0,62.0,82.0,4.0,2.0,32.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,493.0,16.0,32.0,1.0,37.0,0.0,33.0,363.0,4.0,0.0,21.0,0.0,1.0,44.0,0.0,10.0,2.0,10.0,2.0,39.0,19.0,58.0,0.0,0.0,28.0,500.0,3.0,0.0,0.0,10.0,0.0,0.0,2.0,69.0,25.0
13,243.0,47.0,586.0,1191.0,1.0,76.0,199.0,14.0,3.0,1.0,6.0,78.0,64.0,51.0,17.0,79.0,11.0,17.0,227.0,57.0,80.0,7.0,2.0,7.0,179.0,104.0,5.0,429.0,21.0,3.0,41.0,0.0,3.0,61.0,11.0,1.0,5.0,23.0,2.0,30.0,5.0,51.0,43.0,9.0,44.0,2.0,9.0,1.0,91.0,10.0,6.0,41.0,279.0,11.0,0.0,182.0,4.0,3.0,2.0,27.0,0.0,0.0,5.0,22.0,0.0,112.0,1.0,1.0,42.0,27.0,56.0,269.0,5.0,18.0,31.0,56.0,1163.0,10.0,0.0,65.0,9.0,133.0,214.0,21.0,20.0,88.0,0.0,29.0,20.0,7.0,0.0,2.0,40.0,93.0,1.0,6.0,4.0,11.0,0.0,2.0,134.0,52.0,2.0,784.0,0.0,9.0,689.0,1.0,64.0,269.0,6.0,6.0,46.0,6.0,2.0,0.0,352.0,715.0,390.0,2.0,1.0,2.0,23.0,6.0,2.0,20.0,8.0,304.0
14,2.0,0.0,0.0,1.0,3.0,1.0,3.0,6.0,2.0,116.0,46.0,0.0,8.0,0.0,1.0,2.0,2.0,7.0,1.0,5.0,8.0,43.0,10.0,15.0,0.0,12.0,13.0,8.0,100.0,1.0,1.0,29.0,35.0,3.0,97.0,64.0,0.0,1.0,23.0,8.0,2.0,4.0,2.0,9.0,8.0,116.0,6.0,20.0,3.0,5.0,40.0,0.0,2.0,29.0,2.0,28.0,5.0,2.0,0.0,4.0,24.0,61.0,6.0,0.0,0.0,52.0,40.0,20.0,0.0,37.0,1.0,7.0,2.0,0.0,8.0,4.0,1.0,5.0,1.0,4.0,6.0,2.0,3.0,0.0,0.0,6.0,126.0,0.0,13.0,16.0,6.0,0.0,62.0,2.0,10.0,18.0,3.0,0.0,3.0,0.0,5.0,0.0,44.0,0.0,16.0,0.0,3.0,16.0,9.0,2.0,78.0,7.0,0.0,2.0,21.0,18.0,0.0,3.0,1.0,2.0,4.0,7.0,4.0,0.0,5.0,24.0,0.0,3.0
15,8.0,1.0,0.0,0.0,4.0,23.0,31.0,6.0,3.0,25.0,13.0,1.0,0.0,0.0,74.0,1.0,2.0,17.0,45.0,0.0,4.0,6.0,182.0,6.0,0.0,57.0,6.0,0.0,52.0,4.0,7.0,5.0,85.0,0.0,26.0,190.0,23.0,243.0,316.0,2.0,1.0,2.0,0.0,11.0,2.0,29.0,8.0,1.0,10.0,0.0,27.0,1.0,0.0,74.0,0.0,66.0,1.0,0.0,2.0,19.0,14.0,14.0,0.0,0.0,0.0,69.0,139.0,1.0,2.0,18.0,1.0,3.0,9.0,0.0,43.0,0.0,6.0,9.0,24.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,75.0,0.0,31.0,13.0,2.0,221.0,114.0,0.0,11.0,12.0,15.0,1.0,149.0,0.0,2.0,0.0,15.0,0.0,1.0,0.0,3.0,7.0,7.0,8.0,25.0,40.0,3.0,0.0,15.0,161.0,34.0,1.0,0.0,4.0,0.0,2.0,1.0,4.0,2.0,8.0,2.0,2.0
16,26.0,2.0,3.0,8.0,9.0,120.0,342.0,4.0,1.0,31.0,155.0,7.0,8.0,2.0,19.0,3.0,89.0,0.0,58.0,4.0,5.0,551.0,2.0,11.0,6.0,2.0,45.0,9.0,374.0,1.0,34.0,19.0,3.0,8.0,136.0,15.0,5.0,6.0,6.0,5.0,1.0,0.0,12.0,28.0,177.0,74.0,54.0,55.0,1.0,5.0,43.0,9.0,5.0,35.0,5.0,177.0,3.0,9.0,2.0,2.0,5.0,4.0,1.0,2.0,4.0,144.0,0.0,87.0,32.0,143.0,12.0,6.0,27.0,38.0,75.0,2.0,9.0,12.0,7.0,42.0,157.0,164.0,84.0,6.0,62.0,299.0,50.0,0.0,48.0,123.0,4.0,1.0,210.0,2.0,18.0,2.0,29.0,9.0,0.0,1.0,5.0,121.0,36.0,6.0,1.0,8.0,14.0,103.0,0.0,62.0,252.0,35.0,1.0,3.0,77.0,16.0,21.0,10.0,10.0,1.0,8.0,2.0,38.0,0.0,1.0,100.0,7.0,3.0
17,14.0,0.0,2.0,0.0,0.0,11.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,0.0,1.0,8.0,0.0,1.0,3.0,100.0,1.0,0.0,5.0,0.0,0.0,8.0,3.0,4.0,0.0,14.0,0.0,11.0,46.0,1.0,28.0,42.0,1.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,4.0,1.0,1.0,1.0,0.0,26.0,1.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,5.0,33.0,1.0,18.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
18,16.0,34.0,5.0,2.0,148.0,21.0,4.0,234.0,352.0,0.0,0.0,32.0,0.0,28.0,17.0,31.0,6.0,0.0,6.0,0.0,0.0,2.0,6.0,13.0,2.0,0.0,7.0,0.0,12.0,209.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,90.0,47.0,30.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,10.0,13.0,1.0,14.0,3.0,82.0,24.0,191.0,114.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,13.0,10.0,1.0,16.0,1.0,7.0,2.0,5.0,5.0,2.0,0.0,105.0,20.0,11.0,37.0,1.0,6.0,0.0,9.0,0.0,8.0,116.0,0.0,48.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,13.0,0.0,7.0,113.0,91.0,7.0,1.0,6.0,6.0,0.0,94.0,22.0,0.0,1.0,136.0,9.0,9.0,67.0,0.0
19,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,152.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,6.0,5.0,1.0,0.0,2.0,0.0,11.0,48.0,1.0,0.0,12.0,0.0,0.0,2.0,37.0,0.0,6.0,0.0,0.0,0.0,29.0,1.0,8.0,0.0,23.0,29.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,15.0,22.0,236.0,35.0,3.0,0.0,5.0,67.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,24.0,1.0,25.0,2.0,374.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,91.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,9.0,109.0,0.0,0.0,35.0,1.0,0.0,2.0
20,0.0,29.0,1.0,8.0,1.0,2.0,8.0,0.0,1.0,32.0,11.0,1.0,0.0,1.0,1.0,1.0,3.0,23.0,2.0,0.0,14.0,15.0,0.0,0.0,1.0,80.0,19.0,1.0,15.0,0.0,7.0,29.0,0.0,6.0,20.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,2.0,8.0,6.0,10.0,4.0,2.0,9.0,20.0,6.0,1.0,5.0,6.0,3.0,9.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,10.0,1.0,13.0,0.0,3.0,3.0,11.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,14.0,4.0,9.0,0.0,0.0,18.0,5.0,0.0,1.0,43.0,2.0,0.0,14.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,6.0,0.0,235.0,18.0,3.0,9.0,6.0,79.0,22.0,1.0,11.0,60.0,0.0,3.0,7.0,1.0,1.0,8.0,0.0,0.0,22.0,2.0,2.0,0.0,6.0,63.0,1.0,10.0
21,1323.0,78.0,150.0,145.0,119.0,369.0,91.0,41.0,206.0,5.0,7.0,75.0,14.0,272.0,388.0,145.0,10.0,8.0,364.0,8.0,2.0,9.0,13.0,4.0,13.0,11.0,1.0,36.0,42.0,37.0,183.0,1.0,4.0,3.0,16.0,3.0,19.0,203.0,25.0,1.0,164.0,24.0,73.0,91.0,38.0,1.0,61.0,11.0,91.0,7.0,6.0,118.0,623.0,16.0,45.0,84.0,18.0,63.0,527.0,28.0,0.0,0.0,5.0,5.0,12.0,49.0,4.0,4.0,813.0,0.0,78.0,60.0,292.0,150.0,57.0,22.0,197.0,9.0,3.0,36.0,95.0,131.0,51.0,354.0,595.0,79.0,0.0,802.0,11.0,1.0,7.0,13.0,36.0,17.0,3.0,1.0,242.0,916.0,10.0,79.0,16.0,134.0,0.0,466.0,0.0,22.0,36.0,0.0,12.0,360.0,15.0,14.0,1344.0,166.0,2.0,108.0,1539.0,50.0,106.0,118.0,22.0,25.0,68.0,17.0,10.0,5.0,216.0,7.0
22,3.0,1.0,398.0,89.0,2.0,13.0,15.0,0.0,0.0,3.0,3.0,2.0,73.0,6.0,0.0,16.0,51.0,2.0,2.0,152.0,101.0,12.0,0.0,0.0,266.0,13.0,6.0,514.0,14.0,0.0,15.0,8.0,0.0,283.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,2.0,17.0,0.0,2.0,3.0,35.0,1.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,15.0,168.0,0.0,10.0,0.0,5.0,1.0,2.0,21.0,82.0,0.0,0.0,1.0,72.0,31.0,22.0,1.0,89.0,7.0,6.0,24.0,3.0,3.0,27.0,0.0,9.0,5.0,2.0,0.0,0.0,11.0,190.0,2.0,4.0,6.0,5.0,0.0,0.0,110.0,1.0,1.0,30.0,1.0,1.0,172.0,14.0,37.0,14.0,1.0,0.0,6.0,1.0,10.0,0.0,0.0,160.0,80.0,2.0,0.0,0.0,5.0,0.0,0.0,12.0,2.0,190.0
23,1.0,8.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,66.0,337.0,5.0,3.0,1.0,0.0,2.0,50.0,1.0,0.0,5.0,3.0,405.0,0.0,5.0,10.0,0.0,83.0,4.0,97.0,2.0,1.0,86.0,1.0,7.0,79.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0,42.0,136.0,22.0,200.0,0.0,5.0,26.0,5.0,3.0,5.0,2.0,7.0,4.0,9.0,2.0,1.0,15.0,8.0,4.0,15.0,8.0,29.0,1.0,343.0,2.0,66.0,4.0,2.0,1.0,6.0,18.0,4.0,0.0,6.0,3.0,12.0,329.0,4.0,43.0,1.0,3.0,90.0,44.0,0.0,8.0,51.0,6.0,0.0,21.0,28.0,13.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0,18.0,0.0,8.0,14.0,1.0,78.0,1.0,3.0,393.0,5.0,0.0,3.0,75.0,1.0,0.0,6.0,21.0,1.0,10.0,14.0,10.0,0.0,1.0,66.0,1.0,1.0
