ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,2.0,4.0,3.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,9.0,0.0,93.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,10.0,0.0,238.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,6.0,0.0,7.0,0.0,10.0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0
11,1.0,1.0,12.0,61.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,94.0,0.0,0.0,0.0,13.0,82.0,5.0,8.0,16.0,4.0,1.0,0.0,8.0,46.0,1.0,56.0,7.0,1.0,1.0,7.0,0.0,64.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,94.0,0.0,5.0,0.0,33.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,172.0,0.0,1.0,1.0,24.0,26.0,2.0,0.0,8.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,5.0,26.0,0.0,2.0,2.0,1.0,0.0,0.0,14.0,0.0,20.0,19.0,0.0,0.0,19.0,3.0,101.0,3.0,4.0,6.0,4.0,0.0,1.0,0.0,1.0,55.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,84.0
12,0.0,0.0,4.0,4.0,1.0,1.0,15.0,0.0,6.0,1.0,9.0,6.0,48.0,1.0,0.0,1.0,45.0,0.0,0.0,609.0,86.0,1.0,0.0,0.0,221.0,13.0,4.0,60.0,0.0,1.0,2.0,1.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,4.0,0.0,13.0,0.0,9.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,15.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1.0,0.0,8.0,0.0,136.0,4.0,22.0,0.0,100.0,2.0,12.0,16.0,1.0,0.0,8.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,196.0,8.0,4.0,2.0,18.0,0.0,7.0,255.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,7.0,0.0,2.0,0.0,6.0,6.0,20.0,0.0,0.0,23.0,153.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,12.0,8.0
13,4.0,3.0,64.0,208.0,1.0,8.0,40.0,2.0,1.0,1.0,8.0,9.0,44.0,16.0,1.0,3.0,3.0,1.0,20.0,27.0,16.0,10.0,0.0,1.0,27.0,63.0,2.0,86.0,14.0,0.0,7.0,1.0,0.0,29.0,13.0,0.0,0.0,1.0,1.0,11.0,1.0,16.0,10.0,4.0,10.0,1.0,7.0,6.0,16.0,0.0,4.0,4.0,37.0,2.0,0.0,25.0,1.0,0.0,1.0,6.0,0.0,0.0,4.0,11.0,1.0,24.0,0.0,2.0,1.0,0.0,11.0,62.0,2.0,4.0,0.0,47.0,149.0,0.0,0.0,6.0,8.0,20.0,134.0,0.0,0.0,7.0,1.0,4.0,4.0,5.0,0.0,7.0,7.0,74.0,2.0,4.0,1.0,4.0,0.0,0.0,25.0,11.0,0.0,80.0,0.0,0.0,120.0,4.0,16.0,23.0,14.0,2.0,14.0,3.0,1.0,1.0,20.0,91.0,242.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,43.0
14,1.0,2.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,58.0,40.0,0.0,7.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,8.0,405.0,10.0,7.0,0.0,6.0,62.0,5.0,238.0,0.0,0.0,72.0,11.0,3.0,99.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,342.0,1.0,109.0,4.0,6.0,139.0,0.0,1.0,9.0,3.0,8.0,10.0,3.0,0.0,1.0,26.0,5.0,2.0,4.0,7.0,47.0,12.0,197.0,0.0,29.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,0.0,51.0,0.0,1.0,0.0,0.0,11.0,89.0,1.0,16.0,33.0,7.0,0.0,65.0,8.0,23.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,0.0,7.0,0.0,0.0,63.0,6.0,0.0,164.0,9.0,0.0,3.0,67.0,1.0,3.0,2.0,0.0,5.0,8.0,9.0,0.0,1.0,0.0,53.0,0.0,4.0
15,8.0,0.0,2.0,0.0,3.0,4.0,7.0,3.0,2.0,26.0,13.0,0.0,5.0,0.0,6.0,0.0,2.0,8.0,2.0,0.0,1.0,7.0,35.0,2.0,0.0,30.0,3.0,0.0,101.0,4.0,0.0,2.0,12.0,0.0,22.0,92.0,2.0,73.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,3.0,5.0,8.0,0.0,30.0,0.0,1.0,27.0,0.0,35.0,2.0,0.0,0.0,9.0,5.0,2.0,0.0,1.0,0.0,32.0,56.0,9.0,0.0,4.0,1.0,16.0,0.0,0.0,11.0,0.0,4.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,53.0,0.0,25.0,16.0,2.0,38.0,82.0,0.0,12.0,7.0,2.0,1.0,26.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,2.0,7.0,3.0,1.0,17.0,34.0,4.0,0.0,9.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,3.0
16,4.0,6.0,0.0,0.0,2.0,15.0,47.0,0.0,1.0,67.0,133.0,1.0,5.0,0.0,2.0,3.0,66.0,1.0,3.0,7.0,3.0,447.0,1.0,12.0,4.0,0.0,96.0,2.0,202.0,4.0,5.0,92.0,0.0,3.0,111.0,7.0,0.0,0.0,3.0,1.0,5.0,0.0,4.0,6.0,96.0,104.0,63.0,327.0,1.0,0.0,99.0,1.0,5.0,18.0,3.0,73.0,2.0,5.0,0.0,0.0,4.0,1.0,1.0,3.0,12.0,90.0,1.0,171.0,4.0,68.0,4.0,1.0,3.0,10.0,12.0,0.0,0.0,12.0,3.0,7.0,149.0,18.0,63.0,0.0,8.0,80.0,39.0,2.0,16.0,57.0,4.0,1.0,43.0,1.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,18.0,25.0,1.0,4.0,5.0,3.0,72.0,1.0,25.0,263.0,12.0,0.0,3.0,80.0,0.0,0.0,0.0,19.0,3.0,14.0,3.0,74.0,1.0,1.0,87.0,0.0,0.0
17,8.0,0.0,1.0,0.0,1.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,15.0,0.0,65.0,81.0,1.0,13.0,47.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,20.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,10.0,0.0,1.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
18,5.0,14.0,5.0,0.0,105.0,9.0,1.0,50.0,83.0,0.0,0.0,9.0,0.0,6.0,1.0,16.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,5.0,235.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,66.0,14.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,5.0,2.0,1.0,6.0,2.0,47.0,8.0,70.0,42.0,0.0,0.0,0.0,0.0,93.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,16.0,6.0,2.0,33.0,0.0,5.0,0.0,11.0,0.0,4.0,20.0,0.0,55.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,55.0,45.0,9.0,1.0,2.0,1.0,2.0,36.0,21.0,0.0,2.0,54.0,4.0,8.0,25.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,11.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,18.0,8.0,3.0,0.0,0.0,30.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,4.0,0.0,0.0,2.0
20,0.0,4.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,14.0,48.0,6.0,3.0,3.0,0.0,0.0,4.0,32.0,0.0,3.0,8.0,15.0,0.0,0.0,0.0,54.0,25.0,3.0,29.0,0.0,0.0,41.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,21.0,26.0,4.0,23.0,38.0,1.0,23.0,19.0,4.0,2.0,20.0,2.0,5.0,1.0,0.0,0.0,7.0,1.0,0.0,6.0,8.0,13.0,0.0,18.0,0.0,6.0,6.0,21.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,16.0,13.0,0.0,0.0,71.0,1.0,0.0,8.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,217.0,7.0,2.0,6.0,3.0,210.0,15.0,0.0,33.0,48.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,10.0,1.0,1.0,0.0,2.0,41.0,1.0,8.0
21,236.0,49.0,24.0,42.0,47.0,176.0,45.0,11.0,52.0,5.0,11.0,2.0,9.0,59.0,54.0,18.0,2.0,8.0,204.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,5.0,14.0,35.0,54.0,0.0,0.0,2.0,22.0,3.0,7.0,16.0,2.0,0.0,65.0,9.0,27.0,19.0,8.0,1.0,28.0,5.0,25.0,8.0,5.0,21.0,142.0,6.0,19.0,29.0,18.0,12.0,137.0,4.0,0.0,0.0,0.0,1.0,14.0,7.0,1.0,0.0,194.0,0.0,15.0,48.0,40.0,49.0,21.0,6.0,62.0,3.0,5.0,19.0,8.0,60.0,15.0,24.0,192.0,3.0,6.0,125.0,2.0,15.0,4.0,1.0,13.0,2.0,0.0,1.0,165.0,189.0,2.0,44.0,3.0,41.0,0.0,109.0,0.0,3.0,14.0,0.0,1.0,62.0,6.0,14.0,240.0,44.0,4.0,25.0,477.0,5.0,14.0,43.0,21.0,4.0,51.0,5.0,1.0,3.0,92.0,7.0
22,0.0,1.0,37.0,8.0,5.0,1.0,15.0,0.0,3.0,0.0,2.0,3.0,128.0,2.0,0.0,2.0,81.0,2.0,2.0,257.0,84.0,5.0,0.0,1.0,329.0,19.0,14.0,263.0,2.0,2.0,1.0,16.0,0.0,285.0,11.0,3.0,0.0,0.0,0.0,27.0,2.0,1.0,3.0,0.0,5.0,0.0,20.0,5.0,2.0,0.0,3.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,23.0,174.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,34.0,0.0,2.0,2.0,87.0,3.0,25.0,0.0,93.0,6.0,5.0,27.0,0.0,0.0,18.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,258.0,22.0,3.0,3.0,2.0,0.0,4.0,81.0,0.0,4.0,1.0,0.0,0.0,45.0,3.0,23.0,0.0,5.0,0.0,9.0,0.0,15.0,0.0,0.0,96.0,107.0,2.0,0.0,0.0,10.0,0.0,0.0,7.0,11.0,77.0
23,0.0,3.0,0.0,2.0,8.0,4.0,5.0,0.0,1.0,109.0,464.0,5.0,9.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,7.0,595.0,0.0,12.0,13.0,0.0,114.0,5.0,51.0,0.0,0.0,120.0,0.0,15.0,62.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,52.0,147.0,30.0,403.0,1.0,1.0,127.0,9.0,2.0,8.0,11.0,4.0,8.0,10.0,0.0,1.0,47.0,2.0,5.0,19.0,13.0,150.0,0.0,674.0,0.0,156.0,4.0,4.0,0.0,4.0,3.0,10.0,0.0,6.0,0.0,2.0,147.0,3.0,26.0,0.0,1.0,148.0,27.0,1.0,5.0,29.0,13.0,0.0,12.0,16.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2.0,9.0,6.0,0.0,213.0,0.0,3.0,350.0,3.0,0.0,8.0,202.0,0.0,0.0,2.0,11.0,0.0,28.0,19.0,3.0,0.0,2.0,148.0,3.0,3.0
