ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,10.0,0.0,0.0,6.0,0.0,0.0,17.0,527.0,45.0,3.0,50.0,23.0,21.0,0.0,63.0,32.0,0.0,0.0,4.0,3.0,0.0,0.0,12.0,5.0,2.0,5.0,1.0,0.0,359.0,0.0,715.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,32.0,55.0,4.0,82.0,0.0,2.0,3.0,12.0,12.0,0.0,0.0,38.0,13.0,0.0,0.0,66.0,0.0,15.0,1.0,35.0,5.0,30.0,2.0,560.0,27.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,206.0,1.0,23.0,7.0,1.0,7.0,0.0,0.0,1.0,2.0,192.0,0.0,1.0,1.0,0.0,0.0,37.0,42.0,13.0,0.0,14.0,0.0,535.0,10.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,20.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,29.0,0.0,322.0,0.0,0.0,16.0,0.0
11,9.0,1.0,16.0,358.0,0.0,65.0,158.0,0.0,2.0,0.0,2.0,18.0,408.0,2.0,56.0,19.0,64.0,2838.0,17.0,461.0,59.0,4.0,17.0,1.0,18.0,465.0,4.0,152.0,9.0,2.0,4.0,21.0,0.0,1047.0,16.0,17.0,10.0,22.0,0.0,12.0,6.0,1.0,3.0,18.0,4.0,0.0,3.0,0.0,4358.0,0.0,7.0,2.0,274.0,3.0,6.0,14.0,1.0,1.0,2.0,0.0,0.0,0.0,31.0,146.0,0.0,4.0,0.0,0.0,5.0,3.0,328.0,2661.0,62.0,4.0,99.0,201.0,95.0,77.0,41.0,43.0,1.0,10.0,0.0,2.0,12.0,9.0,5.0,62.0,7.0,23.0,0.0,1.0,17.0,86.0,3.0,0.0,28.0,56.0,2.0,58.0,134.0,31.0,179.0,79.0,0.0,0.0,1050.0,49.0,711.0,12.0,5.0,82.0,50.0,2.0,30.0,10.0,8.0,270.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,9.0,445.0
12,0.0,1.0,4.0,10.0,2.0,21.0,67.0,3.0,11.0,2.0,14.0,14.0,100.0,1.0,0.0,3.0,141.0,1.0,0.0,260.0,200.0,3.0,0.0,4.0,161.0,8.0,9.0,114.0,3.0,8.0,1.0,10.0,0.0,124.0,7.0,0.0,0.0,0.0,0.0,87.0,4.0,2.0,17.0,0.0,33.0,0.0,67.0,7.0,4.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,26.0,79.0,0.0,1.0,0.0,3.0,4.0,0.0,23.0,2.0,1.0,30.0,8.0,109.0,0.0,130.0,0.0,58.0,14.0,52.0,157.0,1.0,1.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,102.0,104.0,8.0,0.0,7.0,0.0,121.0,262.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,8.0,0.0,6.0,1.0,5.0,7.0,46.0,0.0,0.0,18.0,137.0,1.0,0.0,0.0,9.0,27.0,0.0,0.0,12.0,7.0
13,23.0,2.0,668.0,2215.0,4.0,18.0,314.0,3.0,2.0,2.0,12.0,20.0,453.0,18.0,10.0,491.0,26.0,126.0,93.0,516.0,44.0,9.0,47.0,12.0,122.0,45.0,11.0,327.0,17.0,12.0,40.0,12.0,0.0,354.0,11.0,0.0,22.0,4.0,1.0,7.0,10.0,27.0,9.0,51.0,110.0,1.0,25.0,3.0,588.0,8.0,10.0,24.0,176.0,2.0,5.0,85.0,12.0,3.0,1.0,7.0,1.0,0.0,14.0,124.0,5.0,53.0,0.0,1.0,19.0,14.0,249.0,1256.0,55.0,387.0,55.0,70.0,253.0,17.0,1.0,31.0,9.0,80.0,50.0,11.0,16.0,67.0,11.0,11.0,1.0,5.0,7.0,0.0,19.0,133.0,4.0,2.0,7.0,22.0,0.0,12.0,93.0,135.0,0.0,222.0,0.0,6.0,546.0,8.0,36.0,97.0,12.0,5.0,20.0,5.0,30.0,7.0,109.0,403.0,155.0,4.0,4.0,0.0,18.0,4.0,0.0,1.0,10.0,204.0
14,1.0,3.0,1.0,1.0,13.0,2.0,18.0,14.0,11.0,908.0,920.0,9.0,19.0,0.0,3.0,19.0,20.0,59.0,0.0,68.0,51.0,135.0,41.0,159.0,6.0,34.0,119.0,6.0,284.0,24.0,0.0,173.0,88.0,42.0,134.0,239.0,8.0,1.0,27.0,19.0,1.0,6.0,23.0,31.0,214.0,311.0,217.0,35.0,48.0,5.0,89.0,0.0,0.0,39.0,45.0,170.0,5.0,2.0,3.0,14.0,688.0,119.0,1.0,13.0,26.0,227.0,39.0,80.0,0.0,89.0,17.0,40.0,3.0,0.0,139.0,12.0,2.0,48.0,30.0,6.0,4.0,2.0,1.0,0.0,0.0,37.0,1297.0,4.0,74.0,253.0,50.0,2.0,171.0,1.0,338.0,5.0,2.0,0.0,32.0,6.0,6.0,0.0,306.0,2.0,32.0,14.0,54.0,492.0,22.0,2.0,295.0,229.0,3.0,2.0,1332.0,95.0,0.0,14.0,0.0,46.0,5.0,2.0,7.0,12.0,8.0,162.0,0.0,16.0
15,7.0,1.0,1.0,2.0,50.0,21.0,125.0,34.0,46.0,598.0,328.0,2.0,5.0,1.0,116.0,15.0,28.0,144.0,101.0,7.0,19.0,24.0,1274.0,65.0,2.0,137.0,61.0,1.0,217.0,39.0,0.0,59.0,147.0,5.0,232.0,1923.0,413.0,265.0,545.0,2.0,5.0,10.0,13.0,40.0,38.0,114.0,370.0,13.0,113.0,0.0,138.0,0.0,4.0,132.0,3.0,615.0,13.0,2.0,4.0,147.0,195.0,30.0,0.0,0.0,8.0,191.0,128.0,5.0,0.0,14.0,40.0,33.0,44.0,12.0,956.0,3.0,8.0,344.0,1001.0,42.0,3.0,41.0,2.0,1.0,1.0,6.0,999.0,4.0,325.0,671.0,34.0,259.0,549.0,0.0,427.0,2.0,31.0,4.0,1833.0,1.0,6.0,0.0,407.0,4.0,0.0,1.0,14.0,130.0,46.0,16.0,168.0,1182.0,5.0,4.0,797.0,1825.0,37.0,8.0,0.0,80.0,2.0,0.0,28.0,43.0,0.0,62.0,3.0,29.0
16,7.0,3.0,18.0,10.0,16.0,41.0,125.0,4.0,3.0,103.0,971.0,18.0,9.0,4.0,11.0,104.0,74.0,5.0,14.0,77.0,18.0,346.0,97.0,51.0,15.0,1.0,127.0,7.0,199.0,1.0,215.0,198.0,1.0,13.0,115.0,6.0,116.0,2.0,7.0,9.0,3.0,4.0,18.0,174.0,1019.0,117.0,276.0,28.0,9.0,4.0,88.0,43.0,9.0,23.0,34.0,100.0,3.0,9.0,9.0,5.0,56.0,15.0,1.0,4.0,9.0,127.0,3.0,74.0,7.0,158.0,112.0,5.0,165.0,289.0,147.0,2.0,17.0,56.0,10.0,276.0,82.0,36.0,61.0,3.0,55.0,337.0,619.0,7.0,34.0,129.0,10.0,3.0,85.0,1.0,126.0,0.0,14.0,1.0,14.0,8.0,1.0,1151.0,42.0,0.0,1.0,9.0,19.0,436.0,2.0,63.0,286.0,158.0,2.0,5.0,914.0,69.0,6.0,6.0,13.0,27.0,6.0,1.0,37.0,1.0,3.0,101.0,1.0,17.0
17,8.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,202.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.0,29.0,49.0,0.0,14.0,43.0,0.0,2.0,1.0,0.0,19.0,0.0,5.0,2.0,0.0,2.0,0.0,13.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,4.0,45.0,0.0,44.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,1.0
18,15.0,75.0,4.0,11.0,209.0,32.0,59.0,347.0,5729.0,1.0,0.0,113.0,2.0,21.0,32.0,304.0,16.0,0.0,6.0,6.0,0.0,1.0,18.0,19.0,0.0,0.0,11.0,0.0,6.0,2639.0,3.0,4.0,0.0,0.0,8.0,4.0,4.0,6.0,0.0,0.0,813.0,135.0,257.0,15.0,5.0,2.0,1.0,2.0,13.0,3.0,10.0,42.0,13.0,0.0,147.0,6.0,259.0,29.0,251.0,275.0,0.0,0.0,0.0,0.0,441.0,5.0,0.0,0.0,1.0,0.0,19.0,5.0,44.0,2.0,37.0,0.0,32.0,62.0,3.0,19.0,1.0,12.0,0.0,0.0,7.0,3.0,8.0,390.0,51.0,21.0,88.0,0.0,6.0,1.0,160.0,0.0,9.0,55.0,0.0,1233.0,0.0,14.0,0.0,20.0,0.0,7.0,0.0,2.0,0.0,3.0,1.0,102.0,99.0,224.0,127.0,20.0,6.0,15.0,0.0,229.0,79.0,0.0,0.0,3126.0,25.0,12.0,60.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,5.0,0.0,2.0,2.0,0.0,20.0,40.0,1.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,47.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,135.0,13.0,2.0,1.0,5.0,55.0,7.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,17.0,1.0,0.0,7.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,30.0,1.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,3.0,5.0,1.0,0.0,4.0
20,0.0,18.0,3.0,6.0,5.0,6.0,18.0,0.0,3.0,18.0,166.0,6.0,26.0,0.0,3.0,1.0,3.0,397.0,0.0,8.0,34.0,30.0,4.0,11.0,0.0,432.0,59.0,0.0,24.0,1.0,2.0,84.0,0.0,7.0,17.0,25.0,2.0,0.0,1.0,12.0,3.0,0.0,5.0,1.0,60.0,20.0,38.0,9.0,76.0,0.0,4.0,4.0,20.0,3.0,59.0,34.0,1.0,13.0,1.0,0.0,12.0,1.0,0.0,6.0,6.0,15.0,2.0,28.0,0.0,10.0,19.0,56.0,1.0,5.0,31.0,6.0,28.0,0.0,0.0,0.0,3.0,2.0,40.0,0.0,2.0,26.0,23.0,0.0,0.0,287.0,4.0,0.0,21.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,2461.0,18.0,0.0,7.0,51.0,494.0,99.0,1.0,56.0,536.0,0.0,2.0,103.0,2.0,1.0,18.0,1.0,0.0,20.0,0.0,1.0,0.0,2.0,60.0,2.0,44.0
21,288.0,206.0,57.0,79.0,54.0,198.0,57.0,18.0,1886.0,15.0,90.0,207.0,22.0,104.0,213.0,592.0,15.0,55.0,199.0,62.0,2.0,2.0,28.0,1.0,8.0,3.0,4.0,16.0,13.0,279.0,75.0,1.0,1.0,20.0,21.0,4.0,264.0,45.0,18.0,0.0,380.0,65.0,149.0,248.0,128.0,2.0,232.0,13.0,826.0,2.0,22.0,143.0,747.0,2.0,430.0,71.0,159.0,31.0,260.0,13.0,3.0,0.0,2.0,5.0,88.0,32.0,0.0,6.0,263.0,3.0,296.0,96.0,1965.0,541.0,99.0,21.0,53.0,41.0,45.0,16.0,51.0,295.0,17.0,849.0,610.0,41.0,28.0,1383.0,11.0,6.0,16.0,3.0,9.0,31.0,9.0,0.0,330.0,237.0,61.0,623.0,16.0,268.0,3.0,101.0,0.0,24.0,29.0,8.0,5.0,147.0,12.0,75.0,218.0,208.0,14.0,306.0,410.0,60.0,70.0,43.0,45.0,41.0,66.0,168.0,11.0,4.0,255.0,1.0
22,0.0,4.0,690.0,63.0,0.0,5.0,15.0,0.0,18.0,1.0,15.0,9.0,268.0,6.0,4.0,598.0,134.0,41.0,0.0,1799.0,151.0,10.0,0.0,1.0,385.0,29.0,20.0,262.0,11.0,2.0,49.0,44.0,0.0,1012.0,12.0,0.0,0.0,0.0,0.0,83.0,7.0,0.0,7.0,5.0,12.0,0.0,14.0,4.0,73.0,1.0,5.0,13.0,76.0,2.0,4.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,39.0,197.0,1.0,1.0,0.0,0.0,0.0,1.0,76.0,123.0,5.0,1.0,6.0,107.0,34.0,181.0,3.0,45.0,12.0,3.0,31.0,4.0,0.0,9.0,0.0,21.0,16.0,4.0,0.0,1.0,6.0,101.0,10.0,2.0,1.0,19.0,1.0,14.0,87.0,0.0,0.0,15.0,0.0,0.0,193.0,24.0,36.0,1.0,8.0,18.0,3.0,3.0,26.0,4.0,0.0,152.0,47.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,2.0,106.0
23,0.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,80.0,545.0,3.0,7.0,4.0,0.0,5.0,23.0,1.0,0.0,23.0,13.0,273.0,2.0,27.0,5.0,0.0,81.0,10.0,47.0,2.0,9.0,74.0,1.0,11.0,36.0,1.0,0.0,0.0,0.0,27.0,1.0,0.0,4.0,8.0,153.0,149.0,33.0,72.0,0.0,14.0,15.0,10.0,2.0,6.0,24.0,8.0,7.0,6.0,0.0,0.0,65.0,39.0,1.0,15.0,8.0,17.0,0.0,245.0,1.0,161.0,13.0,1.0,15.0,18.0,4.0,9.0,6.0,16.0,2.0,8.0,110.0,5.0,59.0,2.0,2.0,59.0,199.0,10.0,2.0,23.0,8.0,2.0,2.0,21.0,41.0,2.0,2.0,0.0,0.0,0.0,2.0,63.0,11.0,2.0,8.0,13.0,2.0,215.0,0.0,2.0,143.0,5.0,0.0,0.0,162.0,10.0,0.0,5.0,22.0,0.0,7.0,26.0,7.0,0.0,2.0,46.0,0.0,0.0
