ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,2.0,0.0,0.0,5.0,0.0,0.0,11.0,9.0,8.0,0.0,7.0,26.0,4.0,0.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,85.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,56.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,2.0,8.0,0.0,393.0,22.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,25.0,0.0,7.0,0.0,8.0,16.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,9.0,1.0
11,11.0,1.0,18.0,75.0,3.0,8.0,9.0,0.0,5.0,2.0,1.0,4.0,290.0,0.0,13.0,1.0,5.0,161.0,13.0,20.0,45.0,8.0,4.0,0.0,19.0,112.0,4.0,98.0,8.0,0.0,6.0,13.0,0.0,116.0,14.0,5.0,3.0,14.0,2.0,35.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,259.0,0.0,17.0,1.0,89.0,4.0,0.0,12.0,0.0,1.0,1.0,0.0,2.0,0.0,32.0,76.0,0.0,14.0,0.0,1.0,2.0,3.0,25.0,213.0,3.0,0.0,8.0,84.0,83.0,3.0,6.0,7.0,2.0,2.0,5.0,1.0,6.0,5.0,2.0,5.0,0.0,14.0,0.0,0.0,14.0,46.0,0.0,30.0,6.0,8.0,0.0,1.0,89.0,5.0,40.0,52.0,0.0,1.0,64.0,16.0,359.0,14.0,7.0,15.0,8.0,1.0,3.0,4.0,15.0,79.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,194.0
12,0.0,0.0,10.0,7.0,4.0,3.0,37.0,0.0,1.0,4.0,10.0,5.0,148.0,2.0,0.0,1.0,35.0,0.0,0.0,291.0,76.0,0.0,0.0,4.0,202.0,2.0,3.0,145.0,1.0,2.0,5.0,11.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,1.0,7.0,0.0,17.0,0.0,16.0,4.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,41.0,129.0,0.0,0.0,1.0,4.0,1.0,0.0,43.0,0.0,0.0,2.0,1.0,260.0,3.0,12.0,0.0,57.0,10.0,11.0,16.0,1.0,1.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,282.0,7.0,10.0,0.0,6.0,0.0,7.0,200.0,0.0,0.0,4.0,0.0,0.0,21.0,2.0,5.0,1.0,5.0,0.0,4.0,9.0,22.0,0.0,0.0,13.0,156.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,12.0,10.0
13,70.0,11.0,300.0,473.0,1.0,70.0,255.0,4.0,3.0,11.0,10.0,52.0,113.0,26.0,11.0,18.0,36.0,19.0,180.0,99.0,70.0,74.0,2.0,3.0,185.0,79.0,11.0,389.0,74.0,2.0,27.0,6.0,0.0,149.0,25.0,1.0,0.0,16.0,0.0,22.0,2.0,47.0,26.0,1.0,41.0,16.0,32.0,16.0,45.0,6.0,8.0,10.0,95.0,12.0,1.0,147.0,7.0,4.0,6.0,6.0,0.0,2.0,13.0,64.0,4.0,113.0,0.0,5.0,13.0,24.0,21.0,173.0,6.0,19.0,63.0,93.0,521.0,5.0,0.0,20.0,42.0,100.0,131.0,24.0,12.0,60.0,9.0,10.0,17.0,21.0,3.0,4.0,70.0,168.0,5.0,7.0,11.0,9.0,1.0,1.0,93.0,50.0,6.0,249.0,0.0,5.0,410.0,15.0,61.0,174.0,37.0,10.0,20.0,7.0,9.0,3.0,210.0,394.0,225.0,4.0,1.0,2.0,12.0,7.0,4.0,21.0,5.0,199.0
14,1.0,2.0,0.0,0.0,8.0,0.0,7.0,10.0,3.0,198.0,56.0,2.0,31.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,10.0,51.0,6.0,8.0,0.0,16.0,41.0,1.0,142.0,5.0,0.0,60.0,22.0,7.0,64.0,80.0,0.0,1.0,32.0,20.0,3.0,5.0,0.0,1.0,8.0,329.0,1.0,47.0,4.0,15.0,338.0,0.0,0.0,16.0,4.0,24.0,27.0,5.0,1.0,1.0,30.0,45.0,17.0,9.0,2.0,37.0,24.0,67.0,0.0,64.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,3.0,6.0,182.0,0.0,12.0,14.0,10.0,2.0,70.0,3.0,17.0,132.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,72.0,5.0,2.0,15.0,11.0,2.0,103.0,12.0,1.0,2.0,21.0,10.0,0.0,2.0,3.0,3.0,9.0,68.0,0.0,2.0,23.0,27.0,0.0,9.0
15,11.0,0.0,0.0,0.0,6.0,2.0,18.0,12.0,4.0,29.0,13.0,1.0,4.0,1.0,58.0,1.0,2.0,10.0,20.0,0.0,2.0,2.0,71.0,11.0,0.0,72.0,9.0,0.0,86.0,6.0,0.0,9.0,125.0,3.0,47.0,223.0,2.0,188.0,214.0,1.0,2.0,0.0,1.0,2.0,2.0,76.0,2.0,2.0,4.0,2.0,83.0,0.0,2.0,58.0,0.0,35.0,4.0,0.0,4.0,14.0,1.0,15.0,4.0,0.0,0.0,41.0,75.0,5.0,0.0,13.0,0.0,2.0,1.0,1.0,18.0,1.0,9.0,19.0,19.0,0.0,3.0,22.0,0.0,0.0,1.0,0.0,181.0,0.0,51.0,12.0,13.0,105.0,167.0,0.0,26.0,72.0,9.0,0.0,106.0,0.0,6.0,0.0,24.0,0.0,6.0,0.0,0.0,8.0,17.0,7.0,13.0,45.0,5.0,0.0,9.0,59.0,26.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,24.0,0.0,4.0
16,18.0,8.0,1.0,7.0,3.0,63.0,108.0,0.0,0.0,210.0,218.0,8.0,7.0,1.0,11.0,5.0,108.0,0.0,14.0,8.0,12.0,872.0,1.0,11.0,8.0,0.0,147.0,6.0,430.0,1.0,9.0,108.0,2.0,17.0,144.0,11.0,7.0,3.0,2.0,6.0,4.0,7.0,4.0,3.0,107.0,379.0,77.0,287.0,4.0,4.0,248.0,8.0,6.0,46.0,7.0,106.0,9.0,9.0,0.0,0.0,19.0,4.0,2.0,10.0,7.0,140.0,3.0,325.0,5.0,246.0,5.0,8.0,25.0,36.0,45.0,4.0,1.0,29.0,17.0,18.0,268.0,57.0,35.0,7.0,35.0,189.0,123.0,4.0,47.0,142.0,7.0,0.0,270.0,15.0,33.0,5.0,12.0,2.0,0.0,1.0,2.0,151.0,49.0,5.0,5.0,16.0,4.0,108.0,0.0,39.0,506.0,30.0,0.0,3.0,102.0,6.0,12.0,4.0,7.0,2.0,15.0,10.0,31.0,0.0,6.0,153.0,1.0,6.0
17,9.0,1.0,2.0,0.0,0.0,15.0,5.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,174.0,0.0,0.0,2.0,0.0,0.0,20.0,5.0,1.0,0.0,40.0,0.0,43.0,109.0,2.0,30.0,166.0,4.0,0.0,2.0,0.0,10.0,1.0,6.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,1.0,10.0,0.0,9.0,0.0,3.0,2.0,18.0,0.0,0.0,33.0,1.0,7.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,26.0,8.0,1.0,4.0,3.0,49.0,0.0,19.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,64.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
18,9.0,42.0,2.0,1.0,168.0,14.0,6.0,258.0,325.0,3.0,1.0,16.0,0.0,9.0,10.0,14.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,10.0,0.0,13.0,284.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,4.0,5.0,1.0,173.0,76.0,15.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,4.0,6.0,5.0,1.0,12.0,3.0,184.0,23.0,127.0,72.0,0.0,0.0,0.0,0.0,92.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,7.0,1.0,0.0,4.0,4.0,7.0,2.0,7.0,2.0,1.0,0.0,0.0,5.0,3.0,1.0,73.0,25.0,3.0,102.0,0.0,2.0,2.0,15.0,1.0,4.0,39.0,0.0,40.0,0.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,10.0,1.0,3.0,56.0,54.0,5.0,1.0,4.0,0.0,4.0,72.0,44.0,1.0,1.0,124.0,27.0,9.0,37.0,0.0
19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,27.0,0.0,0.0,4.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,110.0,10.0,0.0,1.0,6.0,22.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,9.0,2.0,3.0,1.0,151.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,8.0,0.0,0.0,0.0
20,0.0,23.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,46.0,14.0,2.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,13.0,18.0,0.0,3.0,2.0,52.0,28.0,1.0,6.0,0.0,1.0,52.0,1.0,5.0,9.0,3.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,3.0,27.0,12.0,20.0,11.0,0.0,58.0,17.0,0.0,1.0,11.0,4.0,8.0,1.0,0.0,0.0,8.0,0.0,4.0,3.0,4.0,6.0,0.0,28.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,1.0,13.0,9.0,1.0,1.0,21.0,6.0,0.0,5.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0,4.0,1.0,157.0,6.0,7.0,13.0,2.0,80.0,18.0,0.0,13.0,33.0,0.0,5.0,6.0,2.0,0.0,6.0,1.0,1.0,14.0,4.0,0.0,0.0,7.0,33.0,2.0,11.0
21,626.0,91.0,60.0,40.0,102.0,232.0,79.0,45.0,199.0,13.0,41.0,48.0,23.0,101.0,145.0,55.0,7.0,15.0,438.0,2.0,2.0,21.0,19.0,8.0,6.0,5.0,8.0,26.0,57.0,43.0,62.0,3.0,2.0,7.0,65.0,9.0,19.0,188.0,40.0,0.0,159.0,15.0,37.0,75.0,34.0,7.0,72.0,3.0,118.0,5.0,20.0,40.0,313.0,21.0,49.0,90.0,67.0,31.0,191.0,19.0,0.0,1.0,1.0,5.0,43.0,53.0,8.0,2.0,263.0,0.0,46.0,35.0,320.0,107.0,37.0,3.0,84.0,9.0,23.0,17.0,46.0,123.0,24.0,194.0,350.0,35.0,25.0,359.0,8.0,13.0,12.0,6.0,45.0,13.0,4.0,1.0,196.0,329.0,17.0,55.0,12.0,99.0,1.0,150.0,0.0,10.0,20.0,3.0,17.0,174.0,27.0,14.0,684.0,122.0,2.0,201.0,1938.0,33.0,35.0,107.0,33.0,20.0,113.0,34.0,12.0,7.0,120.0,13.0
22,0.0,2.0,117.0,22.0,0.0,0.0,9.0,2.0,6.0,2.0,1.0,6.0,357.0,1.0,1.0,18.0,65.0,4.0,0.0,148.0,177.0,21.0,1.0,2.0,307.0,17.0,19.0,499.0,15.0,0.0,1.0,22.0,0.0,490.0,10.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,4.0,1.0,2.0,6.0,10.0,4.0,5.0,0.0,7.0,3.0,25.0,0.0,1.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,101.0,428.0,0.0,8.0,0.0,5.0,0.0,1.0,14.0,75.0,0.0,0.0,0.0,248.0,11.0,28.0,1.0,55.0,12.0,2.0,10.0,2.0,0.0,16.0,0.0,4.0,7.0,4.0,1.0,0.0,9.0,438.0,9.0,21.0,2.0,3.0,0.0,1.0,153.0,1.0,0.0,4.0,0.0,0.0,56.0,18.0,57.0,1.0,18.0,0.0,3.0,11.0,4.0,1.0,0.0,110.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,162.0
23,0.0,13.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,273.0,183.0,6.0,30.0,3.0,0.0,2.0,29.0,0.0,0.0,5.0,10.0,337.0,0.0,12.0,14.0,0.0,109.0,5.0,65.0,0.0,0.0,122.0,3.0,15.0,41.0,0.0,0.0,0.0,2.0,16.0,3.0,3.0,0.0,0.0,20.0,295.0,23.0,326.0,1.0,8.0,279.0,17.0,0.0,11.0,5.0,1.0,24.0,3.0,0.0,1.0,94.0,4.0,4.0,33.0,8.0,20.0,1.0,761.0,1.0,149.0,2.0,2.0,0.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,209.0,1.0,21.0,2.0,0.0,75.0,46.0,4.0,3.0,13.0,14.0,0.0,16.0,33.0,12.0,21.0,0.0,1.0,0.0,0.0,8.0,7.0,27.0,0.0,31.0,28.0,1.0,50.0,3.0,3.0,258.0,1.0,0.0,1.0,45.0,3.0,0.0,4.0,11.0,3.0,19.0,41.0,4.0,0.0,19.0,57.0,0.0,2.0
