"cluster_id","COUNT(image_id)","slot_signature_n_objects","slot_signature_token"
781,90,2,8,67,0,0,0,0,0,0,0
782,819,4,67,67,0,0,0,0,24,24,0
783,1007,2,67,60,0,0,0,0,0,0,0
784,144,4,60,60,0,0,0,67,67,0,0
785,36,2,72,63,0,0,0,0,0,0,0
786,176,2,60,44,0,0,0,0,0,0,0
787,1374,4,73,73,0,0,0,73,73,0,0
788,585,4,67,67,0,0,0,92,92,0,0
789,109,3,25,25,0,0,0,0,67,0,0
790,2,3,43,63,0,0,0,0,0,60,0
791,38,3,26,26,0,0,0,0,0,60,0
792,129,2,16,67,0,0,0,0,0,0,0
793,1069,2,107,107,0,0,0,0,0,0,0
794,318,3,0,67,0,0,0,0,24,24,0
795,1935,1,94,0,0,0,0,0,0,0,0
796,44,3,0,24,0,0,0,67,67,0,0
797,152,3,67,67,0,0,0,0,0,0,58
798,10069,1,0,95,0,0,0,0,0,0,0
799,31,3,67,45,0,0,0,0,0,60,0
800,104,2,48,41,0,0,0,0,0,0,0
801,843,2,73,56,0,0,0,0,0,0,0
802,448,2,69,69,0,0,0,0,0,0,0
803,1,3,26,5,0,0,0,67,0,0,0
804,27,3,67,67,0,0,0,79,0,0,0
805,113,4,67,41,0,0,0,0,26,26,0
806,31,3,43,43,0,0,0,0,0,0,60
807,8,2,39,16,0,0,0,0,0,0,0
808,261,2,18,18,0,0,0,0,0,0,0
809,1512,1,0,57,0,0,0,0,0,0,0
810,96,1,0,0,0,0,0,77,0,0,0
811,153,2,67,25,0,0,0,0,0,0,0
812,1,3,32,67,0,0,0,0,24,0,0
813,1725,3,73,73,0,0,0,0,73,0,0
814,2578,3,56,56,0,0,0,0,27,0,0
815,2,4,57,57,0,0,0,40,0,57,0
816,4298,2,54,54,0,0,0,0,0,0,0
817,13,3,45,60,0,0,0,0,0,44,0
818,4,3,45,45,0,0,0,77,0,0,0
819,1216,3,63,63,0,0,0,41,0,0,0
820,203,2,0,0,0,0,0,0,27,0,28
821,895,2,90,0,0,0,0,0,27,0,0
822,2,6,41,26,0,0,0,67,67,26,26
823,3145,1,0,65,0,0,0,0,0,0,0
824,789,4,59,59,0,0,0,67,67,0,0
825,198,4,63,63,0,0,0,41,0,60,0
826,12,2,57,0,0,0,0,67,0,0,0
827,142,4,41,60,0,0,0,0,63,63,0
828,15,3,1,1,0,0,0,41,0,0,0
829,1671,1,0,0,0,0,0,0,63,0,0
830,2722,2,56,63,0,0,0,0,0,0,0
831,43,4,43,43,0,0,0,47,0,47,0
832,2871,1,0,29,0,0,0,0,0,0,0
833,145,4,56,67,0,0,0,0,63,63,0
834,41,3,80,80,0,0,0,0,0,56,0
835,204,1,7,0,0,0,0,0,0,0,0
836,20,3,56,67,0,0,0,41,0,0,0
837,320,3,63,41,0,0,0,0,0,56,0
838,963,2,41,60,0,0,0,0,0,0,0
839,2,2,39,8,0,0,0,0,0,0,0
840,17,2,67,0,0,0,0,0,0,62,0
841,2592,2,67,92,0,0,0,0,0,0,0
842,1,5,59,59,0,0,0,0,73,63,26
843,11,3,8,8,0,0,0,41,0,0,0
844,422,2,67,2,0,0,0,0,0,0,0
845,120,2,41,24,0,0,0,0,0,0,0
846,59,2,41,25,0,0,0,0,0,0,0
847,1,3,33,16,0,0,0,0,0,24,0
848,128,3,67,67,0,0,0,0,0,24,0
849,56,4,25,25,0,0,0,0,0,56,56
850,1577,3,67,67,0,0,0,0,0,60,0
851,538,2,0,67,0,0,0,0,0,56,0
852,66,2,26,0,0,0,0,0,67,0,0
853,19,4,67,67,0,0,0,0,0,32,32
854,1,3,48,0,0,0,0,92,92,0,0
855,35,3,1,1,0,0,0,0,0,0,58
856,1,2,0,0,75,0,0,0,0,45,0
857,9,5,67,60,0,0,0,41,63,63,0
858,7,4,41,67,0,0,0,24,24,0,0
859,2,3,67,46,0,0,0,0,0,26,0
860,127,2,92,73,0,0,0,0,0,0,0
861,43,3,0,73,0,0,0,92,92,0,0
862,2,4,2,73,0,0,0,92,92,0,0
863,28,2,0,73,0,0,0,0,24,0,0
864,3572,2,92,67,0,0,0,0,0,0,0
865,32603,1,63,0,0,0,0,0,0,0,0
866,7,3,63,63,0,0,0,0,0,0,59
867,656,2,63,92,0,0,0,0,0,0,0
868,294,4,63,63,0,0,0,0,0,60,60
869,6,3,59,59,0,32,0,0,0,0,0
870,95,2,73,65,0,0,0,0,0,0,0
871,11,4,59,59,0,0,0,73,67,0,0
872,181,3,63,63,0,0,0,0,0,45,0
873,2615,2,63,56,0,0,0,0,0,0,0
874,91,2,0,44,0,0,0,0,0,45,0
875,29,3,56,0,0,0,0,0,27,56,0
876,609,2,0,0,0,0,0,0,0,60,60
877,1642,3,63,63,0,0,0,67,0,0,0
878,13,4,60,60,0,0,0,0,0,56,63
879,43,2,60,0,0,0,0,0,0,41,0
880,261,3,60,67,0,0,0,0,0,56,0
881,116,2,55,41,0,0,0,0,0,0,0
882,3,4,41,41,0,0,0,0,55,55,0
883,1433,2,45,44,0,0,0,0,0,0,0
884,307,3,59,59,0,0,0,73,0,0,0
885,548,4,59,59,0,0,0,0,0,63,63
886,3,4,41,67,0,0,0,0,0,63,60
