3,12258,"['peopl', 'happi', 'lipstick', 'lifestyl', 'horizont', 'look', 'camera', 'outdoor', 'year', 'czech', 'republ', 'view', 'long', 'hair', 'blond', 'hair', 'white_ethn', 'window', 'stand', 'smile', 'transpar', 'glass', 'materi', 'reflect', 'pragu', 'person', 'adult', 'young', 'adult', 'color', 'imag', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'toothi', 'smile', 'real', 'peopl', 'focus', 'foreground', 'adult', 'headshot', 'beauti', 'woman', 'photograph', 'window']"
4,12283,[]
5,12286,[]
6,12287,[]
7,12295,[]
8,12531,[]
9,12833,"['peopl', 'explor', 'creativ', 'imagin', 'educ', 'scienc', 'technolog', 'horizont', 'indoor', 'poland', 'human', 'bodi', 'human', 'face', 'book', 'video', 'game', 'white_ethn', 'window', 'read', 'look', 'hold', 'studi', 'internet', 'school', 'build', 'blue', 'multi', 'color', 'childhood', 'person', 'learn', 'intellig', 'child', 'step', 'headphon', 'inspir', 'spell', 'educ', 'male', 'boy', 'photographi', 'digit', 'tablet', 'elementari', 'student', 'school', 'children', 'vibrant', 'color', 'bright', 'children', 'schoolboy', 'idea', 'elementari', 'school', 'learn', 'genius', 'digit', 'nativ', 'digit', 'tablet']"
0,13184,[]
1,13368,[]
2,13431,[]
3,13497,[]
4,13562,[]
5,14036,[]
6,14233,[]
7,14519,[]
8,14577,[]
9,14834,[]
0,15189,[]
1,15196,[]
2,15396,"['peopl', 'sensual', 'bikini', 'lifestyl', 'natur', 'vacat', 'vertic', 'look', 'camera', 'quarter', 'length', 'outdoor', 'sunglass', 'view', 'white_ethn', 'stand', 'montenegro', 'water', 'sunset', 'beach', 'person', 'adult', 'young', 'adult', 'color', 'imag', 'young', 'women', 'young', 'woman', 'women', 'woman', 'portrait', 'leisur', 'activ', 'photographi', 'focus', 'foreground', 'adult', 'beauti', 'peopl', 'ulcinj', 'beauti', 'woman', 'seduct', 'women']"
3,15509,[]
4,15689,[]
5,15700,[]
6,15752,[]
7,16123,[]
8,16262,"['peopl', 'casual', 'cloth', 'happi', 'enjoy', 'carefre', 'innoc', 'natur', 'vacat', 'horizont', 'look', 'camera', 'outdoor', 'year', 'rural', 'scene', 'view', 'posit', 'emot', 'cheer', 'content', 'emot', 'blond', 'hair', 'white_ethn', 'walk', 'laugh', 'smile', 'austria', 'play', 'summer', 'landscap', 'sceneri', 'mountain', 'mountain', 'rang', 'meadow', 'childhood', 'person', 'bench', 'child', 'cute', 'color', 'imag', 'walchse', 'copi', 'space', 'girl', 'girl', 'portrait', 'leisur', 'activ', 'photographi', 'toddler', 'travel', 'real', 'peopl', 'children', 'relax', 'tyrol', 'state', 'austria']"
9,16275,[]
