ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,hsv_48,hsv_49,hsv_50,hsv_51,hsv_52,hsv_53,hsv_54,hsv_55,hsv_56,hsv_57,hsv_58,hsv_59,hsv_60,hsv_61,hsv_62,hsv_63,hsv_64,hsv_65,hsv_66,hsv_67,hsv_68,hsv_69,hsv_70,hsv_71,hsv_72,hsv_73,hsv_74,hsv_75,hsv_76,hsv_77,hsv_78,hsv_79,hsv_80,hsv_81,hsv_82,hsv_83,hsv_84,hsv_85,hsv_86,hsv_87,hsv_88,hsv_89,hsv_90,hsv_91,hsv_92,hsv_93,hsv_94,hsv_95,hsv_96
32,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,8.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0
33,9.0,15.0,19.0,31.0,7.0,12.0,5.0,6.0,3.0,2.0,28.0,7.0,14.0,6.0,4.0,4.0,14.0,8.0,15.0,8.0,17.0,15.0,8.0,13.0,5.0,16.0,33.0,7.0,4.0,7.0,7.0,9.0,10.0,14.0,17.0,21.0,4.0,7.0,3.0,4.0,4.0,2.0,11.0,23.0,13.0,12.0,2.0,2.0,8.0,7.0,7.0,14.0,10.0,12.0,1.0,3.0,8.0,7.0,23.0,5.0,5.0,9.0,10.0,19.0,3.0,3.0,4.0,6.0,3.0,1.0,9.0,3.0,3.0,2.0,7.0,7.0,5.0,4.0,5.0,0.0,0.0,3.0,6.0,32.0,19.0,9.0,9.0,16.0,12.0,13.0,11.0,6.0,9.0,8.0,8.0,8.0,0.0
34,2.0,1.0,1.0,8.0,0.0,10.0,1.0,2.0,3.0,5.0,6.0,2.0,0.0,0.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,7.0,0.0,3.0,1.0,1.0,3.0,3.0,5.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0
35,10.0,3.0,11.0,10.0,3.0,6.0,5.0,3.0,10.0,13.0,8.0,2.0,7.0,10.0,2.0,2.0,5.0,3.0,3.0,6.0,18.0,11.0,9.0,3.0,1.0,5.0,23.0,3.0,1.0,1.0,1.0,6.0,5.0,8.0,17.0,9.0,3.0,1.0,3.0,2.0,4.0,3.0,13.0,4.0,3.0,5.0,6.0,0.0,6.0,4.0,3.0,3.0,9.0,1.0,3.0,0.0,3.0,15.0,19.0,7.0,1.0,3.0,5.0,6.0,3.0,0.0,9.0,3.0,3.0,5.0,1.0,0.0,4.0,2.0,5.0,9.0,5.0,4.0,8.0,0.0,10.0,2.0,0.0,12.0,9.0,4.0,4.0,17.0,17.0,12.0,0.0,5.0,5.0,4.0,7.0,9.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
38,3.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0
39,1.0,0.0,1.0,13.0,1.0,7.0,3.0,2.0,3.0,1.0,16.0,4.0,1.0,0.0,0.0,3.0,11.0,4.0,2.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,12.0,5.0,4.0,1.0,1.0,1.0,9.0,8.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,5.0,8.0,9.0,2.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,7.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,4.0,0.0,6.0,0.0,6.0,0.0,1.0,4.0,7.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
40,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0
41,5.0,2.0,4.0,3.0,0.0,1.0,2.0,2.0,6.0,4.0,3.0,1.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,4.0,8.0,7.0,0.0,7.0,1.0,4.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,4.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0,1.0,5.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,10.0,6.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
42,56.0,17.0,40.0,69.0,29.0,34.0,25.0,9.0,25.0,4.0,53.0,8.0,41.0,32.0,30.0,9.0,12.0,27.0,16.0,29.0,48.0,52.0,32.0,33.0,21.0,42.0,30.0,43.0,12.0,34.0,6.0,16.0,12.0,53.0,73.0,43.0,22.0,24.0,5.0,15.0,22.0,7.0,17.0,24.0,34.0,49.0,26.0,6.0,23.0,7.0,21.0,10.0,53.0,25.0,12.0,17.0,33.0,27.0,57.0,29.0,7.0,10.0,37.0,44.0,14.0,12.0,50.0,9.0,10.0,12.0,23.0,4.0,14.0,24.0,17.0,24.0,21.0,13.0,36.0,14.0,16.0,20.0,5.0,44.0,46.0,26.0,21.0,54.0,35.0,50.0,8.0,20.0,20.0,16.0,33.0,34.0,0.0
43,10.0,7.0,13.0,34.0,8.0,29.0,7.0,10.0,11.0,13.0,36.0,7.0,18.0,8.0,9.0,8.0,17.0,12.0,19.0,4.0,13.0,15.0,16.0,22.0,3.0,13.0,24.0,8.0,8.0,6.0,13.0,3.0,12.0,24.0,17.0,21.0,9.0,17.0,6.0,5.0,8.0,13.0,16.0,27.0,17.0,12.0,3.0,12.0,12.0,11.0,15.0,8.0,18.0,20.0,1.0,5.0,13.0,14.0,16.0,16.0,3.0,11.0,14.0,30.0,4.0,6.0,17.0,17.0,3.0,12.0,13.0,8.0,16.0,5.0,2.0,18.0,20.0,3.0,22.0,3.0,21.0,12.0,6.0,24.0,19.0,10.0,7.0,12.0,22.0,15.0,6.0,12.0,9.0,7.0,14.0,4.0,0.0
44,27.0,13.0,36.0,24.0,17.0,24.0,6.0,12.0,20.0,7.0,51.0,6.0,15.0,14.0,10.0,11.0,18.0,12.0,18.0,15.0,48.0,33.0,19.0,17.0,11.0,27.0,50.0,9.0,9.0,24.0,3.0,9.0,9.0,23.0,53.0,29.0,11.0,10.0,5.0,13.0,9.0,8.0,22.0,19.0,6.0,30.0,5.0,7.0,13.0,9.0,16.0,17.0,44.0,14.0,4.0,5.0,20.0,25.0,38.0,15.0,2.0,13.0,33.0,18.0,6.0,2.0,46.0,12.0,2.0,8.0,11.0,5.0,9.0,9.0,3.0,26.0,14.0,15.0,31.0,6.0,22.0,14.0,3.0,32.0,53.0,21.0,10.0,42.0,35.0,38.0,7.0,12.0,21.0,11.0,35.0,15.0,0.0
45,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
46,6.0,3.0,5.0,24.0,6.0,8.0,5.0,4.0,7.0,7.0,21.0,7.0,6.0,2.0,2.0,9.0,11.0,3.0,2.0,3.0,12.0,1.0,10.0,6.0,2.0,11.0,58.0,9.0,3.0,4.0,9.0,1.0,4.0,7.0,3.0,9.0,4.0,2.0,5.0,1.0,2.0,1.0,4.0,15.0,6.0,3.0,4.0,10.0,3.0,2.0,2.0,9.0,6.0,8.0,2.0,0.0,3.0,9.0,11.0,4.0,1.0,8.0,5.0,11.0,0.0,3.0,5.0,6.0,2.0,1.0,7.0,5.0,5.0,2.0,5.0,9.0,11.0,1.0,7.0,2.0,6.0,2.0,8.0,19.0,10.0,6.0,5.0,8.0,7.0,1.0,5.0,12.0,2.0,0.0,11.0,1.0,0.0
47,3.0,2.0,2.0,8.0,0.0,6.0,3.0,4.0,2.0,0.0,4.0,2.0,5.0,3.0,1.0,2.0,7.0,4.0,5.0,0.0,0.0,3.0,6.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,1.0,0.0,6.0,7.0,4.0,1.0,3.0,10.0,2.0,1.0,2.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0
48,47.0,23.0,104.0,107.0,27.0,108.0,18.0,14.0,61.0,22.0,160.0,39.0,71.0,43.0,30.0,17.0,42.0,41.0,37.0,27.0,113.0,85.0,48.0,53.0,13.0,104.0,154.0,44.0,16.0,27.0,31.0,22.0,40.0,81.0,113.0,66.0,30.0,23.0,11.0,20.0,23.0,21.0,65.0,62.0,55.0,55.0,28.0,17.0,48.0,24.0,26.0,31.0,89.0,43.0,12.0,18.0,52.0,44.0,133.0,41.0,26.0,35.0,80.0,67.0,9.0,13.0,90.0,26.0,18.0,23.0,43.0,8.0,23.0,33.0,23.0,78.0,47.0,22.0,71.0,14.0,46.0,20.0,33.0,97.0,95.0,51.0,29.0,132.0,62.0,77.0,15.0,29.0,29.0,20.0,81.0,38.0,0.0
49,0.0,2.0,6.0,12.0,0.0,9.0,1.0,2.0,1.0,5.0,9.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,7.0,1.0,0.0,3.0,3.0,4.0,0.0,3.0,18.0,8.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,10.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,7.0,3.0,6.0,2.0,0.0,2.0,0.0,2.0,6.0,2.0,5.0,4.0,8.0,7.0,5.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,14.0,9.0,1.0,15.0,1.0,12.0,2.0,1.0,5.0,5.0,6.0,1.0,7.0,13.0,2.0,0.0,2.0,7.0,3.0,4.0,1.0,0.0
50,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
51,2.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
52,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,3.0,1.0,4.0,8.0,3.0,10.0,0.0,4.0,3.0,2.0,15.0,1.0,4.0,0.0,2.0,2.0,9.0,5.0,3.0,4.0,2.0,2.0,8.0,2.0,0.0,5.0,9.0,10.0,5.0,1.0,3.0,0.0,4.0,10.0,5.0,9.0,1.0,11.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,7.0,5.0,4.0,4.0,4.0,7.0,4.0,6.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,10.0,6.0,1.0,8.0,0.0,6.0,1.0,2.0,7.0,6.0,4.0,2.0,5.0,12.0,4.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0
54,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,9.0,2.0,19.0,16.0,7.0,14.0,8.0,5.0,10.0,8.0,24.0,8.0,12.0,22.0,7.0,7.0,9.0,13.0,0.0,5.0,28.0,18.0,6.0,18.0,3.0,25.0,17.0,6.0,2.0,10.0,4.0,8.0,2.0,11.0,57.0,15.0,7.0,2.0,2.0,6.0,4.0,4.0,10.0,15.0,11.0,19.0,4.0,0.0,8.0,6.0,5.0,5.0,39.0,10.0,2.0,9.0,9.0,24.0,22.0,10.0,3.0,5.0,15.0,29.0,1.0,1.0,17.0,5.0,4.0,6.0,5.0,1.0,1.0,4.0,6.0,16.0,9.0,5.0,10.0,2.0,14.0,6.0,5.0,17.0,19.0,17.0,9.0,19.0,26.0,24.0,4.0,7.0,8.0,6.0,17.0,8.0,0.0
56,7.0,3.0,7.0,6.0,0.0,4.0,0.0,1.0,5.0,6.0,11.0,2.0,4.0,4.0,2.0,2.0,6.0,4.0,1.0,1.0,3.0,9.0,3.0,5.0,2.0,7.0,18.0,5.0,1.0,5.0,2.0,1.0,2.0,7.0,13.0,7.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,7.0,2.0,6.0,2.0,2.0,0.0,4.0,2.0,1.0,13.0,4.0,0.0,2.0,0.0,3.0,7.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,6.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,6.0,6.0,1.0,10.0,2.0,4.0,0.0,2.0,6.0,11.0,6.0,1.0,9.0,5.0,5.0,1.0,4.0,1.0,4.0,9.0,6.0,0.0
57,4.0,6.0,9.0,36.0,6.0,27.0,4.0,8.0,9.0,7.0,57.0,19.0,8.0,5.0,4.0,6.0,15.0,11.0,9.0,6.0,8.0,4.0,8.0,13.0,2.0,16.0,35.0,20.0,9.0,4.0,11.0,5.0,15.0,9.0,9.0,15.0,3.0,12.0,3.0,1.0,1.0,5.0,6.0,19.0,17.0,3.0,5.0,8.0,20.0,13.0,6.0,6.0,3.0,6.0,3.0,2.0,4.0,11.0,9.0,6.0,6.0,11.0,6.0,13.0,3.0,4.0,5.0,10.0,3.0,4.0,4.0,1.0,12.0,9.0,8.0,34.0,17.0,2.0,10.0,0.0,19.0,5.0,4.0,25.0,20.0,3.0,3.0,7.0,16.0,7.0,4.0,7.0,6.0,3.0,4.0,1.0,0.0
58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,7.0,5.0,18.0,15.0,5.0,13.0,3.0,5.0,4.0,5.0,23.0,3.0,10.0,11.0,7.0,3.0,5.0,2.0,5.0,11.0,17.0,15.0,9.0,6.0,2.0,11.0,29.0,9.0,1.0,3.0,3.0,4.0,5.0,8.0,18.0,17.0,4.0,3.0,0.0,3.0,1.0,4.0,6.0,7.0,1.0,13.0,2.0,2.0,10.0,5.0,8.0,7.0,15.0,4.0,6.0,0.0,7.0,12.0,21.0,5.0,2.0,2.0,15.0,9.0,2.0,4.0,10.0,6.0,4.0,1.0,2.0,1.0,1.0,8.0,5.0,10.0,3.0,4.0,15.0,1.0,5.0,6.0,3.0,10.0,22.0,10.0,0.0,18.0,14.0,15.0,3.0,2.0,5.0,6.0,8.0,2.0,0.0
60,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
61,24.0,18.0,44.0,94.0,12.0,74.0,5.0,4.0,41.0,3.0,77.0,16.0,48.0,12.0,13.0,9.0,25.0,30.0,15.0,11.0,37.0,36.0,29.0,37.0,7.0,42.0,32.0,22.0,16.0,13.0,10.0,12.0,21.0,40.0,39.0,40.0,14.0,28.0,6.0,11.0,11.0,8.0,19.0,27.0,24.0,20.0,18.0,14.0,27.0,20.0,26.0,9.0,36.0,30.0,6.0,11.0,15.0,20.0,42.0,18.0,13.0,25.0,23.0,44.0,8.0,10.0,31.0,5.0,8.0,15.0,20.0,6.0,19.0,10.0,8.0,38.0,27.0,7.0,39.0,7.0,17.0,20.0,4.0,41.0,49.0,25.0,17.0,48.0,28.0,53.0,14.0,16.0,15.0,15.0,40.0,20.0,0.0
62,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63,0.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64,4.0,2.0,2.0,19.0,4.0,10.0,3.0,1.0,2.0,3.0,15.0,7.0,4.0,2.0,4.0,6.0,8.0,4.0,3.0,7.0,7.0,2.0,6.0,4.0,1.0,5.0,14.0,7.0,5.0,3.0,8.0,2.0,8.0,12.0,4.0,14.0,4.0,1.0,3.0,2.0,1.0,10.0,7.0,18.0,7.0,1.0,3.0,4.0,5.0,6.0,3.0,9.0,5.0,3.0,2.0,2.0,0.0,7.0,5.0,7.0,4.0,8.0,4.0,7.0,2.0,3.0,4.0,8.0,2.0,3.0,6.0,1.0,5.0,2.0,3.0,10.0,13.0,1.0,11.0,0.0,5.0,6.0,1.0,13.0,5.0,5.0,1.0,10.0,9.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0
65,17.0,14.0,44.0,41.0,20.0,38.0,7.0,13.0,11.0,23.0,92.0,11.0,16.0,22.0,6.0,12.0,21.0,11.0,20.0,13.0,38.0,29.0,18.0,21.0,9.0,33.0,151.0,17.0,8.0,17.0,9.0,9.0,17.0,29.0,23.0,18.0,13.0,9.0,7.0,3.0,7.0,14.0,22.0,24.0,21.0,15.0,5.0,5.0,20.0,11.0,12.0,13.0,28.0,20.0,11.0,9.0,9.0,21.0,29.0,13.0,10.0,17.0,15.0,26.0,7.0,9.0,32.0,40.0,6.0,7.0,21.0,11.0,10.0,17.0,7.0,37.0,24.0,7.0,35.0,1.0,54.0,5.0,7.0,53.0,35.0,13.0,6.0,34.0,37.0,26.0,5.0,10.0,13.0,14.0,20.0,18.0,0.0
