ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,hsv_48,hsv_49,hsv_50,hsv_51,hsv_52,hsv_53,hsv_54,hsv_55,hsv_56,hsv_57,hsv_58,hsv_59,hsv_60,hsv_61,hsv_62,hsv_63,hsv_64,hsv_65,hsv_66,hsv_67,hsv_68,hsv_69,hsv_70,hsv_71,hsv_72,hsv_73,hsv_74,hsv_75,hsv_76,hsv_77,hsv_78,hsv_79,hsv_80,hsv_81,hsv_82,hsv_83,hsv_84,hsv_85,hsv_86,hsv_87,hsv_88,hsv_89,hsv_90,hsv_91,hsv_92,hsv_93,hsv_94,hsv_95,hsv_96
32,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,7.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,6.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,3.0,6.0,2.0,1.0,0.0,9.0,7.0,2.0,1.0,0.0,1.0,6.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,7.0,0.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
33,41.0,68.0,56.0,84.0,6.0,5.0,44.0,10.0,78.0,8.0,146.0,17.0,41.0,61.0,11.0,10.0,18.0,6.0,10.0,40.0,48.0,97.0,12.0,99.0,15.0,52.0,88.0,3.0,3.0,56.0,8.0,21.0,16.0,92.0,89.0,56.0,47.0,18.0,10.0,2.0,13.0,33.0,24.0,23.0,25.0,20.0,16.0,24.0,67.0,9.0,45.0,54.0,71.0,81.0,30.0,23.0,4.0,105.0,120.0,45.0,6.0,19.0,41.0,126.0,5.0,37.0,58.0,28.0,19.0,4.0,5.0,29.0,12.0,8.0,33.0,25.0,8.0,5.0,43.0,16.0,17.0,16.0,10.0,93.0,124.0,76.0,7.0,114.0,29.0,95.0,3.0,57.0,3.0,52.0,17.0,15.0,0.0
34,4.0,15.0,23.0,40.0,11.0,3.0,5.0,3.0,12.0,0.0,48.0,11.0,7.0,6.0,6.0,6.0,20.0,7.0,4.0,8.0,3.0,23.0,12.0,12.0,2.0,17.0,49.0,1.0,2.0,7.0,5.0,2.0,14.0,20.0,15.0,7.0,18.0,19.0,1.0,1.0,1.0,12.0,9.0,30.0,8.0,1.0,1.0,9.0,17.0,8.0,21.0,19.0,5.0,12.0,17.0,3.0,2.0,21.0,27.0,13.0,8.0,8.0,9.0,37.0,0.0,16.0,8.0,8.0,8.0,2.0,8.0,12.0,13.0,1.0,7.0,12.0,21.0,1.0,9.0,10.0,6.0,3.0,0.0,27.0,17.0,12.0,2.0,15.0,9.0,19.0,3.0,22.0,4.0,8.0,4.0,3.0,0.0
35,3.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,7.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,8.0,4.0,10.0,0.0,3.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,4.0,4.0,1.0,1.0,1.0,5.0,7.0,2.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,7.0,1.0,7.0,3.0,5.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0
36,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,4.0,1.0,8.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0
38,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,4.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0
39,3.0,13.0,5.0,16.0,5.0,16.0,4.0,0.0,5.0,1.0,27.0,15.0,6.0,2.0,0.0,3.0,20.0,6.0,3.0,4.0,1.0,10.0,3.0,8.0,1.0,5.0,13.0,1.0,8.0,3.0,10.0,1.0,16.0,14.0,7.0,2.0,8.0,9.0,0.0,0.0,0.0,14.0,3.0,20.0,15.0,4.0,2.0,5.0,5.0,5.0,7.0,8.0,5.0,6.0,9.0,2.0,1.0,20.0,10.0,6.0,14.0,20.0,4.0,28.0,1.0,9.0,5.0,1.0,1.0,0.0,3.0,6.0,6.0,3.0,6.0,16.0,15.0,1.0,5.0,3.0,5.0,4.0,4.0,15.0,12.0,3.0,2.0,13.0,4.0,6.0,0.0,9.0,2.0,4.0,1.0,5.0,0.0
40,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,2.0,3.0,2.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,11.0,1.0,4.0,2.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0
42,60.0,37.0,50.0,105.0,16.0,6.0,49.0,9.0,56.0,2.0,93.0,8.0,44.0,55.0,15.0,8.0,13.0,18.0,10.0,66.0,39.0,93.0,36.0,91.0,27.0,38.0,22.0,5.0,11.0,65.0,6.0,34.0,12.0,88.0,89.0,40.0,52.0,26.0,13.0,7.0,31.0,16.0,12.0,13.0,40.0,29.0,34.0,13.0,34.0,8.0,57.0,51.0,70.0,74.0,40.0,43.0,14.0,99.0,112.0,43.0,11.0,18.0,37.0,103.0,14.0,19.0,46.0,6.0,23.0,6.0,7.0,18.0,16.0,27.0,24.0,23.0,22.0,11.0,53.0,26.0,16.0,31.0,4.0,70.0,88.0,72.0,20.0,78.0,31.0,71.0,14.0,53.0,10.0,55.0,28.0,36.0,0.0
43,6.0,19.0,17.0,25.0,7.0,6.0,19.0,1.0,17.0,5.0,30.0,6.0,7.0,14.0,0.0,4.0,8.0,2.0,3.0,11.0,17.0,12.0,8.0,12.0,5.0,10.0,19.0,0.0,4.0,10.0,7.0,3.0,10.0,23.0,28.0,9.0,15.0,10.0,4.0,3.0,2.0,12.0,7.0,11.0,8.0,5.0,4.0,6.0,11.0,5.0,9.0,12.0,16.0,12.0,11.0,8.0,2.0,22.0,21.0,7.0,2.0,8.0,9.0,30.0,2.0,13.0,13.0,8.0,7.0,2.0,6.0,15.0,4.0,6.0,16.0,7.0,7.0,3.0,17.0,5.0,16.0,4.0,2.0,29.0,42.0,20.0,9.0,23.0,7.0,19.0,2.0,18.0,3.0,14.0,6.0,4.0,0.0
44,16.0,31.0,43.0,37.0,5.0,4.0,20.0,3.0,45.0,1.0,25.0,7.0,29.0,24.0,10.0,2.0,2.0,9.0,2.0,27.0,31.0,55.0,10.0,50.0,3.0,43.0,26.0,0.0,1.0,37.0,2.0,12.0,4.0,22.0,68.0,16.0,38.0,7.0,0.0,1.0,5.0,11.0,13.0,4.0,17.0,3.0,5.0,3.0,15.0,2.0,32.0,26.0,39.0,32.0,32.0,11.0,3.0,56.0,70.0,19.0,0.0,3.0,20.0,54.0,1.0,28.0,39.0,5.0,10.0,2.0,0.0,14.0,2.0,4.0,20.0,9.0,3.0,1.0,19.0,5.0,1.0,10.0,2.0,44.0,51.0,31.0,2.0,68.0,6.0,49.0,1.0,27.0,5.0,23.0,14.0,14.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,6.0,12.0,11.0,15.0,4.0,0.0,5.0,3.0,12.0,1.0,20.0,5.0,11.0,5.0,2.0,2.0,3.0,0.0,1.0,6.0,2.0,13.0,1.0,17.0,2.0,13.0,47.0,0.0,2.0,6.0,3.0,4.0,3.0,15.0,14.0,4.0,8.0,6.0,2.0,0.0,2.0,10.0,7.0,4.0,3.0,1.0,2.0,2.0,9.0,6.0,10.0,6.0,1.0,10.0,4.0,1.0,0.0,13.0,14.0,8.0,1.0,9.0,5.0,23.0,1.0,5.0,10.0,6.0,8.0,0.0,2.0,0.0,6.0,1.0,10.0,8.0,2.0,1.0,6.0,5.0,3.0,9.0,7.0,21.0,12.0,8.0,0.0,18.0,3.0,12.0,0.0,10.0,0.0,10.0,2.0,6.0,0.0
47,3.0,10.0,25.0,40.0,15.0,11.0,15.0,0.0,16.0,7.0,41.0,16.0,13.0,12.0,7.0,7.0,40.0,7.0,8.0,16.0,14.0,31.0,10.0,27.0,4.0,15.0,24.0,11.0,12.0,16.0,10.0,5.0,14.0,41.0,20.0,13.0,15.0,13.0,7.0,1.0,1.0,7.0,4.0,27.0,17.0,1.0,3.0,2.0,10.0,5.0,17.0,9.0,10.0,26.0,6.0,5.0,1.0,37.0,32.0,13.0,15.0,28.0,10.0,44.0,3.0,17.0,17.0,0.0,6.0,6.0,9.0,8.0,9.0,3.0,9.0,10.0,43.0,0.0,11.0,7.0,9.0,7.0,3.0,20.0,23.0,20.0,3.0,21.0,7.0,23.0,2.0,25.0,5.0,7.0,2.0,11.0,0.0
48,45.0,27.0,68.0,55.0,19.0,10.0,35.0,5.0,79.0,3.0,45.0,10.0,56.0,84.0,23.0,6.0,17.0,6.0,9.0,42.0,61.0,115.0,30.0,83.0,11.0,65.0,30.0,1.0,3.0,43.0,16.0,17.0,9.0,56.0,103.0,22.0,51.0,14.0,1.0,3.0,15.0,19.0,17.0,13.0,30.0,16.0,15.0,7.0,26.0,13.0,47.0,51.0,84.0,74.0,37.0,19.0,7.0,95.0,93.0,46.0,8.0,15.0,53.0,89.0,3.0,23.0,73.0,6.0,17.0,5.0,7.0,19.0,32.0,13.0,42.0,24.0,17.0,11.0,24.0,7.0,9.0,14.0,7.0,45.0,106.0,73.0,14.0,95.0,11.0,113.0,2.0,37.0,8.0,60.0,28.0,24.0,0.0
49,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,5.0,1.0,0.0,3.0,8.0,2.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,6.0,3.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0
50,5.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,1.0,7.0,2.0,6.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,3.0,2.0,5.0,15.0,2.0,5.0,2.0,6.0,6.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0
51,3.0,1.0,6.0,7.0,3.0,2.0,2.0,0.0,6.0,0.0,10.0,1.0,3.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,10.0,4.0,8.0,1.0,7.0,7.0,0.0,0.0,8.0,1.0,2.0,5.0,8.0,13.0,1.0,7.0,9.0,1.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,11.0,1.0,1.0,7.0,7.0,8.0,5.0,2.0,0.0,10.0,12.0,6.0,2.0,1.0,6.0,14.0,0.0,4.0,9.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,0.0,5.0,7.0,1.0,1.0,1.0,16.0,12.0,10.0,1.0,18.0,7.0,9.0,0.0,10.0,1.0,7.0,4.0,4.0,0.0
52,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,7.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,5.0,13.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,5.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53,2.0,9.0,6.0,20.0,8.0,4.0,8.0,1.0,5.0,0.0,26.0,8.0,3.0,2.0,3.0,3.0,14.0,6.0,5.0,7.0,4.0,7.0,3.0,8.0,2.0,4.0,7.0,1.0,8.0,3.0,2.0,3.0,5.0,14.0,11.0,7.0,4.0,9.0,0.0,0.0,1.0,5.0,3.0,14.0,6.0,1.0,0.0,1.0,3.0,2.0,14.0,5.0,4.0,7.0,7.0,2.0,0.0,11.0,12.0,3.0,10.0,3.0,7.0,11.0,0.0,5.0,5.0,1.0,1.0,2.0,6.0,2.0,1.0,4.0,2.0,9.0,19.0,1.0,7.0,3.0,1.0,4.0,4.0,7.0,15.0,9.0,5.0,12.0,5.0,5.0,1.0,10.0,6.0,1.0,2.0,3.0,0.0
54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,10.0,13.0,14.0,18.0,8.0,0.0,8.0,1.0,27.0,1.0,16.0,5.0,13.0,18.0,4.0,2.0,9.0,2.0,0.0,7.0,14.0,43.0,7.0,23.0,2.0,22.0,9.0,0.0,3.0,26.0,1.0,9.0,2.0,11.0,36.0,8.0,9.0,4.0,1.0,2.0,7.0,5.0,3.0,1.0,10.0,3.0,3.0,0.0,14.0,2.0,14.0,26.0,23.0,25.0,15.0,6.0,1.0,27.0,32.0,18.0,0.0,1.0,10.0,25.0,1.0,13.0,18.0,0.0,5.0,0.0,1.0,5.0,0.0,2.0,9.0,3.0,2.0,0.0,7.0,10.0,2.0,2.0,2.0,11.0,26.0,20.0,2.0,29.0,1.0,30.0,1.0,16.0,3.0,18.0,6.0,11.0,0.0
56,4.0,9.0,7.0,7.0,1.0,4.0,4.0,2.0,12.0,2.0,5.0,3.0,3.0,10.0,3.0,0.0,5.0,2.0,4.0,9.0,4.0,13.0,1.0,9.0,6.0,9.0,4.0,0.0,0.0,7.0,2.0,5.0,3.0,3.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,6.0,4.0,9.0,5.0,2.0,1.0,0.0,13.0,15.0,6.0,3.0,2.0,3.0,12.0,1.0,2.0,8.0,2.0,6.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,6.0,1.0,9.0,8.0,8.0,6.0,1.0,12.0,3.0,13.0,0.0,4.0,3.0,8.0,2.0,1.0,0.0
57,9.0,25.0,19.0,70.0,15.0,27.0,6.0,8.0,50.0,7.0,155.0,29.0,13.0,10.0,2.0,38.0,48.0,12.0,22.0,9.0,7.0,25.0,11.0,27.0,8.0,41.0,66.0,1.0,19.0,16.0,19.0,7.0,28.0,43.0,26.0,34.0,26.0,25.0,7.0,2.0,0.0,36.0,18.0,31.0,36.0,3.0,13.0,38.0,38.0,11.0,26.0,29.0,17.0,22.0,14.0,9.0,5.0,54.0,44.0,13.0,22.0,29.0,16.0,74.0,5.0,12.0,15.0,23.0,15.0,3.0,5.0,11.0,23.0,7.0,27.0,24.0,35.0,1.0,17.0,9.0,25.0,2.0,11.0,67.0,49.0,27.0,5.0,38.0,22.0,15.0,7.0,43.0,5.0,13.0,6.0,7.0,0.0
58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,5.0,13.0,9.0,5.0,3.0,3.0,9.0,0.0,6.0,0.0,13.0,2.0,8.0,10.0,2.0,2.0,0.0,1.0,0.0,10.0,5.0,15.0,6.0,12.0,0.0,18.0,8.0,0.0,1.0,11.0,1.0,1.0,1.0,9.0,15.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,7.0,8.0,10.0,2.0,9.0,4.0,0.0,9.0,13.0,4.0,3.0,2.0,8.0,18.0,2.0,5.0,10.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,12.0,17.0,0.0,12.0,2.0,15.0,0.0,3.0,1.0,3.0,3.0,6.0,0.0
60,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,4.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,7.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
61,32.0,34.0,70.0,142.0,34.0,82.0,40.0,5.0,108.0,2.0,222.0,26.0,45.0,36.0,14.0,42.0,68.0,18.0,25.0,39.0,47.0,87.0,35.0,111.0,17.0,76.0,58.0,10.0,17.0,50.0,24.0,25.0,78.0,95.0,72.0,61.0,64.0,36.0,4.0,8.0,8.0,37.0,32.0,66.0,104.0,20.0,20.0,66.0,109.0,25.0,45.0,54.0,55.0,71.0,37.0,22.0,7.0,103.0,162.0,42.0,28.0,51.0,33.0,192.0,13.0,24.0,44.0,13.0,26.0,7.0,19.0,22.0,69.0,12.0,50.0,41.0,73.0,10.0,40.0,20.0,9.0,23.0,13.0,87.0,123.0,69.0,15.0,110.0,45.0,64.0,13.0,54.0,3.0,55.0,29.0,28.0,0.0
62,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0
63,1.0,2.0,6.0,16.0,5.0,2.0,4.0,1.0,16.0,2.0,28.0,7.0,3.0,3.0,1.0,5.0,8.0,1.0,1.0,5.0,3.0,3.0,2.0,6.0,0.0,3.0,30.0,0.0,2.0,2.0,0.0,0.0,22.0,10.0,5.0,8.0,6.0,5.0,4.0,0.0,0.0,12.0,5.0,6.0,7.0,0.0,0.0,4.0,10.0,6.0,5.0,4.0,3.0,13.0,4.0,1.0,0.0,16.0,18.0,3.0,5.0,11.0,1.0,19.0,0.0,3.0,6.0,14.0,3.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,9.0,3.0,2.0,1.0,4.0,13.0,16.0,11.0,1.0,8.0,1.0,4.0,1.0,10.0,2.0,4.0,0.0,1.0,0.0
64,4.0,13.0,14.0,27.0,3.0,6.0,10.0,4.0,12.0,0.0,30.0,7.0,5.0,9.0,5.0,7.0,12.0,6.0,2.0,9.0,3.0,19.0,10.0,23.0,3.0,9.0,29.0,1.0,6.0,10.0,10.0,1.0,7.0,14.0,25.0,6.0,10.0,8.0,4.0,1.0,2.0,6.0,14.0,13.0,9.0,2.0,0.0,9.0,12.0,3.0,12.0,20.0,10.0,16.0,11.0,6.0,0.0,25.0,17.0,14.0,4.0,3.0,10.0,30.0,0.0,9.0,5.0,3.0,3.0,1.0,3.0,6.0,3.0,1.0,16.0,8.0,9.0,1.0,12.0,2.0,12.0,3.0,6.0,22.0,15.0,17.0,3.0,23.0,1.0,13.0,1.0,20.0,1.0,9.0,3.0,3.0,0.0
65,7.0,13.0,17.0,22.0,10.0,7.0,10.0,3.0,19.0,1.0,27.0,4.0,6.0,7.0,3.0,6.0,2.0,0.0,2.0,6.0,11.0,17.0,11.0,22.0,1.0,22.0,18.0,2.0,0.0,15.0,6.0,1.0,6.0,16.0,26.0,10.0,10.0,1.0,4.0,2.0,3.0,5.0,11.0,2.0,15.0,3.0,3.0,1.0,17.0,1.0,17.0,19.0,12.0,20.0,11.0,4.0,0.0,18.0,27.0,6.0,2.0,2.0,12.0,34.0,1.0,13.0,16.0,6.0,6.0,1.0,1.0,8.0,5.0,9.0,9.0,11.0,5.0,1.0,12.0,6.0,1.0,4.0,2.0,15.0,23.0,19.0,4.0,31.0,5.0,14.0,0.0,16.0,1.0,6.0,10.0,7.0,0.0
