ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
637,14.0,283.0,226.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,40.0,4.0,9.0,4.0,4.0,12.0,6.0,0.0,1.0,92.0,1344.0
638,22.0,198.0,132.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,6.0,5.0,14.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,50.0,1090.0
639,2.0,16.0,26.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,20.0,723.0
640,3.0,47.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,772.0
641,18.0,407.0,282.0,2.0,3.0,0.0,4.0,6.0,3.0,2.0,6.0,11.0,8.0,7.0,22.0,3.0,20.0,3.0,2.0,29.0,12.0,2.0,2.0,147.0,1642.0
642,30.0,373.0,659.0,4.0,9.0,8.0,35.0,10.0,8.0,16.0,13.0,69.0,25.0,5.0,51.0,22.0,19.0,9.0,12.0,78.0,31.0,8.0,3.0,435.0,2574.0
643,1.0,34.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,705.0
644,53.0,882.0,914.0,5.0,6.0,3.0,34.0,44.0,12.0,9.0,13.0,66.0,45.0,11.0,57.0,15.0,32.0,15.0,12.0,78.0,29.0,10.0,3.0,499.0,3491.0
645,1.0,66.0,58.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,39.0,848.0
646,18.0,526.0,447.0,0.0,2.0,2.0,12.0,19.0,4.0,2.0,1.0,10.0,17.0,3.0,57.0,12.0,20.0,2.0,4.0,40.0,14.0,0.0,2.0,223.0,2083.0
647,14.0,212.0,127.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,7.0,7.0,3.0,25.0,3.0,5.0,0.0,0.0,9.0,6.0,0.0,0.0,77.0,1154.0
648,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,668.0
649,25.0,798.0,491.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,27.0,10.0,88.0,9.0,26.0,0.0,4.0,44.0,11.0,0.0,1.0,245.0,2453.0
650,8.0,122.0,61.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0,897.0
651,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,676.0
652,6.0,135.0,74.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,6.0,0.0,10.0,0.0,2.0,6.0,1.0,0.0,0.0,38.0,943.0
653,25.0,620.0,704.0,1.0,3.0,2.0,37.0,29.0,6.0,3.0,2.0,46.0,29.0,3.0,77.0,14.0,24.0,14.0,13.0,102.0,26.0,9.0,0.0,440.0,2882.0
654,15.0,473.0,356.0,0.0,23.0,1.0,17.0,16.0,17.0,13.0,10.0,10.0,14.0,5.0,19.0,4.0,9.0,8.0,2.0,40.0,10.0,6.0,0.0,224.0,1946.0
655,3.0,107.0,106.0,2.0,1.0,2.0,9.0,1.0,2.0,2.0,5.0,12.0,5.0,1.0,14.0,4.0,12.0,1.0,1.0,21.0,13.0,0.0,0.0,108.0,1087.0
656,44.0,831.0,394.0,2.0,3.0,3.0,8.0,7.0,4.0,5.0,1.0,5.0,26.0,12.0,50.0,5.0,23.0,1.0,2.0,27.0,4.0,0.0,1.0,189.0,2303.0
657,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,674.0
658,371.0,5465.0,8001.0,27.0,83.0,49.0,310.0,287.0,120.0,99.0,70.0,407.0,249.0,74.0,646.0,123.0,234.0,119.0,96.0,685.0,274.0,78.0,14.0,4044.0,22583.0
659,4.0,177.0,235.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,7.0,2.0,1.0,14.0,4.0,10.0,1.0,0.0,47.0,9.0,0.0,1.0,108.0,1291.0
660,28.0,597.0,589.0,1.0,1.0,0.0,9.0,6.0,4.0,5.0,2.0,22.0,21.0,8.0,104.0,17.0,22.0,5.0,12.0,59.0,16.0,2.0,4.0,320.0,2514.0
661,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,669.0
662,12.0,363.0,262.0,2.0,2.0,1.0,7.0,5.0,4.0,5.0,2.0,2.0,19.0,3.0,66.0,8.0,9.0,2.0,2.0,27.0,5.0,3.0,3.0,177.0,1653.0
663,8.0,189.0,93.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,23.0,2.0,5.0,0.0,1.0,10.0,2.0,0.0,0.0,56.0,1065.0
664,1.0,9.0,17.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,23.0,737.0
665,8.0,144.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,11.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,937.0
666,1.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,718.0
667,102.0,2164.0,1540.0,5.0,4.0,4.0,23.0,19.0,13.0,9.0,4.0,23.0,66.0,17.0,134.0,48.0,63.0,3.0,4.0,80.0,35.0,5.0,2.0,561.0,5595.0
668,12.0,367.0,226.0,3.0,5.0,2.0,16.0,9.0,3.0,11.0,4.0,19.0,13.0,4.0,37.0,14.0,10.0,2.0,5.0,31.0,3.0,2.0,0.0,193.0,1659.0
669,1.0,34.0,31.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,18.0,771.0
670,17.0,369.0,184.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,8.0,11.0,1.0,38.0,2.0,14.0,0.0,1.0,17.0,6.0,0.0,0.0,108.0,1456.0
671,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,713.0
672,14.0,246.0,115.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,10.0,2.0,29.0,1.0,7.0,0.0,0.0,9.0,4.0,0.0,0.0,72.0,1191.0
673,74.0,1551.0,1138.0,2.0,0.0,2.0,9.0,14.0,5.0,5.0,4.0,14.0,39.0,13.0,109.0,12.0,40.0,0.0,2.0,63.0,16.0,3.0,2.0,354.0,4144.0
674,0.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,721.0
675,59.0,1070.0,1113.0,10.0,7.0,5.0,29.0,34.0,17.0,19.0,13.0,36.0,75.0,20.0,122.0,23.0,29.0,5.0,6.0,96.0,28.0,8.0,5.0,587.0,4091.0
676,7.0,49.0,41.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,10.0,2.0,0.0,0.0,36.0,845.0
677,5.0,193.0,72.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,4.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,38.0,1023.0
678,68.0,1646.0,2904.0,8.0,14.0,10.0,70.0,79.0,34.0,21.0,26.0,179.0,61.0,17.0,152.0,44.0,79.0,37.0,24.0,197.0,100.0,17.0,3.0,1172.0,7640.0
679,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,735.0
680,0.0,29.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,744.0
681,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,714.0
682,14.0,216.0,167.0,0.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,4.0,4.0,1.0,19.0,1.0,11.0,0.0,0.0,4.0,2.0,0.0,0.0,60.0,1199.0
683,0.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,753.0
684,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,746.0
685,12.0,307.0,162.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,6.0,10.0,1.0,29.0,8.0,7.0,1.0,0.0,19.0,3.0,1.0,0.0,103.0,1372.0
686,5.0,147.0,46.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,13.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,946.0
687,4.0,69.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,839.0
688,5.0,138.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,14.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,32.0,948.0
689,2.0,51.0,54.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,6.0,0.0,3.0,1.0,2.0,7.0,0.0,1.0,0.0,31.0,858.0
690,9.0,240.0,165.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,8.0,5.0,16.0,2.0,11.0,0.0,1.0,13.0,4.0,2.0,0.0,70.0,1244.0
691,6.0,87.0,58.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,30.0,902.0
692,13.0,316.0,177.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,5.0,13.0,5.0,24.0,2.0,8.0,0.0,3.0,9.0,4.0,0.0,0.0,88.0,1374.0
693,34.0,390.0,137.0,2.0,2.0,1.0,4.0,5.0,5.0,0.0,0.0,1.0,11.0,7.0,27.0,4.0,28.0,0.0,0.0,15.0,3.0,0.0,3.0,118.0,1490.0
694,10.0,179.0,222.0,2.0,6.0,8.0,20.0,6.0,6.0,12.0,8.0,16.0,9.0,1.0,11.0,6.0,6.0,2.0,7.0,37.0,7.0,2.0,1.0,173.0,1451.0
695,24.0,450.0,261.0,2.0,1.0,0.0,8.0,5.0,1.0,1.0,3.0,4.0,16.0,5.0,38.0,3.0,21.0,4.0,3.0,23.0,2.0,1.0,0.0,141.0,1712.0
696,77.0,1148.0,725.0,12.0,2.0,1.0,17.0,9.0,11.0,6.0,4.0,13.0,51.0,23.0,92.0,9.0,42.0,1.0,2.0,34.0,11.0,1.0,1.0,342.0,3330.0
697,7.0,131.0,124.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,3.0,7.0,1.0,4.0,2.0,4.0,0.0,1.0,6.0,6.0,0.0,0.0,44.0,1047.0
698,3.0,59.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,812.0
699,20.0,537.0,232.0,4.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,14.0,7.0,48.0,4.0,16.0,2.0,0.0,23.0,4.0,1.0,2.0,140.0,1768.0
700,2.0,49.0,37.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,26.0,840.0
701,4.0,111.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0,908.0
702,19.0,352.0,197.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,9.0,3.0,23.0,1.0,10.0,2.0,2.0,14.0,4.0,0.0,0.0,76.0,1422.0
703,15.0,369.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,3.0,42.0,1.0,8.0,0.0,0.0,9.0,4.0,0.0,0.0,79.0,1417.0
704,3.0,171.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,2.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,36.0,1007.0
705,16.0,410.0,176.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,14.0,1.0,33.0,3.0,11.0,2.0,1.0,15.0,0.0,1.0,0.0,89.0,1485.0
706,0.0,50.0,54.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,28.0,866.0
707,2.0,42.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,805.0
708,103.0,1700.0,4280.0,15.0,99.0,70.0,520.0,264.0,77.0,49.0,85.0,872.0,89.0,15.0,174.0,110.0,86.0,98.0,100.0,661.0,178.0,150.0,16.0,3728.0,14247.0
709,170.0,2549.0,2380.0,13.0,53.0,32.0,189.0,61.0,47.0,37.0,61.0,248.0,112.0,25.0,259.0,64.0,82.0,66.0,49.0,265.0,69.0,44.0,11.0,1787.0,9382.0
710,2.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,778.0
711,20.0,523.0,564.0,1.0,7.0,3.0,13.0,4.0,11.0,2.0,5.0,25.0,21.0,5.0,63.0,8.0,30.0,4.0,4.0,45.0,16.0,4.0,1.0,272.0,2362.0
712,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,757.0
713,1.0,41.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,799.0
714,0.0,12.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,741.0
715,57.0,1163.0,859.0,5.0,2.0,2.0,14.0,9.0,5.0,6.0,7.0,12.0,35.0,16.0,115.0,14.0,42.0,4.0,7.0,104.0,19.0,4.0,3.0,425.0,3644.0
716,1.0,30.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,780.0
717,9.0,205.0,279.0,1.0,0.0,0.0,11.0,7.0,0.0,4.0,1.0,21.0,8.0,1.0,16.0,2.0,6.0,4.0,0.0,28.0,5.0,3.0,0.0,118.0,1446.0
718,44.0,1174.0,1582.0,4.0,22.0,18.0,93.0,48.0,28.0,20.0,37.0,225.0,49.0,14.0,80.0,31.0,37.0,23.0,48.0,156.0,42.0,34.0,6.0,1015.0,5548.0
719,1.0,34.0,36.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,27.0,844.0
720,6.0,136.0,62.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,12.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,40.0,1004.0
721,9.0,154.0,134.0,2.0,1.0,4.0,8.0,3.0,3.0,5.0,5.0,15.0,6.0,0.0,9.0,8.0,5.0,2.0,9.0,17.0,2.0,3.0,1.0,108.0,1234.0
722,3.0,130.0,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,12.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,29.0,958.0
723,15.0,342.0,399.0,0.0,3.0,0.0,5.0,8.0,3.0,1.0,1.0,16.0,13.0,4.0,37.0,3.0,18.0,0.0,3.0,22.0,6.0,3.0,2.0,148.0,1775.0
724,27.0,388.0,181.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,3.0,5.0,14.0,4.0,40.0,0.0,11.0,0.0,1.0,12.0,2.0,1.0,3.0,109.0,1538.0
725,1.0,32.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,822.0
726,0.0,12.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,17.0,794.0
727,1.0,34.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,804.0
728,65.0,991.0,554.0,2.0,6.0,0.0,15.0,10.0,3.0,4.0,6.0,17.0,32.0,15.0,71.0,11.0,30.0,4.0,3.0,45.0,8.0,2.0,1.0,285.0,2908.0
729,209.0,2784.0,3420.0,20.0,55.0,32.0,176.0,68.0,44.0,21.0,20.0,188.0,100.0,35.0,227.0,58.0,101.0,31.0,32.0,251.0,70.0,20.0,12.0,1561.0,10264.0
730,2.0,57.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,849.0
731,15.0,467.0,692.0,3.0,1.0,1.0,22.0,17.0,7.0,3.0,6.0,28.0,18.0,8.0,37.0,6.0,10.0,5.0,10.0,44.0,13.0,8.0,1.0,248.0,2401.0
732,5.0,247.0,213.0,0.0,1.0,1.0,10.0,4.0,2.0,4.0,1.0,11.0,12.0,1.0,21.0,17.0,12.0,7.0,5.0,18.0,2.0,1.0,1.0,131.0,1459.0
733,3.0,36.0,47.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,19.0,857.0
734,53.0,952.0,683.0,4.0,7.0,10.0,27.0,13.0,10.0,10.0,15.0,24.0,51.0,15.0,86.0,26.0,38.0,15.0,15.0,60.0,18.0,9.0,4.0,457.0,3336.0
735,7.0,128.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,2.0,0.0,1.0,6.0,1.0,0.0,2.0,25.0,984.0
736,206.0,3329.0,2830.0,7.0,25.0,18.0,59.0,43.0,27.0,17.0,20.0,83.0,118.0,33.0,314.0,63.0,109.0,20.0,30.0,202.0,57.0,9.0,6.0,1260.0,9621.0
737,70.0,1140.0,1308.0,4.0,6.0,7.0,37.0,19.0,18.0,13.0,11.0,36.0,57.0,16.0,121.0,44.0,51.0,8.0,8.0,100.0,52.0,7.0,2.0,617.0,4489.0
738,183.0,2987.0,1810.0,8.0,8.0,2.0,27.0,20.0,19.0,12.0,5.0,17.0,100.0,31.0,245.0,31.0,75.0,10.0,9.0,103.0,22.0,3.0,4.0,751.0,7220.0
739,2.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,21.0,804.0
740,8.0,146.0,88.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,10.0,1.0,12.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,46.0,1074.0
741,37.0,863.0,1035.0,3.0,4.0,8.0,37.0,24.0,20.0,14.0,13.0,70.0,33.0,1.0,96.0,20.0,29.0,12.0,22.0,121.0,30.0,19.0,5.0,581.0,3838.0
742,24.0,361.0,308.0,4.0,3.0,2.0,30.0,11.0,8.0,3.0,3.0,24.0,9.0,3.0,17.0,5.0,13.0,3.0,3.0,32.0,3.0,7.0,3.0,186.0,1807.0
743,7.0,166.0,137.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,7.0,6.0,0.0,22.0,0.0,5.0,0.0,1.0,16.0,3.0,2.0,1.0,74.0,1201.0
744,1.0,46.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,819.0
745,2.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,782.0
746,1.0,159.0,53.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,9.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,29.0,1017.0
747,20.0,316.0,148.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,6.0,5.0,21.0,0.0,10.0,1.0,0.0,8.0,1.0,0.0,1.0,64.0,1359.0
748,5.0,108.0,58.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,0.0,31.0,981.0
749,1.0,23.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,827.0
750,5.0,32.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.0,836.0
751,14.0,197.0,135.0,2.0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,7.0,3.0,1.0,17.0,1.0,5.0,2.0,2.0,12.0,2.0,0.0,0.0,67.0,1231.0
752,35.0,356.0,186.0,4.0,3.0,1.0,4.0,0.0,1.0,4.0,2.0,3.0,21.0,5.0,22.0,7.0,30.0,0.0,1.0,10.0,1.0,0.0,1.0,120.0,1569.0
753,27.0,570.0,248.0,2.0,1.0,0.0,5.0,9.0,2.0,1.0,1.0,4.0,15.0,11.0,36.0,2.0,17.0,0.0,1.0,19.0,3.0,0.0,2.0,131.0,1860.0
754,85.0,1288.0,761.0,7.0,10.0,6.0,26.0,17.0,6.0,12.0,4.0,25.0,53.0,24.0,99.0,9.0,43.0,3.0,7.0,39.0,9.0,3.0,4.0,406.0,3700.0
755,1.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,798.0
756,13.0,224.0,138.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,3.0,23.0,1.0,9.0,0.0,0.0,6.0,5.0,0.0,0.0,63.0,1257.0
757,102.0,1508.0,1118.0,7.0,2.0,0.0,24.0,9.0,12.0,6.0,3.0,17.0,41.0,18.0,110.0,14.0,47.0,6.0,5.0,80.0,18.0,2.0,4.0,425.0,4335.0
758,3.0,83.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,7.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,940.0
759,4.0,30.0,36.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,871.0
760,2.0,113.0,115.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,6.0,2.0,12.0,0.0,3.0,9.0,3.0,2.0,0.0,57.0,1104.0
761,22.0,257.0,281.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,15.0,7.0,26.0,3.0,10.0,0.0,0.0,17.0,3.0,1.0,2.0,97.0,1515.0
762,8.0,144.0,104.0,0.0,2.0,1.0,7.0,0.0,2.0,5.0,4.0,7.0,5.0,3.0,9.0,1.0,11.0,1.0,1.0,6.0,3.0,3.0,0.0,71.0,1160.0
763,14.0,167.0,191.0,5.0,9.0,0.0,8.0,4.0,1.0,5.0,4.0,8.0,8.0,1.0,22.0,10.0,9.0,4.0,2.0,19.0,1.0,4.0,1.0,125.0,1385.0
764,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,786.0
765,4.0,72.0,75.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,5.0,5.0,0.0,5.0,1.0,5.0,1.0,1.0,11.0,5.0,1.0,0.0,53.0,1022.0
766,10.0,138.0,246.0,0.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,24.0,8.0,0.0,17.0,2.0,1.0,1.0,1.0,24.0,7.0,1.0,0.0,104.0,1368.0
767,155.0,1838.0,2024.0,14.0,8.0,10.0,60.0,53.0,22.0,24.0,14.0,89.0,89.0,16.0,181.0,40.0,71.0,25.0,27.0,166.0,44.0,18.0,2.0,973.0,6730.0
