ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
11,61.0,238.0,637.0,7.0,32.0,8.0,46.0,10.0,33.0,19.0,26.0,55.0,16.0,1.0,11.0,24.0,19.0,63.0,9.0,69.0,17.0,11.0,1.0,477.0,1901.0
12,8.0,58.0,34.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,142.0
13,5.0,55.0,63.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,7.0,1.0,2.0,4.0,9.0,2.0,0.0,6.0,3.0,0.0,1.0,44.0,224.0
14,9.0,94.0,293.0,6.0,5.0,2.0,19.0,8.0,13.0,13.0,11.0,36.0,1.0,0.0,13.0,12.0,6.0,11.0,6.0,24.0,16.0,5.0,1.0,208.0,826.0
15,9.0,105.0,83.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,2.0,5.0,3.0,0.0,3.0,6.0,5.0,0.0,0.0,5.0,2.0,1.0,0.0,46.0,304.0
16,39.0,168.0,226.0,4.0,3.0,3.0,16.0,5.0,3.0,6.0,2.0,14.0,5.0,1.0,9.0,8.0,24.0,11.0,4.0,23.0,4.0,1.0,0.0,146.0,741.0
17,5.0,40.0,42.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,26.0,156.0
18,27.0,220.0,308.0,4.0,16.0,6.0,10.0,2.0,19.0,7.0,11.0,36.0,9.0,5.0,12.0,7.0,9.0,51.0,8.0,25.0,7.0,1.0,0.0,245.0,1063.0
19,4.0,47.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,0.0,0.0,6.0,1.0,0.0,1.0,31.0,172.0
20,7.0,63.0,108.0,0.0,3.0,1.0,9.0,1.0,4.0,9.0,9.0,2.0,0.0,0.0,2.0,6.0,6.0,1.0,0.0,12.0,2.0,0.0,1.0,68.0,334.0
21,10.0,43.0,99.0,2.0,3.0,0.0,4.0,0.0,3.0,6.0,4.0,13.0,3.0,0.0,2.0,8.0,74.0,4.0,0.0,17.0,16.0,1.0,0.0,160.0,493.0
22,13.0,124.0,139.0,0.0,0.0,0.0,5.0,2.0,6.0,3.0,0.0,4.0,7.0,0.0,4.0,42.0,10.0,1.0,2.0,15.0,5.0,0.0,1.0,107.0,512.0
23,10.0,56.0,60.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,4.0,0.0,1.0,0.0,28.0,205.0
24,12.0,48.0,27.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,141.0
25,1.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,58.0
26,4.0,54.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,4.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,165.0
27,2.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,75.0
28,23.0,405.0,1490.0,9.0,117.0,25.0,219.0,63.0,210.0,65.0,98.0,149.0,53.0,4.0,23.0,59.0,23.0,132.0,61.0,216.0,42.0,54.0,12.0,1634.0,5214.0
29,22.0,109.0,127.0,2.0,1.0,2.0,14.0,2.0,2.0,2.0,6.0,8.0,10.0,0.0,2.0,8.0,10.0,4.0,5.0,19.0,3.0,1.0,2.0,103.0,493.0
30,14.0,198.0,159.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,26.0,1.0,0.0,23.0,9.0,1.0,1.0,84.0,569.0
31,36.0,108.0,99.0,2.0,20.0,0.0,5.0,1.0,3.0,2.0,1.0,6.0,4.0,2.0,2.0,8.0,8.0,3.0,3.0,8.0,42.0,1.0,0.0,121.0,516.0
32,56.0,210.0,226.0,3.0,1.0,3.0,10.0,3.0,4.0,6.0,0.0,8.0,8.0,2.0,13.0,13.0,15.0,4.0,4.0,23.0,3.0,1.0,1.0,125.0,774.0
33,8.0,60.0,76.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,8.0,6.0,1.0,2.0,9.0,0.0,0.0,0.0,41.0,259.0
34,4.0,51.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,7.0,2.0,0.0,1.0,23.0,163.0
35,1.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,75.0
36,9.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,115.0
37,37.0,173.0,237.0,4.0,26.0,6.0,11.0,10.0,14.0,10.0,12.0,12.0,5.0,2.0,7.0,12.0,10.0,10.0,4.0,24.0,4.0,1.0,0.0,184.0,852.0
38,3.0,36.0,47.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,5.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,34.0,192.0
39,3.0,18.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,107.0
40,4.0,31.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,23.0,159.0
41,3.0,27.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,91.0
42,2.0,23.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,108.0
43,15.0,146.0,102.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,7.0,2.0,2.0,7.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,44.0,394.0
44,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,62.0
45,4.0,75.0,269.0,1.0,1.0,3.0,5.0,4.0,6.0,7.0,7.0,18.0,6.0,3.0,2.0,6.0,8.0,5.0,1.0,10.0,14.0,4.0,1.0,112.0,617.0
46,21.0,104.0,178.0,1.0,2.0,4.0,10.0,6.0,1.0,2.0,3.0,15.0,3.0,3.0,11.0,5.0,6.0,0.0,3.0,21.0,6.0,0.0,4.0,106.0,561.0
47,9.0,103.0,70.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,27.0,283.0
48,15.0,93.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,208.0
49,12.0,61.0,117.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,15.0,3.0,0.0,3.0,47.0,333.0
50,24.0,188.0,253.0,1.0,11.0,1.0,17.0,5.0,25.0,2.0,5.0,17.0,10.0,0.0,7.0,14.0,2.0,19.0,8.0,26.0,8.0,0.0,2.0,180.0,875.0
51,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,86.0
52,30.0,202.0,348.0,6.0,26.0,5.0,28.0,6.0,17.0,4.0,9.0,20.0,11.0,1.0,17.0,11.0,19.0,19.0,15.0,34.0,10.0,2.0,2.0,262.0,1156.0
53,3.0,78.0,43.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,3.0,2.0,6.0,10.0,1.0,3.0,1.0,2.0,1.0,45.0,267.0
54,13.0,109.0,96.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,6.0,0.0,3.0,13.0,3.0,0.0,0.0,46.0,364.0
55,27.0,128.0,169.0,1.0,10.0,5.0,11.0,5.0,12.0,5.0,0.0,11.0,8.0,2.0,3.0,7.0,12.0,13.0,0.0,14.0,5.0,1.0,1.0,126.0,631.0
56,9.0,56.0,18.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,159.0
57,3.0,33.0,52.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,6.0,0.0,1.0,4.0,0.0,1.0,1.0,29.0,203.0
58,37.0,282.0,318.0,2.0,24.0,3.0,15.0,5.0,49.0,20.0,12.0,20.0,15.0,7.0,15.0,11.0,16.0,9.0,8.0,18.0,4.0,4.0,0.0,257.0,1209.0
59,64.0,306.0,1147.0,10.0,40.0,11.0,81.0,22.0,41.0,16.0,31.0,91.0,18.0,3.0,21.0,40.0,31.0,81.0,30.0,114.0,43.0,20.0,8.0,752.0,3080.0
60,4.0,36.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,139.0
61,2.0,15.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,14.0,127.0
62,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,87.0
63,10.0,94.0,39.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,13.0,232.0
64,57.0,484.0,1497.0,27.0,130.0,25.0,117.0,23.0,315.0,50.0,48.0,80.0,92.0,8.0,20.0,67.0,37.0,298.0,53.0,169.0,36.0,33.0,14.0,1642.0,5386.0
65,3.0,70.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,18.0,242.0
66,15.0,331.0,406.0,8.0,31.0,3.0,25.0,14.0,74.0,21.0,10.0,21.0,33.0,3.0,11.0,33.0,14.0,15.0,35.0,39.0,7.0,13.0,3.0,413.0,1644.0
67,26.0,135.0,131.0,1.0,6.0,1.0,8.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,7.0,19.0,1.0,4.0,9.0,2.0,0.0,1.0,76.0,511.0
68,1.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,102.0
69,17.0,63.0,64.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,3.0,5.0,2.0,1.0,0.0,28.0,269.0
70,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0
71,9.0,195.0,337.0,1.0,18.0,3.0,16.0,7.0,14.0,15.0,19.0,10.0,12.0,1.0,7.0,14.0,18.0,24.0,15.0,36.0,4.0,6.0,3.0,243.0,1098.0
72,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,108.0
73,31.0,159.0,126.0,6.0,3.0,0.0,8.0,3.0,3.0,0.0,1.0,4.0,8.0,3.0,11.0,10.0,10.0,0.0,3.0,20.0,4.0,0.0,0.0,97.0,583.0
74,3.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,122.0
75,1.0,7.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,12.0,131.0
76,59.0,372.0,793.0,4.0,17.0,8.0,57.0,25.0,21.0,23.0,28.0,77.0,25.0,3.0,16.0,23.0,24.0,18.0,5.0,83.0,23.0,18.0,5.0,503.0,2306.0
77,15.0,198.0,610.0,1.0,15.0,9.0,42.0,32.0,34.0,15.0,26.0,43.0,24.0,2.0,9.0,33.0,26.0,21.0,7.0,51.0,19.0,1.0,5.0,415.0,1730.0
78,23.0,143.0,226.0,2.0,9.0,1.0,12.0,5.0,6.0,3.0,2.0,11.0,12.0,0.0,6.0,9.0,15.0,6.0,5.0,23.0,6.0,1.0,0.0,134.0,738.0
79,4.0,53.0,116.0,5.0,2.0,2.0,15.0,3.0,6.0,8.0,6.0,6.0,2.0,0.0,2.0,7.0,1.0,3.0,6.0,9.0,3.0,1.0,0.0,87.0,426.0
80,3.0,87.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,14.0,1.0,0.0,0.0,26.0,273.0
81,27.0,133.0,352.0,3.0,6.0,2.0,22.0,1.0,16.0,9.0,5.0,19.0,7.0,4.0,6.0,12.0,3.0,16.0,2.0,38.0,9.0,3.0,1.0,184.0,961.0
82,12.0,111.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,2.0,6.0,1.0,0.0,11.0,2.0,0.0,0.0,37.0,332.0
83,13.0,99.0,71.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,3.0,5.0,1.0,3.0,6.0,0.0,0.0,0.0,37.0,340.0
84,14.0,114.0,332.0,8.0,4.0,2.0,9.0,5.0,5.0,8.0,4.0,32.0,3.0,0.0,1.0,17.0,15.0,8.0,4.0,25.0,13.0,5.0,1.0,169.0,882.0
85,24.0,179.0,319.0,1.0,19.0,4.0,32.0,11.0,26.0,10.0,22.0,30.0,13.0,0.0,4.0,11.0,16.0,23.0,15.0,27.0,8.0,6.0,3.0,281.0,1169.0
86,4.0,105.0,230.0,2.0,7.0,8.0,10.0,7.0,13.0,11.0,8.0,19.0,21.0,2.0,6.0,5.0,20.0,5.0,5.0,25.0,37.0,2.0,5.0,218.0,861.0
87,20.0,113.0,83.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,45.0,393.0
88,29.0,310.0,598.0,7.0,72.0,9.0,55.0,17.0,75.0,58.0,58.0,42.0,72.0,3.0,20.0,31.0,39.0,45.0,40.0,84.0,7.0,29.0,13.0,776.0,2577.0
89,31.0,127.0,95.0,6.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,3.0,3.0,2.0,5.0,11.0,10.0,2.0,0.0,5.0,0.0,1.0,1.0,64.0,470.0
90,18.0,114.0,67.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,9.0,2.0,0.0,0.0,29.0,347.0
91,4.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,159.0
92,2.0,17.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,141.0
93,16.0,131.0,159.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,5.0,3.0,4.0,2.0,6.0,26.0,13.0,2.0,2.0,13.0,5.0,1.0,0.0,93.0,585.0
94,6.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,122.0
95,3.0,39.0,57.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,24.0,242.0
96,30.0,143.0,144.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,4.0,4.0,6.0,0.0,5.0,8.0,9.0,3.0,2.0,12.0,6.0,0.0,2.0,72.0,557.0
97,66.0,258.0,275.0,4.0,19.0,3.0,15.0,7.0,31.0,11.0,9.0,4.0,19.0,1.0,3.0,10.0,25.0,13.0,4.0,33.0,4.0,16.0,3.0,234.0,1164.0
98,7.0,55.0,128.0,4.0,0.0,0.0,9.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,3.0,18.0,11.0,0.0,2.0,26.0,5.0,5.0,0.0,98.0,484.0
99,11.0,39.0,64.0,0.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,11.0,0.0,0.0,5.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,47.0,307.0
100,1.0,49.0,38.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,19.0,226.0
101,25.0,204.0,129.0,3.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,4.0,7.0,0.0,12.0,16.0,8.0,0.0,2.0,7.0,4.0,2.0,4.0,81.0,621.0
102,7.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,159.0
103,18.0,104.0,179.0,4.0,2.0,2.0,10.0,2.0,5.0,3.0,3.0,17.0,6.0,3.0,1.0,14.0,6.0,8.0,3.0,26.0,5.0,0.0,1.0,121.0,646.0
104,28.0,225.0,499.0,5.0,3.0,3.0,26.0,15.0,18.0,17.0,20.0,35.0,12.0,1.0,12.0,16.0,12.0,33.0,25.0,54.0,18.0,6.0,2.0,333.0,1522.0
105,3.0,15.0,34.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,22.0,201.0
106,10.0,87.0,121.0,5.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,5.0,26.0,8.0,3.0,1.0,21.0,5.0,3.0,1.0,94.0,512.0
107,6.0,21.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,186.0
108,18.0,52.0,176.0,1.0,0.0,0.0,6.0,1.0,8.0,3.0,3.0,5.0,4.0,1.0,0.0,7.0,7.0,5.0,1.0,9.0,4.0,0.0,1.0,66.0,486.0
109,4.0,73.0,173.0,0.0,6.0,2.0,13.0,3.0,17.0,8.0,8.0,13.0,5.0,1.0,2.0,5.0,18.0,3.0,4.0,23.0,11.0,3.0,1.0,146.0,651.0
110,14.0,130.0,45.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,13.0,0.0,0.0,5.0,5.0,0.0,0.0,36.0,371.0
111,12.0,85.0,75.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,9.0,8.0,1.0,1.0,5.0,5.0,0.0,1.0,44.0,371.0
112,26.0,68.0,82.0,1.0,2.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,10.0,0.0,0.0,2.0,52.0,392.0
113,3.0,48.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,200.0
114,28.0,220.0,227.0,4.0,14.0,2.0,7.0,1.0,10.0,3.0,7.0,10.0,10.0,1.0,8.0,18.0,12.0,6.0,9.0,11.0,3.0,2.0,3.0,141.0,871.0
115,14.0,33.0,24.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,248.0
116,10.0,37.0,33.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,20.0,236.0
117,8.0,44.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,193.0
118,6.0,26.0,41.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,217.0
119,26.0,146.0,105.0,3.0,0.0,2.0,8.0,3.0,1.0,2.0,1.0,6.0,1.0,0.0,5.0,3.0,7.0,0.0,1.0,15.0,3.0,2.0,1.0,64.0,524.0
120,6.0,33.0,75.0,0.0,1.0,2.0,9.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,9.0,4.0,4.0,2.0,7.0,1.0,2.0,0.0,58.0,350.0
121,23.0,125.0,164.0,6.0,1.0,0.0,9.0,0.0,4.0,7.0,2.0,1.0,8.0,1.0,2.0,12.0,4.0,1.0,7.0,12.0,3.0,4.0,1.0,85.0,603.0
122,4.0,118.0,93.0,2.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,6.0,0.0,0.0,12.0,2.0,1.0,0.0,48.0,433.0
123,17.0,106.0,52.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,7.0,2.0,0.0,0.0,32.0,362.0
124,4.0,83.0,158.0,3.0,2.0,4.0,5.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,4.0,10.0,7.0,3.0,3.0,6.0,3.0,0.0,1.0,67.0,503.0
125,6.0,39.0,77.0,0.0,1.0,3.0,3.0,2.0,6.0,5.0,0.0,7.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,10.0,2.0,0.0,2.0,48.0,343.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
127,36.0,140.0,194.0,1.0,1.0,0.0,3.0,5.0,8.0,4.0,6.0,6.0,8.0,1.0,4.0,6.0,14.0,0.0,4.0,12.0,8.0,1.0,1.0,93.0,683.0
128,45.0,828.0,2345.0,41.0,217.0,34.0,238.0,57.0,313.0,114.0,90.0,320.0,93.0,18.0,40.0,112.0,46.0,254.0,57.0,285.0,78.0,57.0,15.0,2479.0,8304.0
129,4.0,59.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,15.0,248.0
130,14.0,194.0,197.0,3.0,6.0,9.0,19.0,6.0,7.0,15.0,15.0,8.0,17.0,0.0,7.0,11.0,3.0,5.0,8.0,28.0,0.0,1.0,5.0,173.0,881.0
131,0.0,56.0,115.0,0.0,0.0,0.0,9.0,2.0,1.0,4.0,1.0,4.0,6.0,0.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,48.0,398.0
132,5.0,115.0,155.0,0.0,4.0,0.0,2.0,1.0,2.0,4.0,2.0,8.0,3.0,0.0,4.0,5.0,7.0,1.0,3.0,10.0,5.0,3.0,1.0,65.0,537.0
