ihp_cluster,hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_3_to_22_sum,total
10,3.0,51.0,91.0,1.0,0.0,1.0,8.0,1.0,43.0,3.0,6.0,2.0,3.0,1.0,8.0,1.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0,98.0,351.0
11,7.0,64.0,189.0,3.0,6.0,0.0,11.0,0.0,19.0,3.0,9.0,6.0,12.0,3.0,6.0,8.0,8.0,7.0,7.0,8.0,4.0,3.0,4.0,127.0,525.0
12,3.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,41.0
13,1.0,11.0,27.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,82.0
14,3.0,36.0,62.0,0.0,1.0,1.0,4.0,0.0,2.0,3.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,33.0,181.0
15,1.0,28.0,30.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,104.0
16,9.0,54.0,37.0,0.0,7.0,2.0,5.0,0.0,2.0,0.0,1.0,2.0,5.0,3.0,3.0,4.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,46.0,208.0
17,1.0,28.0,22.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,104.0
18,8.0,38.0,48.0,2.0,8.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,8.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,50.0,212.0
19,6.0,25.0,24.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0,28.0,130.0
20,5.0,41.0,78.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,13.0,5.0,5.0,0.0,2.0,6.0,3.0,0.0,1.0,56.0,256.0
21,0.0,30.0,23.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,18.0,110.0
22,9.0,90.0,43.0,7.0,0.0,0.0,24.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,10.0,9.0,19.0,24.0,0.0,4.0,1.0,0.0,4.0,121.0,406.0
23,2.0,16.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0
24,1.0,15.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,92.0
25,0.0,25.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,12.0,97.0
26,1.0,16.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,69.0
27,3.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,71.0
28,4.0,84.0,837.0,13.0,12.0,0.0,36.0,4.0,29.0,2.0,16.0,8.0,28.0,2.0,10.0,9.0,4.0,14.0,8.0,80.0,7.0,3.0,2.0,287.0,1527.0
29,8.0,48.0,70.0,4.0,3.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,37.0,229.0
30,8.0,70.0,38.0,7.0,7.0,0.0,16.0,0.0,1.0,4.0,1.0,0.0,6.0,10.0,10.0,18.0,8.0,6.0,0.0,9.0,2.0,1.0,15.0,121.0,388.0
31,4.0,40.0,62.0,5.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,6.0,0.0,0.0,4.0,1.0,0.0,2.0,46.0,229.0
32,12.0,47.0,33.0,1.0,4.0,1.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,45.0,214.0
33,2.0,22.0,21.0,3.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,36.0,150.0
34,3.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,97.0
35,1.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,14.0,122.0
36,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,58.0
37,7.0,52.0,140.0,2.0,29.0,0.0,7.0,0.0,4.0,3.0,3.0,4.0,9.0,4.0,8.0,3.0,5.0,7.0,3.0,8.0,3.0,1.0,0.0,103.0,442.0
38,1.0,22.0,45.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,22.0,150.0
39,2.0,54.0,55.0,5.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,7.0,1.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,42.0,234.0
40,6.0,41.0,66.0,3.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,13.0,5.0,0.0,0.0,43.0,239.0
41,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0
42,2.0,17.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,14.0,114.0
43,5.0,38.0,32.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,206.0
44,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,71.0
45,3.0,34.0,94.0,0.0,1.0,0.0,5.0,0.0,9.0,2.0,6.0,2.0,4.0,0.0,4.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,49.0,274.0
46,16.0,72.0,88.0,2.0,3.0,1.0,20.0,4.0,2.0,1.0,0.0,3.0,6.0,1.0,11.0,2.0,7.0,1.0,3.0,7.0,2.0,4.0,0.0,80.0,382.0
47,2.0,13.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76.0
48,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,65.0
49,18.0,71.0,62.0,7.0,1.0,0.0,18.0,0.0,2.0,2.0,3.0,7.0,3.0,0.0,16.0,3.0,9.0,1.0,1.0,5.0,1.0,2.0,8.0,89.0,378.0
50,11.0,45.0,51.0,0.0,2.0,0.0,5.0,0.0,1.0,4.0,3.0,3.0,6.0,2.0,2.0,4.0,2.0,1.0,10.0,4.0,0.0,0.0,2.0,51.0,259.0
51,6.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,102.0
52,2.0,21.0,48.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,1.0,1.0,35.0,193.0
53,7.0,29.0,37.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,11.0,0.0,4.0,0.0,1.0,14.0,2.0,0.0,0.0,46.0,218.0
54,1.0,20.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,130.0
55,12.0,82.0,78.0,2.0,0.0,0.0,19.0,0.0,0.0,6.0,4.0,4.0,4.0,4.0,13.0,5.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,73.0,373.0
56,2.0,15.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,100.0
57,12.0,203.0,239.0,5.0,0.0,0.0,17.0,6.0,3.0,6.0,1.0,3.0,20.0,3.0,42.0,10.0,14.0,0.0,1.0,50.0,5.0,2.0,2.0,190.0,891.0
58,11.0,101.0,221.0,1.0,7.0,1.0,23.0,1.0,13.0,2.0,4.0,7.0,5.0,1.0,13.0,5.0,6.0,2.0,2.0,5.0,2.0,0.0,0.0,100.0,591.0
59,18.0,141.0,486.0,11.0,30.0,2.0,40.0,2.0,27.0,4.0,4.0,7.0,22.0,10.0,22.0,22.0,14.0,25.0,14.0,47.0,5.0,0.0,8.0,316.0,1336.0
60,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,83.0
61,4.0,44.0,54.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,17.0,197.0
62,0.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,84.0
63,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,116.0
64,9.0,143.0,516.0,10.0,18.0,2.0,23.0,0.0,12.0,7.0,7.0,5.0,40.0,0.0,8.0,11.0,5.0,59.0,6.0,97.0,1.0,1.0,2.0,314.0,1360.0
65,3.0,20.0,2.0,5.0,4.0,0.0,14.0,0.0,1.0,3.0,0.0,0.0,5.0,4.0,10.0,5.0,12.0,0.0,0.0,6.0,0.0,2.0,6.0,77.0,244.0
66,9.0,75.0,195.0,2.0,0.0,0.0,11.0,0.0,3.0,0.0,2.0,6.0,5.0,0.0,21.0,11.0,6.0,2.0,1.0,11.0,9.0,0.0,0.0,90.0,525.0
67,7.0,35.0,23.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,11.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,37.0,206.0
68,1.0,22.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,17.0,167.0
69,6.0,34.0,14.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,27.0,177.0
70,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,87.0
71,9.0,43.0,83.0,4.0,1.0,0.0,18.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,5.0,6.0,3.0,1.0,3.0,10.0,1.0,4.0,3.0,67.0,340.0
72,1.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,107.0
73,9.0,48.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,10.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,30.0,223.0
74,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,96.0
75,0.0,13.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,125.0
76,16.0,125.0,191.0,2.0,8.0,3.0,32.0,3.0,19.0,7.0,6.0,17.0,11.0,4.0,21.0,20.0,10.0,4.0,5.0,12.0,5.0,0.0,0.0,189.0,786.0
77,4.0,86.0,1181.0,3.0,40.0,1.0,17.0,0.0,12.0,4.0,11.0,8.0,13.0,0.0,5.0,9.0,5.0,9.0,10.0,23.0,1.0,0.0,2.0,173.0,1694.0
78,14.0,47.0,55.0,3.0,1.0,0.0,13.0,0.0,4.0,4.0,3.0,2.0,8.0,3.0,6.0,4.0,6.0,2.0,1.0,10.0,0.0,1.0,3.0,74.0,342.0
79,1.0,27.0,51.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,36.0,230.0
80,2.0,26.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,139.0
81,10.0,55.0,237.0,3.0,4.0,0.0,14.0,0.0,2.0,0.0,6.0,4.0,12.0,4.0,8.0,5.0,10.0,4.0,2.0,8.0,3.0,2.0,2.0,93.0,569.0
82,2.0,32.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,156.0
83,3.0,27.0,7.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,164.0
84,7.0,75.0,125.0,1.0,1.0,0.0,24.0,1.0,6.0,0.0,3.0,6.0,10.0,3.0,5.0,6.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,92.0,475.0
85,7.0,45.0,183.0,8.0,6.0,2.0,15.0,1.0,1.0,0.0,5.0,8.0,1.0,1.0,5.0,4.0,11.0,7.0,0.0,4.0,0.0,1.0,1.0,81.0,482.0
86,1.0,64.0,198.0,0.0,1.0,3.0,9.0,2.0,33.0,6.0,2.0,15.0,14.0,1.0,12.0,6.0,2.0,0.0,4.0,16.0,0.0,1.0,2.0,129.0,607.0
87,2.0,31.0,23.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,1.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,36.0,215.0
88,13.0,91.0,187.0,4.0,7.0,1.0,17.0,1.0,1.0,7.0,8.0,5.0,5.0,2.0,20.0,11.0,3.0,3.0,1.0,28.0,1.0,2.0,3.0,130.0,639.0
89,7.0,28.0,18.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,184.0
90,1.0,12.0,9.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,134.0
91,2.0,13.0,27.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,155.0
92,2.0,15.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,16.0,148.0
93,1.0,26.0,26.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,28.0,202.0
94,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,119.0
95,17.0,248.0,234.0,7.0,1.0,5.0,26.0,3.0,8.0,11.0,7.0,14.0,33.0,3.0,43.0,27.0,18.0,2.0,2.0,36.0,8.0,6.0,7.0,267.0,1128.0
96,7.0,27.0,37.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,25.0,217.0
97,13.0,94.0,118.0,4.0,17.0,2.0,19.0,0.0,7.0,3.0,3.0,5.0,5.0,2.0,12.0,6.0,10.0,5.0,1.0,8.0,1.0,0.0,1.0,111.0,544.0
98,4.0,24.0,50.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,26.0,228.0
99,5.0,61.0,117.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,4.0,41.0,364.0
100,4.0,29.0,29.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,20.0,202.0
101,0.0,38.0,30.0,2.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,36.0,241.0
102,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.0
103,3.0,21.0,46.0,1.0,1.0,2.0,10.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,34.0,241.0
104,3.0,44.0,177.0,2.0,2.0,1.0,21.0,0.0,5.0,4.0,2.0,2.0,8.0,2.0,11.0,2.0,3.0,12.0,7.0,4.0,0.0,1.0,3.0,92.0,512.0
105,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,10.0,0.0,1.0,0.0,20.0,189.0
106,5.0,36.0,42.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,13.0,3.0,3.0,0.0,0.0,7.0,2.0,0.0,2.0,47.0,283.0
107,6.0,21.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,169.0
108,5.0,40.0,337.0,6.0,1.0,0.0,19.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,7.0,2.0,6.0,0.0,0.0,14.0,1.0,2.0,0.0,78.0,646.0
109,4.0,33.0,27.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,38.0,249.0
110,4.0,23.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,174.0
111,2.0,18.0,32.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,187.0
112,7.0,48.0,32.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,269.0
113,1.0,14.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,159.0
114,4.0,44.0,62.0,4.0,11.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,6.0,4.0,3.0,6.0,0.0,0.0,2.0,52.0,328.0
115,5.0,19.0,21.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,21.0,202.0
116,1.0,22.0,20.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,189.0
117,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
118,4.0,63.0,24.0,4.0,0.0,1.0,29.0,0.0,0.0,3.0,0.0,0.0,19.0,10.0,13.0,3.0,9.0,0.0,0.0,9.0,2.0,4.0,7.0,113.0,435.0
119,4.0,25.0,25.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,215.0
120,12.0,75.0,107.0,0.0,2.0,1.0,13.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,14.0,3.0,2.0,0.0,0.0,11.0,4.0,5.0,1.0,68.0,450.0
121,4.0,41.0,41.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,35.0,277.0
122,7.0,12.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,20.0,219.0
123,3.0,13.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,166.0
124,4.0,26.0,55.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,35.0,279.0
125,2.0,29.0,56.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,5.0,4.0,1.0,0.0,41.0,294.0
126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0
127,5.0,28.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,33.0,266.0
128,14.0,495.0,2029.0,41.0,145.0,12.0,131.0,20.0,191.0,13.0,43.0,29.0,105.0,13.0,23.0,54.0,15.0,149.0,21.0,145.0,23.0,5.0,15.0,1193.0,5052.0
129,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144.0
130,4.0,55.0,124.0,2.0,1.0,0.0,14.0,0.0,0.0,4.0,0.0,4.0,6.0,1.0,5.0,5.0,2.0,0.0,0.0,14.0,4.0,0.0,3.0,65.0,443.0
131,3.0,19.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,217.0
132,2.0,15.0,98.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,29.0,305.0
133,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,141.0
