ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,1.0,8.0,3.0,13.0,8.0,105.0,2.0,0.0,1.0,119.0,0.0,0.0,85.0,75.0,3.0,0.0,1.0,225.0,15.0,20.0,185.0,3.0,2.0,0.0,28.0,0.0,445.0,26.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,9.0,0.0,4.0,2.0,7.0,20.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,6.0,2.0,0.0,16.0,1.0,0.0,0.0,96.0,383.0,1.0,5.0,0.0,1.0,0.0,2.0,2.0,10.0,0.0,2.0,4.0,104.0,7.0,71.0,1.0,89.0,14.0,6.0,18.0,0.0,0.0,12.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,369.0,17.0,11.0,1.0,23.0,0.0,14.0,85.0,0.0,0.0,2.0,0.0,0.0,2.0,15.0,12.0,0.0,24.0,0.0,1.0,8.0,2.0,0.0,0.0,39.0,25.0,1.0,0.0,0.0,9.0,1.0,0.0,8.0,9.0,32.0
1,4.0,104.0,4.0,12.0,980.0,43.0,11.0,257.0,527.0,1.0,1.0,232.0,0.0,22.0,7.0,65.0,4.0,0.0,13.0,0.0,0.0,4.0,1.0,196.0,0.0,0.0,24.0,0.0,24.0,470.0,11.0,1.0,0.0,1.0,12.0,6.0,1.0,2.0,0.0,0.0,280.0,76.0,121.0,1.0,7.0,3.0,4.0,0.0,1.0,26.0,0.0,11.0,6.0,10.0,492.0,6.0,678.0,354.0,330.0,45.0,0.0,0.0,0.0,0.0,1636.0,8.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,4.0,6.0,0.0,16.0,5.0,1.0,8.0,12.0,22.0,4.0,0.0,1.0,6.0,3.0,177.0,17.0,76.0,395.0,0.0,35.0,0.0,6.0,0.0,4.0,89.0,0.0,279.0,0.0,4.0,0.0,34.0,0.0,65.0,2.0,7.0,0.0,24.0,12.0,21.0,37.0,388.0,29.0,0.0,7.0,2.0,9.0,450.0,540.0,0.0,7.0,148.0,69.0,24.0,172.0,0.0
2,0.0,11.0,2.0,2.0,0.0,1.0,19.0,0.0,1.0,82.0,257.0,1.0,13.0,0.0,0.0,11.0,20.0,0.0,0.0,41.0,10.0,272.0,2.0,10.0,34.0,2.0,41.0,40.0,2.0,2.0,33.0,34.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,69.0,0.0,5.0,435.0,15.0,281.0,145.0,1.0,21.0,29.0,25.0,1.0,12.0,20.0,2.0,6.0,79.0,0.0,1.0,28.0,2.0,0.0,11.0,6.0,5.0,7.0,101.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,11.0,0.0,5.0,0.0,24.0,1347.0,5.0,188.0,2.0,4.0,97.0,9.0,0.0,2.0,22.0,7.0,0.0,4.0,23.0,5.0,42.0,0.0,0.0,0.0,0.0,25.0,1.0,4.0,0.0,0.0,12.0,1.0,377.0,0.0,10.0,39.0,3.0,0.0,1.0,290.0,0.0,0.0,0.0,17.0,2.0,15.0,4.0,25.0,0.0,2.0,56.0,1.0,0.0
3,0.0,7.0,0.0,3.0,34.0,4.0,21.0,65.0,38.0,56.0,91.0,12.0,8.0,1.0,1.0,5.0,371.0,0.0,1.0,19.0,14.0,93.0,8.0,47.0,12.0,1.0,204.0,16.0,106.0,68.0,1.0,158.0,1.0,23.0,93.0,8.0,0.0,0.0,0.0,1.0,14.0,3.0,6.0,2.0,17.0,103.0,28.0,104.0,0.0,6.0,33.0,0.0,4.0,2.0,5.0,23.0,13.0,6.0,21.0,208.0,12.0,4.0,11.0,5.0,16.0,25.0,3.0,74.0,0.0,48.0,3.0,0.0,0.0,5.0,9.0,19.0,0.0,481.0,11.0,201.0,78.0,10.0,16.0,0.0,0.0,22.0,68.0,12.0,192.0,8.0,18.0,0.0,24.0,62.0,741.0,1.0,13.0,11.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,63.0,1.0,1.0,158.0,0.0,20.0,16.0,331.0,5.0,2.0,3.0,86.0,45.0,6.0,1.0,13.0,29.0,1.0,118.0,8.0,2.0
4,0.0,194.0,27.0,88.0,7.0,0.0,3.0,2.0,0.0,14.0,14.0,5.0,8.0,0.0,0.0,3.0,0.0,31.0,0.0,16.0,9.0,4.0,2.0,75.0,4.0,3.0,215.0,8.0,1.0,0.0,0.0,2.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,222.0,1.0,0.0,2.0,15.0,11.0,21.0,102.0,373.0,20.0,55.0,101.0,0.0,153.0,0.0,261.0,5.0,0.0,41.0,10.0,0.0,0.0,2.0,263.0,0.0,0.0,5.0,0.0,0.0,23.0,70.0,0.0,2.0,0.0,9.0,16.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,26.0,132.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,25.0,120.0,24.0,467.0,45.0,14.0,24.0,0.0,9.0,31.0,0.0,1.0,1.0,0.0,0.0,22.0,20.0,4.0,411.0,5.0,3.0,0.0,2629.0,7.0,0.0,20.0
5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,4.0,0.0,0.0,127.0,5.0,0.0,0.0,0.0,205.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,10.0,2.0,419.0,0.0,32.0,68.0,11.0,0.0,0.0,8.0,0.0,15.0,1.0,0.0,2.0,975.0,47.0,105.0,6.0,4.0,0.0,0.0,76.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,213.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3824.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,1232.0,0.0,0.0,64.0,1.0,0.0,3.0
6,105.0,0.0,4.0,5.0,3.0,94.0,252.0,6.0,3.0,38.0,31.0,1.0,4.0,2.0,201.0,2.0,14.0,4.0,48.0,3.0,0.0,5.0,315.0,4.0,0.0,14.0,10.0,4.0,121.0,5.0,5.0,4.0,18.0,2.0,264.0,74.0,47.0,188.0,142.0,0.0,4.0,3.0,0.0,145.0,5.0,22.0,37.0,5.0,9.0,0.0,102.0,1.0,9.0,133.0,1.0,63.0,5.0,0.0,13.0,4.0,3.0,2.0,0.0,3.0,0.0,50.0,30.0,1.0,51.0,9.0,3.0,5.0,245.0,55.0,152.0,4.0,8.0,43.0,111.0,7.0,4.0,664.0,1.0,54.0,65.0,3.0,83.0,4.0,38.0,30.0,3.0,20.0,52.0,0.0,21.0,2.0,296.0,7.0,64.0,0.0,4.0,4.0,15.0,5.0,1.0,1.0,1.0,12.0,5.0,72.0,53.0,36.0,7.0,6.0,16.0,574.0,89.0,2.0,0.0,2.0,3.0,0.0,506.0,1.0,0.0,12.0,5.0,2.0
7,0.0,1005.0,4.0,89.0,21.0,11.0,52.0,35.0,3.0,0.0,27.0,137.0,4.0,51.0,1.0,122.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,321.0,0.0,0.0,24.0,2.0,5.0,5.0,10.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,1190.0,76.0,0.0,72.0,0.0,87.0,4.0,7.0,370.0,1.0,1669.0,25.0,1.0,1656.0,1.0,252.0,2794.0,1.0,88.0,0.0,0.0,0.0,0.0,625.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,18.0,0.0,1.0,55.0,0.0,0.0,3.0,7.0,76.0,71.0,0.0,5.0,5.0,0.0,39.0,0.0,67.0,300.0,0.0,0.0,2.0,0.0,0.0,14.0,37.0,0.0,10.0,3.0,3.0,39.0,67.0,0.0,744.0,19.0,126.0,0.0,1.0,9.0,23.0,2.0,417.0,7.0,0.0,0.0,3.0,4.0,116.0,938.0,0.0,25.0,0.0,144.0,17.0,45.0,3.0
8,0.0,419.0,8.0,90.0,277.0,19.0,25.0,94.0,14.0,5.0,47.0,262.0,1.0,90.0,0.0,22.0,1.0,4.0,0.0,6.0,2.0,36.0,0.0,500.0,3.0,1.0,112.0,2.0,53.0,35.0,1.0,7.0,0.0,1.0,48.0,4.0,0.0,0.0,0.0,2.0,167.0,589.0,16.0,0.0,15.0,0.0,34.0,14.0,11.0,293.0,5.0,319.0,72.0,0.0,726.0,10.0,550.0,1202.0,17.0,233.0,0.0,0.0,0.0,0.0,2060.0,1.0,0.0,8.0,0.0,0.0,9.0,7.0,0.0,8.0,2.0,1.0,68.0,1.0,0.0,0.0,45.0,25.0,43.0,1.0,0.0,33.0,5.0,30.0,1.0,343.0,1235.0,0.0,26.0,0.0,4.0,0.0,15.0,8.0,0.0,10.0,1.0,1.0,41.0,202.0,0.0,1341.0,20.0,74.0,4.0,3.0,94.0,119.0,24.0,111.0,39.0,1.0,0.0,2.0,14.0,109.0,3056.0,0.0,28.0,1.0,381.0,73.0,19.0,5.0
9,65.0,20.0,46.0,37.0,15.0,102.0,109.0,22.0,32.0,1.0,27.0,14.0,37.0,49.0,20.0,29.0,2.0,19.0,31.0,0.0,11.0,7.0,43.0,1.0,12.0,13.0,1.0,15.0,55.0,57.0,694.0,0.0,0.0,0.0,48.0,0.0,3.0,2.0,0.0,1.0,54.0,12.0,5.0,17.0,0.0,2.0,4.0,0.0,23.0,1.0,0.0,26.0,41.0,6.0,1.0,7.0,22.0,5.0,26.0,16.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,311.0,0.0,11.0,26.0,32.0,10.0,97.0,19.0,24.0,7.0,3.0,9.0,5.0,156.0,33.0,24.0,163.0,3.0,0.0,49.0,4.0,5.0,3.0,1.0,12.0,5.0,0.0,4.0,84.0,56.0,4.0,7.0,25.0,107.0,0.0,35.0,1.0,3.0,22.0,1.0,21.0,200.0,6.0,6.0,19.0,29.0,0.0,19.0,20.0,16.0,26.0,4.0,4.0,4.0,38.0,7.0,1.0,1.0,61.0,9.0
