ihp_cluster,ihg_0,ihg_1,ihg_2,ihg_3,ihg_4,ihg_5,ihg_6,ihg_7,ihg_8,ihg_9,ihg_10,ihg_11,ihg_12,ihg_13,ihg_14,ihg_15,ihg_16,ihg_17,ihg_18,ihg_19,ihg_20,ihg_21,ihg_22,ihg_23,ihg_24,ihg_25,ihg_26,ihg_27,ihg_28,ihg_29,ihg_30,ihg_31,ihg_32,ihg_33,ihg_34,ihg_35,ihg_36,ihg_37,ihg_38,ihg_39,ihg_40,ihg_41,ihg_42,ihg_43,ihg_44,ihg_45,ihg_46,ihg_47,ihg_48,ihg_49,ihg_50,ihg_51,ihg_52,ihg_53,ihg_54,ihg_55,ihg_56,ihg_57,ihg_58,ihg_59,ihg_60,ihg_61,ihg_62,ihg_63,ihg_64,ihg_65,ihg_66,ihg_67,ihg_68,ihg_69,ihg_70,ihg_71,ihg_72,ihg_73,ihg_74,ihg_75,ihg_76,ihg_77,ihg_78,ihg_79,ihg_80,ihg_81,ihg_82,ihg_83,ihg_84,ihg_85,ihg_86,ihg_87,ihg_88,ihg_89,ihg_90,ihg_91,ihg_92,ihg_93,ihg_94,ihg_95,ihg_96,ihg_97,ihg_98,ihg_99,ihg_100,ihg_101,ihg_102,ihg_103,ihg_104,ihg_105,ihg_106,ihg_107,ihg_108,ihg_109,ihg_110,ihg_111,ihg_112,ihg_113,ihg_114,ihg_115,ihg_116,ihg_117,ihg_118,ihg_119,ihg_120,ihg_121,ihg_122,ihg_123,ihg_124,ihg_125,ihg_126,ihg_127
10,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,5.0,2.0,0.0,13.0,23.0,2.0,0.0,6.0,3.0,0.0,0.0,2.0,9.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,111.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,54.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,8.0,4.0,2.0,0.0,362.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,91.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,42.0,9.0,22.0,0.0,7.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0
11,16.0,1.0,28.0,84.0,1.0,7.0,4.0,0.0,0.0,5.0,0.0,1.0,165.0,3.0,12.0,1.0,7.0,103.0,14.0,26.0,52.0,7.0,1.0,0.0,13.0,197.0,0.0,152.0,5.0,0.0,4.0,4.0,0.0,130.0,6.0,9.0,2.0,4.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249.0,0.0,9.0,3.0,108.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,58.0,0.0,15.0,1.0,0.0,5.0,2.0,18.0,246.0,1.0,1.0,4.0,38.0,108.0,5.0,4.0,19.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,17.0,0.0,0.0,28.0,63.0,1.0,7.0,5.0,6.0,0.0,1.0,32.0,3.0,29.0,41.0,0.0,0.0,41.0,12.0,350.0,21.0,3.0,32.0,8.0,2.0,2.0,1.0,17.0,66.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,306.0
12,0.0,0.0,4.0,8.0,1.0,0.0,10.0,3.0,0.0,0.0,4.0,0.0,82.0,0.0,0.0,3.0,17.0,2.0,0.0,159.0,126.0,0.0,0.0,4.0,192.0,6.0,7.0,107.0,0.0,1.0,0.0,14.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,257.0,1.0,0.0,2.0,1.0,2.0,0.0,10.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,161.0,0.0,2.0,0.0,1.0,0.0,0.0,46.0,3.0,0.0,1.0,0.0,184.0,0.0,9.0,0.0,31.0,1.0,3.0,26.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,164.0,6.0,8.0,0.0,5.0,0.0,5.0,315.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,13.0,0.0,1.0,0.0,2.0,1.0,12.0,0.0,0.0,12.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0
13,26.0,3.0,278.0,274.0,1.0,17.0,66.0,2.0,1.0,1.0,1.0,14.0,60.0,10.0,7.0,5.0,12.0,3.0,54.0,38.0,79.0,15.0,0.0,2.0,107.0,39.0,0.0,180.0,19.0,4.0,7.0,1.0,0.0,55.0,19.0,0.0,1.0,4.0,0.0,9.0,1.0,16.0,6.0,1.0,8.0,0.0,6.0,14.0,36.0,3.0,4.0,6.0,58.0,6.0,0.0,48.0,6.0,3.0,4.0,0.0,0.0,0.0,5.0,23.0,0.0,49.0,0.0,1.0,6.0,23.0,8.0,104.0,1.0,0.0,2.0,31.0,273.0,1.0,0.0,9.0,4.0,26.0,57.0,3.0,6.0,23.0,1.0,3.0,2.0,6.0,2.0,1.0,37.0,65.0,2.0,1.0,2.0,4.0,0.0,0.0,43.0,11.0,3.0,151.0,0.0,1.0,158.0,1.0,47.0,68.0,6.0,1.0,8.0,0.0,5.0,2.0,78.0,279.0,114.0,2.0,0.0,0.0,11.0,1.0,0.0,13.0,2.0,142.0
14,0.0,0.0,0.0,2.0,3.0,4.0,1.0,6.0,0.0,96.0,69.0,7.0,8.0,0.0,1.0,0.0,17.0,14.0,0.0,8.0,25.0,162.0,3.0,26.0,1.0,18.0,41.0,4.0,337.0,4.0,0.0,54.0,56.0,8.0,131.0,170.0,1.0,0.0,14.0,9.0,0.0,0.0,5.0,0.0,7.0,468.0,20.0,50.0,7.0,8.0,99.0,0.0,1.0,51.0,5.0,30.0,7.0,5.0,0.0,9.0,55.0,18.0,1.0,10.0,2.0,79.0,56.0,141.0,0.0,97.0,0.0,6.0,2.0,0.0,7.0,4.0,2.0,12.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,152.0,0.0,35.0,61.0,21.0,0.0,218.0,4.0,44.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,2.0,18.0,2.0,2.0,91.0,11.0,3.0,166.0,24.0,1.0,1.0,402.0,4.0,2.0,6.0,0.0,5.0,6.0,28.0,1.0,2.0,5.0,112.0,0.0,7.0
15,8.0,1.0,0.0,5.0,11.0,4.0,43.0,10.0,6.0,23.0,23.0,0.0,4.0,1.0,44.0,1.0,4.0,13.0,16.0,2.0,10.0,16.0,143.0,19.0,1.0,138.0,19.0,1.0,186.0,6.0,1.0,13.0,76.0,2.0,81.0,303.0,24.0,125.0,168.0,0.0,0.0,1.0,0.0,2.0,0.0,49.0,10.0,2.0,8.0,0.0,55.0,0.0,0.0,88.0,0.0,49.0,3.0,2.0,2.0,49.0,9.0,21.0,0.0,1.0,1.0,68.0,144.0,2.0,0.0,12.0,3.0,2.0,1.0,0.0,39.0,0.0,11.0,18.0,28.0,13.0,0.0,32.0,0.0,1.0,1.0,1.0,84.0,0.0,105.0,20.0,4.0,102.0,202.0,0.0,38.0,8.0,13.0,0.0,79.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,2.0,19.0,8.0,5.0,17.0,64.0,4.0,1.0,31.0,47.0,18.0,0.0,0.0,12.0,0.0,0.0,11.0,8.0,1.0,26.0,11.0,10.0
16,74.0,2.0,7.0,6.0,5.0,50.0,109.0,0.0,0.0,97.0,130.0,9.0,6.0,0.0,8.0,2.0,100.0,3.0,20.0,7.0,8.0,588.0,4.0,10.0,9.0,0.0,64.0,7.0,691.0,1.0,16.0,47.0,1.0,7.0,187.0,30.0,15.0,14.0,4.0,4.0,8.0,0.0,4.0,3.0,52.0,356.0,32.0,111.0,1.0,2.0,56.0,9.0,0.0,131.0,6.0,94.0,6.0,8.0,0.0,0.0,11.0,17.0,0.0,12.0,7.0,174.0,3.0,188.0,15.0,428.0,4.0,4.0,33.0,14.0,57.0,2.0,1.0,17.0,7.0,20.0,123.0,40.0,39.0,1.0,27.0,138.0,52.0,2.0,38.0,101.0,14.0,2.0,318.0,4.0,24.0,0.0,17.0,1.0,0.0,1.0,3.0,69.0,29.0,2.0,2.0,8.0,6.0,95.0,0.0,95.0,261.0,33.0,0.0,2.0,104.0,7.0,14.0,9.0,6.0,5.0,2.0,1.0,23.0,4.0,0.0,179.0,1.0,5.0
17,7.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,126.0,0.0,0.0,8.0,0.0,0.0,12.0,2.0,0.0,0.0,42.0,0.0,384.0,143.0,0.0,24.0,51.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,7.0,1.0,25.0,0.0,1.0,0.0,11.0,1.0,0.0,12.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,10.0,0.0,0.0,8.0,33.0,1.0,14.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,7.0,2.0,0.0,3.0,0.0,0.0,24.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
18,29.0,30.0,6.0,1.0,191.0,9.0,0.0,267.0,310.0,0.0,0.0,11.0,0.0,25.0,10.0,19.0,6.0,0.0,5.0,1.0,0.0,2.0,3.0,19.0,0.0,1.0,4.0,0.0,8.0,218.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,6.0,1.0,0.0,105.0,32.0,19.0,0.0,0.0,5.0,0.0,1.0,2.0,6.0,2.0,3.0,4.0,4.0,10.0,0.0,120.0,21.0,158.0,147.0,0.0,0.0,0.0,0.0,69.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,13.0,0.0,17.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,74.0,31.0,1.0,76.0,0.0,8.0,0.0,11.0,0.0,4.0,28.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,26.0,2.0,3.0,79.0,57.0,6.0,0.0,12.0,0.0,2.0,91.0,31.0,0.0,0.0,101.0,29.0,16.0,65.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,11.0,24.0,2.0,0.0,4.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,77.0,10.0,1.0,0.0,3.0,27.0,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,3.0,5.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,47.0,0.0,0.0,4.0,3.0,0.0,5.0
20,1.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,17.0,9.0,0.0,9.0,1.0,0.0,0.0,4.0,18.0,3.0,0.0,36.0,37.0,0.0,1.0,0.0,147.0,13.0,6.0,18.0,0.0,0.0,36.0,0.0,1.0,21.0,9.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,4.0,35.0,6.0,15.0,5.0,2.0,11.0,4.0,2.0,12.0,11.0,0.0,0.0,13.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,10.0,0.0,36.0,0.0,20.0,2.0,12.0,0.0,0.0,12.0,2.0,16.0,1.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,24.0,3.0,1.0,0.0,77.0,0.0,0.0,31.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,300.0,5.0,1.0,10.0,2.0,141.0,12.0,5.0,22.0,90.0,0.0,2.0,8.0,0.0,5.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,2.0,52.0,1.0,20.0
21,157.0,23.0,37.0,30.0,48.0,64.0,24.0,23.0,100.0,2.0,4.0,17.0,9.0,89.0,77.0,35.0,0.0,3.0,161.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,18.0,22.0,17.0,28.0,1.0,0.0,1.0,34.0,2.0,5.0,68.0,14.0,0.0,80.0,9.0,15.0,3.0,13.0,2.0,7.0,3.0,37.0,0.0,7.0,44.0,143.0,4.0,10.0,41.0,17.0,10.0,84.0,8.0,0.0,0.0,2.0,1.0,5.0,21.0,1.0,0.0,119.0,0.0,16.0,30.0,89.0,30.0,18.0,10.0,34.0,3.0,2.0,16.0,22.0,55.0,13.0,59.0,129.0,9.0,2.0,239.0,4.0,2.0,3.0,1.0,21.0,5.0,2.0,0.0,86.0,189.0,2.0,34.0,5.0,44.0,4.0,68.0,0.0,1.0,6.0,1.0,3.0,70.0,13.0,2.0,291.0,40.0,1.0,15.0,503.0,17.0,39.0,50.0,10.0,1.0,37.0,8.0,1.0,0.0,72.0,2.0
22,1.0,1.0,221.0,41.0,1.0,1.0,14.0,1.0,0.0,0.0,1.0,415.0,158.0,2.0,1.0,11.0,39.0,2.0,0.0,157.0,289.0,12.0,0.0,0.0,324.0,20.0,7.0,495.0,8.0,1.0,0.0,12.0,0.0,326.0,5.0,0.0,0.0,0.0,0.0,84.0,3.0,1.0,1.0,0.0,6.0,1.0,3.0,5.0,11.0,0.0,1.0,4.0,19.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,643.0,0.0,3.0,0.0,2.0,3.0,2.0,8.0,84.0,0.0,2.0,1.0,108.0,17.0,10.0,0.0,53.0,2.0,5.0,12.0,1.0,0.0,11.0,0.0,19.0,12.0,17.0,0.0,0.0,9.0,228.0,3.0,5.0,0.0,2.0,0.0,1.0,90.0,0.0,1.0,28.0,0.0,0.0,46.0,3.0,49.0,2.0,8.0,0.0,6.0,1.0,2.0,1.0,1.0,105.0,62.0,2.0,4.0,0.0,4.0,0.0,0.0,8.0,1.0,291.0
23,0.0,0.0,4.0,2.0,4.0,7.0,1.0,1.0,0.0,78.0,147.0,2.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,5.0,10.0,835.0,1.0,15.0,15.0,0.0,89.0,9.0,119.0,2.0,0.0,90.0,1.0,8.0,60.0,11.0,0.0,0.0,0.0,4.0,6.0,3.0,1.0,0.0,17.0,694.0,18.0,192.0,0.0,8.0,83.0,9.0,4.0,30.0,14.0,3.0,12.0,10.0,1.0,0.0,30.0,2.0,7.0,35.0,16.0,21.0,3.0,786.0,1.0,391.0,2.0,2.0,6.0,1.0,9.0,7.0,0.0,1.0,0.0,10.0,182.0,1.0,50.0,0.0,11.0,411.0,20.0,2.0,10.0,50.0,36.0,0.0,43.0,15.0,22.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,26.0,1.0,14.0,52.0,1.0,84.0,2.0,14.0,356.0,7.0,0.0,4.0,85.0,0.0,0.0,4.0,8.0,0.0,21.0,63.0,2.0,0.0,6.0,84.0,0.0,4.0
